target,method,model_label,horizon,mse,rmse,mae,mape,smape,bias,variance,std,r2,prediction_interval_coverage,prediction_interval_width
biomass_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,1579.9509120761873,39.74859635353414,32.046757435348624,3.8332158349239385,7.48629827471059,19.367074954627263,1204.8673197780367,34.71119876607601,-148.29719650076606,0.0,0.0
coal_derived_gas_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,2012.98121051758,44.866259154486904,36.471416788251815,8.104951084329212,15.922162233804526,4.801344693031098,1989.928299656282,44.608612393306764,-0.08297199638964448,0.0,0.0
gas_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,1304861.66918002,1142.3054185199421,983.7566314059573,14.977461840406558,33.026371251101416,-951.859357005726,398825.4336606658,631.5262731356993,0.3708441117296166,0.0,0.0
hard_coal_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,552802.4284486314,743.506844923859,590.469256082138,42.3899184656568,63.331340747562095,532.9562493073894,268760.0647728313,518.4207410712185,-9.207308677123912,0.0,0.0
lignite_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,3624944.256052206,1903.9286373318212,1749.9254054271112,48.93192545861163,76.41381092602857,1749.9254054271112,562705.331492967,750.1368751721028,-19.939531657003027,0.0,0.0
other_fossil_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,3.622072619678297,1.9031743534627343,1.5087228320419723,2.9582800627912493,5.918022497968329,0.14149005792569028,3.602053183186481,1.8979075802542338,0.0,0.0,0.0
renewables_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,56895.38635900786,238.5275379468959,151.48248288623472,49.4681846251053,77.41250659122547,8.933394155658139,56815.58082786751,238.36019136564627,0.4514234012372924,0.0,0.0
waste_ampr,trained,MultiTargetCatBoost,2025-01-16T00:00:00+00:00,686.4548801368646,26.200283970538653,24.376847520215385,75.81673342788768,105.45294708892305,24.376847520215385,92.22418511303366,9.60334239278355,-73.91076101179624,0.0,0.0
biomass_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,1416.999878249642,37.64305883226869,31.026302899525437,3.7325440506488237,7.383123211978618,6.520372459193844,1374.4846212430284,37.074042418423005,-101.68232375996844,0.0,0.0
coal_derived_gas_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,4987.747702711103,70.62398815353819,58.641415690128206,15.56593765359665,27.980708500143546,48.623034129316686,2623.5482547704064,51.220584287670974,-1.192089421463685,0.0,0.0
gas_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,636952.8387381191,798.0932519061411,571.9027818557955,21.95702099199755,41.343117610957506,36.27423801548407,635637.0183945152,797.2684732224868,0.39564524020856673,0.0,0.0
hard_coal_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,486170.3957510965,697.2592027009013,596.083988072298,525.0789086306329,174.9629444228491,534.0122808638314,201001.27963770492,448.33166254203473,-1.0926465891910642,0.0,0.0
lignite_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,1509795.2270731723,1228.7372489971858,1051.658904696842,45.16009859164474,69.04625242952814,1031.487011253696,445829.7726880899,667.7048544739583,-1.412858907671232,0.0,0.0
other_fossil_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,7.3466233023955265,2.710465513965364,2.173605913780626,4.261972379967662,8.637129295420024,-0.4393808226632129,7.153567795071325,2.6746154480731104,0.0,0.0,0.0
renewables_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,65595.597901967,256.1163757005143,158.19826212955994,52.26227637284625,79.76828007361375,-17.85649763045482,65276.74339434056,255.4931376658492,0.41251579854876397,0.0,0.0
waste_ampr,trained,MultiTargetCatBoost,2025-01-23T00:00:00+00:00,1135.86192491586,33.70255071824476,32.647470316238696,122.24217685730659,144.89209636786927,32.647470316238696,70.00460686617325,8.366875573723638,-33.822923837552615,0.0,0.0
biomass_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,1171.7567206476967,34.23093221996294,25.504372161306296,3.0674133972933033,6.0110084589022765,13.618771616933579,986.2857802935011,31.4051871558426,-16.825530836782924,0.0,0.0
coal_derived_gas_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,3735.13525285192,61.115752902602125,48.3707132809648,12.671281413916264,23.03571378554408,35.32255119585771,2487.4526298679316,49.8743684658556,-0.4922219432245909,0.0,0.0
gas_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,573806.0187081441,757.4998473320929,585.0369187997418,14.227320305160971,25.60945394169936,204.62349308376508,531935.2447863425,729.3389094147813,0.8206344654683259,0.0,0.0
hard_coal_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,894524.8486843052,945.7932378085103,815.6300738925171,94.09232847238638,116.64448632126813,812.1429219677503,234948.72298199008,484.7150946504452,-9.672768489800983,0.0,0.0
lignite_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,1659460.5560491965,1288.2005108092437,1030.3670588400655,25.848252225788166,45.49675801035785,444.9770545633073,1461455.9769613603,1208.9069347809038,-5.471968678739829,0.0,0.0
other_fossil_ampr,trained,MultiTargetCatBoost,2025-01-30T00:00:00+00:00,7.920697844046255,2.814373437205208,1.9570042912539527,3.8372633161370127,7.622136130663949,0.4961033686113496,7.674579291698727,2.770303104661785,0.0,0.0,0.0
