date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-08-11 00:00:00+00:00,,62.391444062544906,-877.2957882499204,1002.0786763750107
2025-08-11 01:00:00+00:00,,88.35976198984417,-851.3274703226211,1028.04699430231
2025-08-11 02:00:00+00:00,,134.16753872085155,-805.5196935916142,1073.854771033317
2025-08-11 03:00:00+00:00,,203.1009857950703,-736.5862465173955,1142.7882181075358
2025-08-11 04:00:00+00:00,,225.52914609198433,-714.158086220481,1165.21637840445
2025-08-11 05:00:00+00:00,,271.4513878236917,-668.2358444887741,1211.1386201361572
2025-08-11 06:00:00+00:00,,357.21260024933895,-582.4746320631266,1296.8998325618045
2025-08-11 07:00:00+00:00,,353.0263905727559,-586.6608417397097,1292.7136228852214
2025-08-11 08:00:00+00:00,,388.45850177335274,-551.2287305391128,1328.1457340858183
2025-08-11 09:00:00+00:00,,455.4602578516956,-484.2269744607697,1395.1474901641614
2025-08-11 10:00:00+00:00,,454.7158328352673,-484.97139947719825,1394.4030651477328
2025-08-11 11:00:00+00:00,,418.33967180869536,-521.3475605037702,1358.026904121161
2025-08-11 12:00:00+00:00,,330.0942358199436,-609.5929964925222,1269.7814681324091
2025-08-11 13:00:00+00:00,,267.31712634484484,-672.3701059676209,1207.0043586573104
2025-08-11 14:00:00+00:00,,278.8224161692642,-660.8648161432011,1218.50964848173
2025-08-11 15:00:00+00:00,,240.4949162006185,-699.192316111847,1180.1821485130843
2025-08-11 16:00:00+00:00,,250.17278787711848,-689.5144444353473,1189.860020189584
2025-08-11 17:00:00+00:00,,185.08744803687978,-754.5997842755855,1124.7746803493455
2025-08-11 18:00:00+00:00,,137.65145526981496,-802.0357770426508,1077.3386875822803
2025-08-11 19:00:00+00:00,,102.15583494030625,-837.5313973721591,1041.843067252772
2025-08-11 20:00:00+00:00,,104.23647778430222,-835.4507545281631,1043.923710096768
2025-08-11 21:00:00+00:00,,86.91974074724749,-852.7674915652183,1026.606973059713
2025-08-11 22:00:00+00:00,,76.96525183826361,-862.7219804742017,1016.6524841507294
2025-08-11 23:00:00+00:00,,67.12590628536054,-872.5613260271052,1006.8131385978261
2025-08-12 00:00:00+00:00,,38.45154032797291,-901.2356919844929,978.1387726404384
2025-08-12 01:00:00+00:00,,38.45154032797291,-901.2356919844929,978.1387726404384
2025-08-12 02:00:00+00:00,,96.78989850397693,-842.8973338084888,1036.4771308164425
2025-08-12 03:00:00+00:00,,55.563081784014685,-884.1241505284511,995.2503140964802
2025-08-12 04:00:00+00:00,,27.219266745011737,-912.4679655674536,966.9064990574775
2025-08-12 05:00:00+00:00,,106.00778676022765,-833.6794455522377,1045.6950190726932
2025-08-12 06:00:00+00:00,,95.28255881340874,-844.404673499057,1034.969791125874
2025-08-12 07:00:00+00:00,,96.70450803146014,-842.9827242810052,1036.391740343926
2025-08-12 08:00:00+00:00,,277.6987442472746,-661.9884880651912,1217.3859765597401
2025-08-12 09:00:00+00:00,,475.47779273712945,-464.2094395753361,1415.165025049595
2025-08-12 10:00:00+00:00,,534.5816469916438,-405.1055853208218,1474.2688793041093
2025-08-12 11:00:00+00:00,,847.5160738860563,-92.17115842640897,1787.2033061985221
2025-08-12 12:00:00+00:00,,779.437839609175,-160.2493927032906,1719.1250719216405
2025-08-12 13:00:00+00:00,,735.6967824903131,-203.9904498221522,1675.384014802779
2025-08-12 14:00:00+00:00,,857.6946447210046,-81.99258759146096,1797.3818770334701
2025-08-12 15:00:00+00:00,,1295.8135901456305,356.126357833165,2235.500822458096
2025-08-12 16:00:00+00:00,,1663.7046129708096,724.0173806583439,2603.391845283275
2025-08-12 17:00:00+00:00,,2108.472025249115,1168.7847929366496,3048.1592575615805
