date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-01-22 00:00:00+00:00,18059.75,17672.73174733264,16743.994198080538,18602.62452321542
2025-01-22 01:00:00+00:00,17843.75,17530.939863101077,16602.024062220044,18461.731532655795
2025-01-22 02:00:00+00:00,17822.0,18013.297842529424,17083.32612759086,18941.52017190524
2025-01-22 03:00:00+00:00,18062.25,18950.140216742646,18020.98611077632,19877.47429705458
2025-01-22 04:00:00+00:00,19127.0,20120.815626916905,19191.21040920997,21050.845457075855
2025-01-22 05:00:00+00:00,21402.25,21354.06774530962,20425.28816423144,22283.30238855954
2025-01-22 06:00:00+00:00,22751.75,22456.442656839397,21527.333449912898,23384.665685974043
2025-01-22 07:00:00+00:00,23736.25,23477.81579429361,22550.148638346443,24406.855509425157
2025-01-22 08:00:00+00:00,23898.75,24239.921836264562,23310.284623670377,25167.99961477203
2025-01-22 09:00:00+00:00,23855.0,24682.885849131915,23753.720257065703,25611.568029068472
2025-01-22 10:00:00+00:00,24299.25,24805.095546409568,23875.19577029484,25735.637393029032
2025-01-22 11:00:00+00:00,24877.75,24803.12193536014,23872.257600154604,25732.22468489888
2025-01-22 12:00:00+00:00,23901.75,24760.867909282788,23829.99052332292,25691.650851334354
2025-01-22 13:00:00+00:00,23514.25,24762.902900410743,23831.949560411387,25695.963917613284
2025-01-22 14:00:00+00:00,23334.0,24717.37484834875,23785.75180662654,25650.25841997912
2025-01-22 15:00:00+00:00,23361.5,24546.82750667055,23616.405152532418,25477.824480031395
2025-01-22 16:00:00+00:00,24122.0,24162.50734883619,23233.94762318855,25092.331210780398
2025-01-22 17:00:00+00:00,24463.5,23562.753560051064,22635.215467840426,24492.378025703183
2025-01-22 18:00:00+00:00,23474.5,22745.93468585369,21816.659306283604,23676.23030056905
2025-01-22 19:00:00+00:00,22618.5,21770.030054975785,20839.958327132885,22702.157354431343
2025-01-22 20:00:00+00:00,21351.5,20674.60265666977,19743.838454529872,21606.15214128227
2025-01-22 21:00:00+00:00,20153.0,19557.104925879165,18625.763834330723,20487.125768057347
2025-01-22 22:00:00+00:00,18780.0,18593.706484581937,17663.73221308072,19520.875982005953
2025-01-22 23:00:00+00:00,16776.5,17861.479645103333,16931.999403623136,18788.921813264922
2025-01-23 00:00:00+00:00,15897.75,17402.1927957178,16472.595621249457,18331.77254981726
2025-01-23 01:00:00+00:00,16137.0,17270.569881620988,16341.154146290744,18197.581775769155
2025-01-23 02:00:00+00:00,15763.5,17530.381309791854,16600.351074578648,18460.640810628352
