Parameter,Value
n_estimators,882
learning_rate,0.010269933888770866
num_leaves,110
max_depth,8
min_child_samples,53
subsample,0.7713783427939722
colsample_bytree,0.5249458906661757
reg_alpha,1.041850673352846e-08
reg_lambda,4.369063448904126e-06
min_split_gain,0.2809301335654243
