date,biomass_tran_actual,gas_tran_actual,hard_coal_tran_actual,oil_tran_actual,renewables_tran_actual,biomass_tran_fitted,gas_tran_fitted,hard_coal_tran_fitted,oil_tran_fitted,renewables_tran_fitted,biomass_tran_lower,gas_tran_lower,hard_coal_tran_lower,oil_tran_lower,renewables_tran_lower,biomass_tran_upper,gas_tran_upper,hard_coal_tran_upper,oil_tran_upper,renewables_tran_upper
2025-07-20 09:00:00+00:00,334.0,319.0,422.5,0.0,486.25,337.62157476337006,287.8665347248211,238.2282614388521,8.034805077255356,668.1960086626642,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 10:00:00+00:00,321.0,318.25,438.25,0.0,493.0,305.4198718878499,318.2356673966023,257.21124945527663,11.308511006108345,631.370029263837,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 11:00:00+00:00,317.0,319.0,463.75,0.0,462.74999999999994,436.7737282177288,286.8931542795405,251.26123881840044,16.06876083040511,679.1236015099497,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 12:00:00+00:00,320.0,319.0,469.25,0.0,512.5,418.7561784828707,259.4516435545561,256.1076562727776,25.868983423846945,626.7968334543898,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 13:00:00+00:00,325.25,318.75,551.25,0.0,521.5,380.51298556620634,272.00482924301684,273.12278006663496,12.3997388539108,685.7941542009612,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 14:00:00+00:00,336.75,324.75,606.75,0.0,438.75000000000006,410.051690480004,250.94348439357998,259.44580645749966,0.7888862765934972,639.7648235489826,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 15:00:00+00:00,353.0,326.0,708.5,0.0,583.5,501.797917072706,233.82946826065935,313.26028375928536,2.6695567562595977,845.4318802888439,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 16:00:00+00:00,386.25,326.0,1164.25,0.0,927.5,485.56948372960335,254.9554083609611,362.3344238558201,9.641172310395019,1133.4120484909315,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 17:00:00+00:00,421.0,326.0,1278.75,0.0,976.5,491.10799927300053,263.4000827912026,368.06334192598797,3.659138066503682,1377.0091977554573,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-07-20 18:00:00+00:00,433.0,327.0,1311.25,0.0,785.5,514.1844555502025,234.5929634414296,285.02988393528733,-1.2860738467724673,1458.9212822112809,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
