date,hard_coal_tran_actual,renewables_tran_actual,hard_coal_tran_fitted,renewables_tran_fitted,hard_coal_tran_lower,renewables_tran_lower,hard_coal_tran_upper,renewables_tran_upper
2025-02-10 01:00:00+00:00,,,1890.103648416345,661.3725763169875,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 02:00:00+00:00,,,1935.5183637397997,632.9379527664894,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 03:00:00+00:00,,,1737.3772917052322,576.9328257073145,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 04:00:00+00:00,,,1826.0549136535687,745.0089027690258,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 05:00:00+00:00,,,1986.7089638139291,1301.6043800042287,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 06:00:00+00:00,,,2313.292171172671,1406.860803532575,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 07:00:00+00:00,,,2543.1808165681764,1279.5617035288117,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 08:00:00+00:00,,,2460.2894387288743,1266.2230857915822,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 09:00:00+00:00,,,2531.4143705178894,1185.9483171526826,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 10:00:00+00:00,,,2475.92050930594,876.455582966842,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 11:00:00+00:00,,,2477.4974668486225,804.8564436499889,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 12:00:00+00:00,,,2523.3782690580924,839.0747088433077,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 13:00:00+00:00,,,2380.3342591441515,868.8440413589385,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 14:00:00+00:00,,,2328.919852071289,920.6847611304153,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 15:00:00+00:00,,,2249.276411588856,1140.9013876682793,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 16:00:00+00:00,,,2276.0956799229725,1358.2295889665156,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 17:00:00+00:00,,,2226.080502238232,1549.3544749310745,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 18:00:00+00:00,,,2322.7402479988864,1239.3269150102317,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 19:00:00+00:00,,,2365.8767182181205,1097.7439643851592,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 20:00:00+00:00,,,2478.673993842551,1005.0636710659807,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 21:00:00+00:00,,,2289.216003596223,890.7448079379019,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 22:00:00+00:00,,,2025.0814674358576,774.4657359197333,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-10 23:00:00+00:00,,,1820.8175125707362,662.6462259626358,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 00:00:00+00:00,,,1655.028019733007,730.7555480328554,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 01:00:00+00:00,,,1502.267194617291,723.951595871356,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 02:00:00+00:00,,,1613.587057749628,761.5881259840803,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 03:00:00+00:00,,,1569.1036438928572,659.3404311055672,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 04:00:00+00:00,,,1775.1264282317331,768.4520917347663,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 05:00:00+00:00,,,1812.7898181134044,1165.3796948741483,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 06:00:00+00:00,,,2095.4759005017477,1293.5737851793047,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 07:00:00+00:00,,,1855.2280601090474,1305.594387675223,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 08:00:00+00:00,,,1855.7813375038513,1013.141596980453,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 09:00:00+00:00,,,2180.1533747833855,885.2325154844725,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 10:00:00+00:00,,,2502.17522315196,895.0394260016313,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 11:00:00+00:00,,,2485.024674038713,851.0855839280318,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 12:00:00+00:00,,,2363.7048558203246,721.9310557779612,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 13:00:00+00:00,,,2457.965880876653,862.9445303331968,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 14:00:00+00:00,,,2369.494250685335,908.2311843391985,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 15:00:00+00:00,,,2427.6609246739113,1208.5759172182861,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 16:00:00+00:00,,,2425.6955087068814,1486.4471209154995,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 17:00:00+00:00,,,2423.859720058253,1472.8848357558984,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 18:00:00+00:00,,,2171.3206513788696,1272.762113639975,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 19:00:00+00:00,,,2334.6390181735364,988.9126428570117,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 20:00:00+00:00,,,2108.276994862637,1014.3821030626842,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 21:00:00+00:00,,,2280.678406416991,1079.4765432225277,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 22:00:00+00:00,,,2266.124850620779,1008.8672664758983,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-11 23:00:00+00:00,,,2118.222630150498,799.0580498784983,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 00:00:00+00:00,,,1939.7340027809603,829.5421605863136,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 01:00:00+00:00,,,1981.405884637426,781.6894780637524,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 02:00:00+00:00,,,1783.8719689984496,811.3505631342944,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 03:00:00+00:00,,,1911.1498120524457,869.4510119769976,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 04:00:00+00:00,,,2227.2724907139873,950.5438573154677,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 05:00:00+00:00,,,2250.7807747304587,1374.9821146315874,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 06:00:00+00:00,,,2295.952759350299,1488.1493395945936,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 07:00:00+00:00,,,2448.756238779621,1493.2799639313787,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 08:00:00+00:00,,,2350.3587554411747,1340.9543581208852,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 09:00:00+00:00,,,2469.015505765366,1303.9202671841404,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 10:00:00+00:00,,,2421.4090415270366,1130.6195095058865,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 11:00:00+00:00,,,2381.1679482495615,925.9421944491929,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 12:00:00+00:00,,,2355.8269095310616,923.8023532357008,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 13:00:00+00:00,,,2372.290345202207,927.3006809608933,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 14:00:00+00:00,,,2381.3239286905396,1230.077857575463,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 15:00:00+00:00,,,2352.7010451584492,1566.2605170695062,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 16:00:00+00:00,,,2319.9577384718505,1601.18109993505,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 17:00:00+00:00,,,2373.116268956477,1602.4371130305767,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 18:00:00+00:00,,,2416.266858098116,1509.2426245661075,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 19:00:00+00:00,,,2413.204697856177,1657.457474440734,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 20:00:00+00:00,,,2378.632367153272,1260.6501953022998,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 21:00:00+00:00,,,2402.9808741952747,1060.1278688289735,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 22:00:00+00:00,,,2381.438639459081,966.3041044603533,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-12 23:00:00+00:00,,,2314.054320699364,693.0755757043534,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 00:00:00+00:00,,,2131.795734512794,770.6906747618239,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 01:00:00+00:00,,,2048.0770644172876,773.1397252172551,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 02:00:00+00:00,,,2076.465488212053,713.8277723745848,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 03:00:00+00:00,,,2077.1404420565414,719.959487595313,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 04:00:00+00:00,,,2264.3654333838385,1167.4045017572564,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 05:00:00+00:00,,,2166.828956998217,1525.1116621703534,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 06:00:00+00:00,,,2302.93626691702,1610.1311458145797,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 07:00:00+00:00,,,2301.3537016763726,1645.0333251165448,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 08:00:00+00:00,,,2350.3765668730525,1571.810136572898,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 09:00:00+00:00,,,2312.3795925382487,1365.263086890553,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 10:00:00+00:00,,,2138.105162437901,1261.6808434384166,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 11:00:00+00:00,,,2154.3104839514776,1137.892559238061,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 12:00:00+00:00,,,2269.9101165612415,1150.1144060870045,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 13:00:00+00:00,,,2174.087690320946,1302.427369123235,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 14:00:00+00:00,,,2156.098720091203,1487.9309885665389,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 15:00:00+00:00,,,2143.5940079493544,1511.5119443594967,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 16:00:00+00:00,,,2281.729018278258,1621.7047869128623,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 17:00:00+00:00,,,2244.8907318075544,1755.5603064080278,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 18:00:00+00:00,,,2357.6002014556225,1566.7432495068967,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 19:00:00+00:00,,,2181.26356638074,1344.1651391424002,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 20:00:00+00:00,,,2047.705353354685,1219.0850036811862,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 21:00:00+00:00,,,2028.6547839467512,1279.1996802377319,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 22:00:00+00:00,,,2130.604740059184,944.3450080327466,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-13 23:00:00+00:00,,,2076.470463281917,741.2247663805873,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 00:00:00+00:00,,,1963.512351305977,795.7971916360689,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 01:00:00+00:00,,,2040.3544924505027,783.385456442509,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 02:00:00+00:00,,,1961.3432663099243,736.362509887736,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 03:00:00+00:00,,,2097.3230841711484,701.3075319710916,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 04:00:00+00:00,,,1927.0050930280183,967.2842002411991,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 05:00:00+00:00,,,2001.1597963381219,1466.6804222332798,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 06:00:00+00:00,,,2152.55474661065,1434.5378814674377,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 07:00:00+00:00,,,2157.755859694635,1519.1978271620276,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 08:00:00+00:00,,,2105.5879045948022,1661.4655829734022,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 09:00:00+00:00,,,2190.001036327103,1508.2033811887616,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 10:00:00+00:00,,,2140.6729189661423,1436.3860496399998,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 11:00:00+00:00,,,2113.0983236453812,896.8938978539801,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 12:00:00+00:00,,,2185.4315645399624,950.946616649705,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 13:00:00+00:00,,,2039.882255391878,920.3202118212217,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 14:00:00+00:00,,,2238.306151254736,1226.238232372863,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 15:00:00+00:00,,,2268.687576783178,1498.8200713428832,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 16:00:00+00:00,,,2284.950410888496,1553.013594348954,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 17:00:00+00:00,,,2180.6595938899372,1719.1020610407163,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 18:00:00+00:00,,,2187.2035336013673,1650.0089040641726,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 19:00:00+00:00,,,2198.3216734999514,1242.4837977903076,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 20:00:00+00:00,,,2141.985601955367,1074.5290430108384,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 21:00:00+00:00,,,2144.3574401120645,880.6951504600843,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 22:00:00+00:00,,,2004.2550658293721,815.871819736001,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-14 23:00:00+00:00,,,2048.204566643543,726.7765753040637,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 00:00:00+00:00,,,1928.12631681129,798.5281491728306,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 01:00:00+00:00,,,1883.935955447341,783.7574367487553,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 02:00:00+00:00,,,2060.2124456462047,735.7067581102206,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 03:00:00+00:00,,,2021.0935309150868,683.7718242120263,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 04:00:00+00:00,,,2008.3991046131473,755.5427221247724,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 05:00:00+00:00,,,2106.502673226464,807.1312124488097,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 06:00:00+00:00,,,2166.128333309338,969.2823600607837,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 07:00:00+00:00,,,2134.2619736578395,1156.3596699939972,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 08:00:00+00:00,,,2031.2894669317434,1084.4163887050152,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 09:00:00+00:00,,,2109.670945460826,897.3286638656613,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 10:00:00+00:00,,,1893.4872812634626,773.6570301694484,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 11:00:00+00:00,,,1803.589377784544,704.8366525389284,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 12:00:00+00:00,,,1547.4136012262525,715.6424778158056,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 13:00:00+00:00,,,1611.9128690361463,733.1558968195611,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 14:00:00+00:00,,,2013.4352820878848,1105.4745064727886,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 15:00:00+00:00,,,2019.3048395981896,1458.7892695045318,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 16:00:00+00:00,,,2078.437436678061,1821.8221087652123,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 17:00:00+00:00,,,2079.877617934642,1879.925572594116,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 18:00:00+00:00,,,2244.019264380036,1703.5411845139276,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 19:00:00+00:00,,,2309.1518945804387,1390.3009420630494,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 20:00:00+00:00,,,2402.8675387474027,1420.806057646338,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 21:00:00+00:00,,,2297.9529578256243,996.9454202792723,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 22:00:00+00:00,,,2254.1959304388665,827.3209911779779,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
2025-02-15 23:00:00+00:00,,,2206.946380217299,770.2971427747912,915.8959995039683,924.3380977182541,915.8959995039683,924.3380977182541
