date,biomass_ampr_actual,coal_derived_gas_ampr_actual,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,other_fossil_ampr_actual,renewables_ampr_actual,waste_ampr_actual,biomass_ampr_fitted,coal_derived_gas_ampr_fitted,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,other_fossil_ampr_fitted,renewables_ampr_fitted,waste_ampr_fitted,biomass_ampr_lower,coal_derived_gas_ampr_lower,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,other_fossil_ampr_lower,renewables_ampr_lower,waste_ampr_lower,biomass_ampr_upper,coal_derived_gas_ampr_upper,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,other_fossil_ampr_upper,renewables_ampr_upper,waste_ampr_upper
2025-02-14 00:00:00+00:00,,,,,,,,,791.2977462083876,458.5307826858814,3339.446787008164,1267.0419833913068,3958.557031730863,49.77719298245614,309.1081977942421,73.9007170040324,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 01:00:00+00:00,,,,,,,,,791.2223712012814,458.5307826858814,3292.9021035491896,1256.7977829075562,3910.687966899453,49.77719298245614,316.22100106984357,73.91955619038892,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 02:00:00+00:00,,,,,,,,,791.5058986789205,458.5307826858814,3321.0450522795054,1261.5402874743056,3918.709157825094,49.77719298245614,323.33380434544506,73.84312861747648,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 03:00:00+00:00,,,,,,,,,791.2984540301725,458.5307826858814,3333.4500860453013,1259.937296700057,3931.7108803479846,49.77719298245614,330.4466076210465,73.86353856024753,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 04:00:00+00:00,,,,,,,,,791.1440734219514,458.5307826858814,3363.1834605453278,1265.0585659216872,3974.1742892561297,49.77719298245614,337.559410896648,73.91105663988253,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 05:00:00+00:00,,,,,,,,,791.1097975371299,458.5307826858814,3603.9956624548495,1306.1539868446723,4166.924949283095,49.77719298245614,344.6722141722495,73.90419175320929,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 06:00:00+00:00,,,,,,,,,790.5692603444661,458.5307826858814,3761.8266447715523,1337.5500415233673,4282.18832023132,49.77719298245614,351.785017447851,74.0230468651035,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 07:00:00+00:00,,,,,,,,,790.4108185594309,458.5307826858814,3810.488534060153,1345.159718490154,4283.414494296042,49.77719298245614,358.89782072345247,74.08175320626351,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 08:00:00+00:00,,,,,,,,,790.1998902958503,458.5307826858814,3744.5311062178675,1335.0893710081925,4227.18677989734,49.77719298245614,366.01062399905396,74.09793038048659,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-02-14 09:00:00+00:00,,,,,,,,,789.546785776071,458.5307826858814,3730.28145178046,1338.2237139612114,4189.542657309444,49.77719298245614,373.12342727465546,74.21105696937572,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
