date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-03-27 00:00:00+00:00,17279.5,17428.859072306423,16861.896574682552,17995.82156993029
2025-03-27 01:00:00+00:00,16966.5,17231.75621987157,16664.793722247705,17798.718717495438
2025-03-27 02:00:00+00:00,17265.5,17447.69154362332,16880.72904599945,18014.654041247188
2025-03-27 03:00:00+00:00,17426.5,17895.139254009693,17328.176756385827,18462.10175163356
2025-03-27 04:00:00+00:00,18819.25,19277.949742714623,18710.987245090757,19844.91224033849
2025-03-27 05:00:00+00:00,21038.25,21276.944284389967,20709.981786766097,21843.906782013833
2025-03-27 06:00:00+00:00,22256.5,22515.96359553523,21949.001097911365,23082.926093159098
2025-03-27 07:00:00+00:00,23157.75,23188.20770823763,22621.245210613764,23755.170205861497
2025-03-27 08:00:00+00:00,22256.0,23201.467526437908,22634.50502881404,23768.430024061774
2025-03-27 09:00:00+00:00,21800.0,23111.7284148975,22544.765917273635,23678.690912521368
2025-03-27 10:00:00+00:00,21765.5,22955.33799517664,22388.375497552774,23522.300492800507
2025-03-27 11:00:00+00:00,21791.25,22384.1491903973,21817.186692773434,22951.111688021167
2025-03-27 12:00:00+00:00,21430.0,21903.928056156117,21336.96555853225,22470.890553779984
2025-03-27 13:00:00+00:00,20937.5,21535.373516568627,20968.41101894476,22102.336014192493
2025-03-27 14:00:00+00:00,21158.5,21197.18905774685,20630.226560122985,21764.151555370718
2025-03-27 15:00:00+00:00,20833.5,21183.9208412362,20616.958343612332,21750.883338860065
2025-03-27 16:00:00+00:00,21901.75,21326.347044834456,20759.38454721059,21893.309542458323
2025-03-27 17:00:00+00:00,22899.0,21390.228972066598,20823.26647444273,21957.191469690464
2025-03-27 18:00:00+00:00,23176.75,21364.69323638341,20797.730738759543,21931.655734007276
2025-03-27 19:00:00+00:00,22373.0,20432.961688298605,19865.999190674735,20999.92418592247
2025-03-27 20:00:00+00:00,21416.75,19138.135275739965,18571.1727781161,19705.097773363832
2025-03-27 21:00:00+00:00,19907.25,17967.59072755831,17400.628229934442,18534.553225182175
2025-03-27 22:00:00+00:00,18317.75,16935.470477093793,16368.507979469927,17502.43297471766
2025-03-27 23:00:00+00:00,17360.0,16014.272186256068,15447.309688632202,16581.234683879935
2025-03-28 00:00:00+00:00,16608.75,15515.829421875998,14948.866924252132,16082.791919499867
2025-03-28 01:00:00+00:00,16591.75,15327.486388744659,14760.52389112079,15894.448886368526
2025-03-28 02:00:00+00:00,17031.5,15548.313852644913,14981.351355021045,16115.27635026878
2025-03-28 03:00:00+00:00,17563.0,16183.773306302353,15616.810808678485,16750.73580392622
2025-03-28 04:00:00+00:00,18497.0,17746.112808115104,17179.150310491237,18313.07530573897
2025-03-28 05:00:00+00:00,20547.25,19952.399386270306,19385.43688864644,20519.361883894173
2025-03-28 06:00:00+00:00,21990.75,21359.402789724805,20792.44029210094,21926.365287348675
2025-03-28 07:00:00+00:00,22527.75,21692.603871438936,21125.64137381507,22259.566369062806
2025-03-28 08:00:00+00:00,22713.25,21643.07104315843,21076.10854553456,22210.033540782297
2025-03-28 09:00:00+00:00,21882.75,21544.72594372015,20977.763446096284,22111.688441344017
2025-03-28 10:00:00+00:00,21520.75,21420.49801901797,20853.535521394104,21987.460516641837
2025-03-28 11:00:00+00:00,20840.0,21081.83936601041,20514.876868386542,21648.801863634275
2025-03-28 12:00:00+00:00,20253.75,20485.430429413394,19918.467931789528,21052.392927037265
2025-03-28 13:00:00+00:00,19806.5,20104.776690080536,19537.814192456666,20671.739187704403
2025-03-28 14:00:00+00:00,20002.5,19870.464630110066,19303.5021324862,20437.427127733932
2025-03-28 15:00:00+00:00,19969.75,19859.916777219227,19292.95427959536,20426.879274843093
2025-03-28 16:00:00+00:00,21082.25,19963.897548495475,19396.93505087161,20530.860046119342
2025-03-28 17:00:00+00:00,21746.75,19847.968020686552,19281.005523062686,20414.930518310422
2025-03-28 18:00:00+00:00,22100.25,19623.01256473185,19056.05006710798,20189.975062355716
2025-03-28 19:00:00+00:00,20940.25,18731.852544679306,18164.89004705544,19298.815042303173
2025-03-28 20:00:00+00:00,20011.25,17506.092508307844,16939.130010683977,18073.055005931714
2025-03-28 21:00:00+00:00,18506.5,16380.415954162721,15813.453456538853,16947.37845178659
2025-03-28 22:00:00+00:00,17421.5,15442.303490012886,14875.34099238902,16009.265987636754
2025-03-28 23:00:00+00:00,16425.5,14741.778872989806,14174.81637536594,15308.741370613674
2025-03-29 00:00:00+00:00,15161.75,14229.96895208425,13663.006454460381,14796.931449708116
2025-03-29 01:00:00+00:00,14510.25,13888.421660240998,13321.45916261713,14455.384157864864
2025-03-29 02:00:00+00:00,14687.0,13769.066306024815,13202.103808400949,14336.028803648682
2025-03-29 03:00:00+00:00,15013.0,13844.915530885315,13277.953033261449,14411.878028509182
2025-03-29 04:00:00+00:00,14822.0,14064.421069520238,13497.458571896372,14631.383567144107
2025-03-29 05:00:00+00:00,15679.5,14771.219984119836,14204.25748649597,15338.182481743705
2025-03-29 06:00:00+00:00,16767.5,15734.726494868188,15167.763997244321,16301.688992492054
2025-03-29 07:00:00+00:00,17476.5,16655.0284528392,16088.065955215334,17221.990950463067
2025-03-29 08:00:00+00:00,18019.0,17322.031125777004,16755.068628153138,17888.99362340087
2025-03-29 09:00:00+00:00,18405.5,17640.070280032007,17073.10778240814,18207.032777655873
2025-03-29 10:00:00+00:00,18554.0,17546.61135294669,16979.64885532282,18113.573850570556
2025-03-29 11:00:00+00:00,17977.25,17057.66287629793,16490.700378674064,17624.625373921797
2025-03-29 12:00:00+00:00,17809.75,16469.56556469316,15902.603067069293,17036.528062317026
2025-03-29 13:00:00+00:00,17408.25,16113.152515947599,15546.190018323732,16680.115013571467
2025-03-29 14:00:00+00:00,17205.5,15985.98630046967,15419.023802845804,16552.948798093537
2025-03-29 15:00:00+00:00,17448.25,16304.388731546975,15737.426233923108,16871.351229170843
2025-03-29 16:00:00+00:00,18143.0,16731.47239744958,16164.50989982571,17298.434895073446
2025-03-29 17:00:00+00:00,18766.5,17092.13098428248,16525.168486658615,17659.093481906348
