date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-01-16 00:00:00+00:00,10505.5,10463.944,10248.639234833445,10679.249688776743
2025-01-16 01:00:00+00:00,10386.75,10452.419,10237.113897001207,10667.724350944505
2025-01-16 02:00:00+00:00,10525.5,10606.152,10390.846630108676,10821.457084051974
2025-01-16 03:00:00+00:00,10921.75,11106.584,10891.279164171081,11321.88961811438
2025-01-16 04:00:00+00:00,11606.5,11913.385,11698.079588785695,12128.690042728993
2025-01-16 05:00:00+00:00,13067.75,13043.287,12827.981484250216,13258.591938193515
2025-01-16 06:00:00+00:00,14267.75,14281.89,14066.58439907246,14497.194853015759
2025-01-16 07:00:00+00:00,14821.25,14926.77,14711.464730363743,15142.075184307041
2025-01-16 08:00:00+00:00,15143.75,15154.551,14939.245455426517,15369.855909369813
2025-01-16 09:00:00+00:00,15411.25,15418.639,15203.33367513011,15633.944129073408
2025-01-16 10:00:00+00:00,15504.0,15585.121,15369.816091494915,15800.426545438215
2025-01-16 11:00:00+00:00,15462.0,15766.01,15550.704811798005,15981.315265741301
2025-01-16 12:00:00+00:00,15213.0,15666.945,15451.64010780549,15882.250561748788
2025-01-16 13:00:00+00:00,14945.75,15702.615,15487.310183453417,15917.920637396714
2025-01-16 14:00:00+00:00,14746.75,15734.461,15519.155745143973,15949.76619908727
2025-01-16 15:00:00+00:00,14721.75,15796.097,15580.790897591385,16011.401351534685
2025-01-16 16:00:00+00:00,15181.25,15997.43,15782.124174724913,16212.734628668211
2025-01-16 17:00:00+00:00,15064.0,16073.893,15858.587252492824,16289.197706436124
2025-01-16 18:00:00+00:00,14673.0,15806.393,15591.087073087574,16021.697527030872
2025-01-16 19:00:00+00:00,14000.75,14952.278,14736.972597309508,15167.583051252806
2025-01-16 20:00:00+00:00,13156.25,14113.728,13898.42275088,14329.033204823298
2025-01-16 21:00:00+00:00,12623.25,13446.764,13231.458072930895,13662.068526874193
2025-01-16 22:00:00+00:00,11906.5,12673.473,12458.167622749621,12888.778076692919
2025-01-16 23:00:00+00:00,11307.75,12008.826,11793.520559003256,12224.131012946555
2025-01-17 00:00:00+00:00,10891.25,11497.63,11282.324453241012,11712.93490718431
2025-01-17 01:00:00+00:00,10666.5,11219.039,11003.733803890858,11434.344257834155
2025-01-17 02:00:00+00:00,10886.25,11215.078,10999.772744675363,11430.383198618661
2025-01-17 03:00:00+00:00,11228.5,11621.123,11405.818177799736,11836.428631743034
2025-01-17 04:00:00+00:00,11975.0,12277.585,12062.279652253383,12492.89010619668
2025-01-17 05:00:00+00:00,13335.5,13550.024,13334.719043067247,13765.329497010545
2025-01-17 06:00:00+00:00,14472.0,14354.557,14139.251751009637,14569.862204952933
2025-01-17 07:00:00+00:00,14967.5,14815.612,14600.307199759221,15030.91765370252
2025-01-17 08:00:00+00:00,15061.5,15109.311,14894.005707793152,15324.61616173645
2025-01-17 09:00:00+00:00,15211.0,15301.631,15086.325581151967,15516.936035095267
2025-01-17 10:00:00+00:00,15367.5,15489.329,15274.024166812294,15704.634620755593
2025-01-17 11:00:00+00:00,15156.0,15212.114,14996.808788041293,15427.419241984591
2025-01-17 12:00:00+00:00,14837.5,14830.692,14615.387191196396,15045.997645139694
2025-01-17 13:00:00+00:00,14603.25,14667.378,14452.072602152257,14882.683056095555
2025-01-17 14:00:00+00:00,14430.75,14510.716,14295.410563820593,14726.021017763891
2025-01-17 15:00:00+00:00,14546.5,14580.709,14365.40402015315,14796.014474096448
2025-01-17 16:00:00+00:00,14948.75,15065.239,14849.934259409212,15280.54471335251
2025-01-17 17:00:00+00:00,14777.25,15105.582,14890.276398664024,15320.88685260732
2025-01-17 18:00:00+00:00,14437.25,14809.129,14593.823750955955,15024.434204899253
2025-01-17 19:00:00+00:00,13518.0,14101.393,13886.087151955975,14316.697605899273
2025-01-17 20:00:00+00:00,12826.25,13348.992,13133.687021211657,13564.297475154955
2025-01-17 21:00:00+00:00,12258.0,12665.457,12450.15216958523,12880.762623528528
2025-01-17 22:00:00+00:00,11712.25,11972.884,11757.578696238515,12188.189150181814
2025-01-17 23:00:00+00:00,11100.25,11465.114,11249.809101410674,11680.419555353972
2025-01-18 00:00:00+00:00,10712.75,11016.405,10801.100470825964,11231.710924769262
2025-01-18 01:00:00+00:00,10491.0,10825.35,10610.044866583614,11040.65532052691
2025-01-18 02:00:00+00:00,10498.0,10790.315,10575.010339833741,11005.62079377704
2025-01-18 03:00:00+00:00,10542.0,10991.087,10775.781851811102,11206.392305754398
