date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-01-03 00:00:00+00:00,,4961.244347651605,2503.528732620563,9781.614531718418
2025-01-03 01:00:00+00:00,,5631.8125244300945,2857.8248471543247,11155.292180852008
2025-01-03 02:00:00+00:00,,6814.548583926263,3449.9074586971497,13454.371025348308
2025-01-03 03:00:00+00:00,,7571.698745249608,3836.7484322540727,14995.016376390418
2025-01-03 04:00:00+00:00,,7334.675158763452,3678.5852138357036,14525.297159326728
2025-01-03 05:00:00+00:00,,4910.332460771052,2482.8152684855086,9704.41109131908
2025-01-03 06:00:00+00:00,,4403.854136874837,2228.64217649962,8700.812971073858
2025-01-03 07:00:00+00:00,,2229.3684826439217,1082.244151130926,4552.574941291633
2025-01-03 08:00:00+00:00,,1718.9225760115655,859.1057404654515,3460.8858690940388
2025-01-03 09:00:00+00:00,,1782.3674538368816,901.5364055510081,3560.109392045756
2025-01-03 10:00:00+00:00,,1478.5557116269324,739.868586443866,2955.700312894002
2025-01-03 11:00:00+00:00,,1937.4919922705487,975.737460516519,3881.2542084198562
2025-01-03 12:00:00+00:00,,2549.234581370311,1286.2961103081082,5084.6717189972005
2025-01-03 13:00:00+00:00,,3017.655549266017,1518.0831675306104,5989.263175132359
2025-01-03 14:00:00+00:00,,3557.9414861333744,1800.1914375627116,7046.244695060299
2025-01-03 15:00:00+00:00,,4259.638667596,2162.1190218950223,8453.554399676039
2025-01-03 16:00:00+00:00,,4623.768869887055,2337.815538431765,9163.42104049695
2025-01-03 17:00:00+00:00,,5199.952529245768,2634.920015094476,10305.540145549603
2025-01-03 18:00:00+00:00,,5715.7445069370515,2898.468821864737,11297.572694845421
2025-01-03 19:00:00+00:00,,5828.538744998976,2936.9325462384413,11554.22895998878
2025-01-03 20:00:00+00:00,,6120.188116938345,3100.515106412293,12113.054600007461
2025-01-03 21:00:00+00:00,,5433.071243650335,2744.303801978603,10746.812942945136
2025-01-03 22:00:00+00:00,,5039.653357558114,2544.6731053546455,9993.905091376091
2025-01-03 23:00:00+00:00,,3830.4865197862346,1936.8450036084123,7549.005527382508
2025-01-04 00:00:00+00:00,,3129.3549505867263,1577.9720401921954,6177.10877273551
2025-01-04 01:00:00+00:00,,2566.107534707466,1292.6993601562028,5082.2572319802875
2025-01-04 02:00:00+00:00,,2445.4086962408132,1237.8390566634241,4880.837188866619
2025-01-04 03:00:00+00:00,,2852.385114470525,1434.6119410994188,5693.840855461724
2025-01-04 04:00:00+00:00,,2227.1780118723914,1119.350485433555,4420.861624899373
2025-01-04 05:00:00+00:00,,1735.5464484065283,873.7003596484885,3431.8432940379657
2025-01-04 06:00:00+00:00,,1138.0276911086157,568.1213888258817,2269.5843897920504
2025-01-04 07:00:00+00:00,,1128.5623694708374,569.5184319011412,2225.523583030066
2025-01-04 08:00:00+00:00,,1002.4118853403378,503.7197439717824,2001.3758386296258
2025-01-04 09:00:00+00:00,,994.1703451721035,504.5439211313706,1979.2799193060212
2025-01-04 10:00:00+00:00,,965.632566489157,484.8008202289008,1924.769786719586
2025-01-04 11:00:00+00:00,,967.791871515213,488.2164028476022,1916.262246137417
2025-01-04 12:00:00+00:00,,1041.53549921749,525.5408326339438,2069.3076013784435
2025-01-04 13:00:00+00:00,,1125.2068399114864,570.0667895550009,2219.4169168110457
2025-01-04 14:00:00+00:00,,876.500402634884,443.03836017867104,1734.7490320952795
2025-01-04 15:00:00+00:00,,546.14464690398,276.1856755347219,1086.6102032226308
2025-01-04 16:00:00+00:00,,365.96840844001815,181.04769732493818,734.1527512277285
2025-01-04 17:00:00+00:00,,245.3777393399825,123.39879358498533,492.22061595802734
2025-01-04 18:00:00+00:00,,172.5897219012406,86.50676199942863,346.6239964068136
2025-01-04 19:00:00+00:00,,187.16456504462673,94.83945377546404,369.4199648830639
2025-01-04 20:00:00+00:00,,206.77021182270033,104.10106312792364,411.9498844571421
2025-01-04 21:00:00+00:00,,281.1080038739594,142.46974380119576,558.8845179737957
2025-01-04 22:00:00+00:00,,333.1316335853143,168.65375591892564,664.1638542357377
2025-01-04 23:00:00+00:00,,530.8940488652344,267.4055217076171,1055.7991084046287
2025-01-05 00:00:00+00:00,,675.9337958407623,338.6541546767447,1349.130412241919
2025-01-05 01:00:00+00:00,,721.5618819229605,361.67232383181795,1437.8430625561102
2025-01-05 02:00:00+00:00,,859.9219310623183,434.62408492116964,1702.6299391721138
2025-01-05 03:00:00+00:00,,1058.79014449292,532.8391424061596,2117.383305442157
2025-01-05 04:00:00+00:00,,1361.7228967374558,686.5749382405047,2706.8906207298537
2025-01-05 05:00:00+00:00,,1873.2425310279434,947.7793011805107,3717.05994100815
2025-01-05 06:00:00+00:00,,2194.648563350293,1110.0803612881652,4357.16862111105
2025-01-05 07:00:00+00:00,,3014.448839738586,1527.2450559684437,5945.771116638794
2025-01-05 08:00:00+00:00,,3763.5861573422935,1909.2177628792292,7437.572771168147
2025-01-05 09:00:00+00:00,,5082.2843987880315,2577.471233391727,10061.457650116117
2025-01-05 10:00:00+00:00,,5719.817807009465,2892.8404000405435,11324.694153726843
2025-01-05 11:00:00+00:00,,6989.71293965491,3525.9506390837146,13862.968997641921
2025-01-05 12:00:00+00:00,,9001.96065464408,4538.012434184406,17768.51798026962
2025-01-05 13:00:00+00:00,,11105.838746909856,5634.263651419317,21968.58794467375
2025-01-05 14:00:00+00:00,,14136.906330037402,7172.446366148429,28004.771117328808
2025-01-05 15:00:00+00:00,,15856.25991692418,7997.1737062386155,31171.82754748893
2025-01-05 16:00:00+00:00,,17969.26369356276,9057.704790305963,35592.89679131525
2025-01-05 17:00:00+00:00,,15532.47070922326,7836.718783497555,30523.969524753044
2025-01-05 18:00:00+00:00,,14153.115925623775,7151.981338555126,27976.42057266884
2025-01-05 19:00:00+00:00,,13907.682285211251,7032.743025200108,27505.936214976417
2025-01-05 20:00:00+00:00,,12124.0329841521,6079.94964153809,24039.499767176134
2025-01-05 21:00:00+00:00,,11674.531583604643,5707.591960236881,23667.856088024902
2025-01-05 22:00:00+00:00,,8583.25834918513,4150.731227599721,17634.659893626267
2025-01-05 23:00:00+00:00,,5081.581472048823,2576.546998290368,10059.32022316501
2025-01-06 00:00:00+00:00,,3685.916566854881,1861.366820809529,7275.41351719151
2025-01-06 01:00:00+00:00,,2832.4347802186194,1431.329598449256,5593.871369704337
2025-01-06 02:00:00+00:00,,2363.05938119673,1194.4292759091204,4673.438934163297
2025-01-06 03:00:00+00:00,,1923.9615624814528,973.4217280389149,3797.6082873140394
2025-01-06 04:00:00+00:00,,1475.5874415293601,742.9531322431848,2924.1820386133986
2025-01-06 05:00:00+00:00,,1293.6222739661596,655.1075095432057,2559.6320830202812
2025-01-06 06:00:00+00:00,,1042.4613949405175,524.831071353691,2053.108715457854
2025-01-06 07:00:00+00:00,,710.6508979118764,357.1832634943223,1397.31838380463
2025-01-06 08:00:00+00:00,,475.3411751585739,239.65703307527596,935.0746155658082
2025-01-06 09:00:00+00:00,,330.7002826413974,167.470148712389,655.5354943353973
2025-01-06 10:00:00+00:00,,244.22090520521485,123.37207265157068,485.2046660539206
2025-01-06 11:00:00+00:00,,195.2546609561679,98.35227835567736,390.64943909515534
2025-01-06 12:00:00+00:00,,124.9405405625818,63.0309699370501,249.21098696580808
2025-01-06 13:00:00+00:00,,109.27948576602193,54.00521752300293,221.91965058189083
2025-01-06 14:00:00+00:00,,241.23323644520073,119.85080835442112,498.3225154129096
2025-01-06 15:00:00+00:00,,682.6753801987549,338.8171741146972,1408.947832393421
2025-01-06 16:00:00+00:00,,1073.8640338987911,531.8076697013126,2218.434696922421
