date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2025-03-20 00:00:00+00:00,,8.283287868313892,-447.03294708253225,463.5995228191598
2025-03-20 01:00:00+00:00,,8.283287868313892,-447.03294708253225,463.5995228191598
2025-03-20 02:00:00+00:00,,12.023634774622678,-443.29260017622346,467.3398697254688
2025-03-20 03:00:00+00:00,,8.478643275506329,-446.8375916753398,463.79487822635224
2025-03-20 04:00:00+00:00,,8.478643275506329,-446.8375916753398,463.79487822635224
2025-03-20 05:00:00+00:00,,170.79122403359315,-284.525010917253,626.1074589844391
2025-03-20 06:00:00+00:00,,1530.0281168776066,1074.7118819267607,1985.3443518284528
2025-03-20 07:00:00+00:00,,4198.17322077885,3742.8569858280043,4653.489455729697
2025-03-20 08:00:00+00:00,,7419.370635009245,6964.054400058398,7874.686869960091
2025-03-20 09:00:00+00:00,,9114.73795162912,8659.421716678273,9570.054186579966
2025-03-20 10:00:00+00:00,,10345.200087602416,9889.883852651568,10800.516322553261
2025-03-20 11:00:00+00:00,,10448.155705850355,9992.839470899507,10903.4719408012
2025-03-20 12:00:00+00:00,,10137.487875484185,9682.171640533339,10592.80411043503
2025-03-20 13:00:00+00:00,,8608.897478871206,8153.58124392036,9064.213713822053
2025-03-20 14:00:00+00:00,,6801.9276483005015,6346.611413349654,7257.243883251347
2025-03-20 15:00:00+00:00,,4064.0396366070377,3608.7234016561915,4519.355871557884
2025-03-20 16:00:00+00:00,,987.331184189139,532.014949238293,1442.647419139985
2025-03-20 17:00:00+00:00,,52.561064956572864,-402.7551699942733,507.877299907419
2025-03-20 18:00:00+00:00,,92.31623938931466,-362.99999556153125,547.6324743401606
2025-03-20 19:00:00+00:00,,-14.745155797249481,-470.0613907480956,440.57107915359643
2025-03-20 20:00:00+00:00,,-13.526746881547979,-468.8429818323939,441.78948806929816
2025-03-20 21:00:00+00:00,,0.10887177652966784,-455.20736317431647,455.4251067273758
2025-03-20 22:00:00+00:00,,1.0108899361341628,-454.30534501471175,456.3271248869801
2025-03-20 23:00:00+00:00,,1.2874860071060539,-454.0287489437401,456.6037209579522
2025-03-21 00:00:00+00:00,,7.643597651052914,-447.6726372997932,462.95983260189905
2025-03-21 01:00:00+00:00,,3.282804468084805,-452.0334304827611,458.59903941893094
2025-03-21 02:00:00+00:00,,8.876239870473228,-446.4399950803727,464.19247482131937
2025-03-21 03:00:00+00:00,,6.146020876671628,-449.1702140741745,461.46225582751754
2025-03-21 04:00:00+00:00,,13.348704866240269,-441.96753008460564,468.6649398170864
2025-03-21 05:00:00+00:00,,226.22028097972589,-229.09595397112025,681.536515930572
2025-03-21 06:00:00+00:00,,1580.0982553448475,1124.7820203940014,2035.4144902956934
2025-03-21 07:00:00+00:00,,4599.076185037693,4143.759950086847,5054.3924199885405
2025-03-21 08:00:00+00:00,,6490.48863663972,6035.172401688875,6945.804871590566
2025-03-21 09:00:00+00:00,,8962.737120621192,8507.420885670346,9418.05335557204
2025-03-21 10:00:00+00:00,,9979.88035280389,9524.564117853044,10435.196587754737
2025-03-21 11:00:00+00:00,,10562.774260019489,10107.458025068643,11018.090494970334
2025-03-21 12:00:00+00:00,,10278.901848301259,9823.585613350413,10734.218083252104
2025-03-21 13:00:00+00:00,,8548.27277828839,8092.956543337543,9003.589013239236
2025-03-21 14:00:00+00:00,,6707.836204374253,6252.519969423407,7163.152439325098
2025-03-21 15:00:00+00:00,,3985.4063679807387,3530.0901330298925,4440.722602931584
2025-03-21 16:00:00+00:00,,1165.1657970735628,709.8495621227166,1620.4820320244087
2025-03-21 17:00:00+00:00,,166.1519132273354,-289.1643217235105,621.4681481781815
2025-03-21 18:00:00+00:00,,86.88419990927105,-368.4320350415751,542.2004348601172
2025-03-21 19:00:00+00:00,,-2.730642505574224,-458.04687745642013,452.5855924452717
2025-03-21 20:00:00+00:00,,-1.5122335898727215,-456.82846854071886,453.8040013609734
2025-03-21 21:00:00+00:00,,0.9859659117096271,-454.3302690391365,456.30220086255554
2025-03-21 22:00:00+00:00,,0.9859659117096271,-454.3302690391365,456.30220086255554
2025-03-21 23:00:00+00:00,,0.9859659117096271,-454.3302690391365,456.30220086255554
2025-03-22 00:00:00+00:00,,4.91974110672254,-450.3964938441236,460.23597605756845
2025-03-22 01:00:00+00:00,,4.980083017344441,-450.3361519335017,460.29631796819035
2025-03-22 02:00:00+00:00,,8.720429923653455,-446.59580502719245,464.03666487449937
2025-03-22 03:00:00+00:00,,48.94654971296836,-406.36968523787755,504.2627846638143
2025-03-22 04:00:00+00:00,,2899.12278437941,2443.806549428564,3354.439019330256
2025-03-22 05:00:00+00:00,,322.6320150379586,-132.68421991288733,777.9482499888045
2025-03-22 06:00:00+00:00,,2176.137624246244,1720.821389295398,2631.45385919709
2025-03-22 07:00:00+00:00,,4600.012903973735,4144.696669022889,5055.329138924581
2025-03-22 08:00:00+00:00,,6761.13764634879,6305.821411397945,7216.453881299636
2025-03-22 09:00:00+00:00,,9396.02967575854,8940.713440807694,9851.345910709388
2025-03-22 10:00:00+00:00,,10505.725484643084,10050.409249692237,10961.041719593928
2025-03-22 11:00:00+00:00,,10639.475180407175,10184.15894545633,11094.791415358019
2025-03-22 12:00:00+00:00,,10206.14497807898,9750.828743128133,10661.461213029828
2025-03-22 13:00:00+00:00,,8485.45507431534,8030.138839364494,8940.771309266185
2025-03-22 14:00:00+00:00,,6416.714993794107,5961.398758843261,6872.031228744952
2025-03-22 15:00:00+00:00,,3419.32832600833,2964.0120910574833,3874.6445609591756
