date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2025-06-07 11:00:00+00:00,5707.0,7683.690209442359,4496.439513514991,10869.643201967974
2025-06-07 12:00:00+00:00,5770.5,7602.199621652389,4410.039592452646,10786.968714510873
2025-06-07 13:00:00+00:00,5757.75,6949.898116294265,3758.5157118451116,10134.821480773946
2025-06-07 14:00:00+00:00,9805.0,7185.657817910291,3998.57712878882,10373.984487540405
2025-06-07 15:00:00+00:00,10168.25,8211.599307510784,5025.242084612925,11407.47548860403
2025-06-07 16:00:00+00:00,9355.25,8617.388142250491,5429.625108957313,11813.774159484052
2025-06-07 17:00:00+00:00,8371.25,8218.83446389588,5033.176063954883,11413.703417864539
2025-06-07 18:00:00+00:00,8184.25,6598.686955815474,3407.623537920213,9782.10592331522
2025-06-07 19:00:00+00:00,9355.25,6933.468087156998,3745.7760231614825,10126.835530267017
2025-06-07 20:00:00+00:00,10128.25,8394.647966349601,5206.461950564813,11582.983072724137
2025-06-07 21:00:00+00:00,10802.0,8506.50721875094,5316.106965628548,11700.522743512365
2025-06-07 22:00:00+00:00,10916.75,9322.737089072583,6137.461524665017,12509.563585605401
2025-06-07 23:00:00+00:00,10997.25,10075.026283125222,6888.338449327743,13268.622245451848
2025-06-08 00:00:00+00:00,10635.5,9560.54005235955,6368.084115875917,12748.339389270968
2025-06-08 01:00:00+00:00,10218.25,10450.322428122658,7264.440462363293,13639.477218725733
2025-06-08 02:00:00+00:00,9533.0,10363.952091006027,7172.716877482115,13558.381838347208
2025-06-08 03:00:00+00:00,8877.5,9907.687302835075,6714.898189244045,13093.550735888597
2025-06-08 04:00:00+00:00,7970.25,9315.953640887052,6121.540874270209,12496.303909231956
2025-06-08 05:00:00+00:00,7122.25,9599.23985299829,6412.390951418999,12789.50205741548
2025-06-08 06:00:00+00:00,4130.0,8116.328057379275,4923.825599416224,11302.978245714523
2025-06-08 07:00:00+00:00,4290.25,9007.016100153112,5816.522843115976,12192.6950003357
2025-06-08 08:00:00+00:00,4171.5,7948.874213696259,4755.242977905116,11133.482682598804
2025-06-08 09:00:00+00:00,4166.25,7511.036530162077,4320.542056599486,10697.558311336972
2025-06-08 10:00:00+00:00,4146.0,7780.3615962120475,4587.500978213418,10965.927018631639
2025-06-08 11:00:00+00:00,4055.25,7720.905517097104,4529.96981910152,10903.236465456697
2025-06-08 12:00:00+00:00,4003.25,8354.473946079092,5162.374464589323,11537.294233564193
2025-06-08 13:00:00+00:00,3896.75,9190.39100700201,6001.928881436843,12375.12075956929
2025-06-08 14:00:00+00:00,3569.5,8582.830572365088,5387.711488433893,11767.56932795919
2025-06-08 15:00:00+00:00,3112.25,7894.267459810388,4697.427421388214,11077.005462681012
2025-06-08 16:00:00+00:00,5011.0,7257.421295246704,4063.2410645230343,10441.819306978243
2025-06-08 17:00:00+00:00,4227.0,6009.356156453842,2817.610805906938,9194.27530319271
2025-06-08 18:00:00+00:00,2874.75,4106.403236011893,914.4120780797311,7294.309081331743
2025-06-08 19:00:00+00:00,2329.75,2890.341362673331,-299.08677673782677,6080.629630723729
2025-06-08 20:00:00+00:00,2366.75,2443.961531408613,-740.9411453897255,5634.117450267424
2025-06-08 21:00:00+00:00,2414.25,2266.3721532582185,-918.3312172974156,5458.59541902132
2025-06-08 22:00:00+00:00,2493.0,1357.9359800995107,-1826.3269445774304,4551.199353805724
2025-06-08 23:00:00+00:00,2365.75,307.27964079809044,-2882.1994190951473,3498.1300432027356
2025-06-09 00:00:00+00:00,2193.75,-231.9309482585286,-3413.7965305895195,2957.0554647511117
2025-06-09 01:00:00+00:00,2180.0,-509.98599230394757,-3693.0417036708077,2680.4738540769217
2025-06-09 02:00:00+00:00,2135.5,111.32658364363579,-3071.0437229468607,3303.8281673230276
2025-06-09 03:00:00+00:00,2024.75,755.2642001990207,-2429.0002058451237,3948.390854263302
2025-06-09 04:00:00+00:00,2001.75,976.2412898148036,-2210.1849467662987,4163.7001347050655
2025-06-09 05:00:00+00:00,1894.0,877.3379601610714,-2307.305483214007,4069.6418766472216
2025-06-09 06:00:00+00:00,1494.5,1091.3402017393896,-2094.60640672081,4280.533326874387
2025-06-09 07:00:00+00:00,1187.75,964.4120948912473,-2216.1516760209606,4159.288036293377
2025-06-09 08:00:00+00:00,872.5,-219.20895204374574,-3409.776928839099,2967.4015387865575
2025-06-09 09:00:00+00:00,810.75,605.3295108062757,-2589.8576571901576,3794.222128301116
2025-06-09 10:00:00+00:00,807.25,196.61359705553514,-2993.192636153125,3384.9293812028977
2025-06-09 11:00:00+00:00,809.5,19.26527312932558,-3168.9027863941874,3204.529668958176
2025-06-09 12:00:00+00:00,819.75,-87.64136358037649,-3269.2956418300746,3099.881240429607
2025-06-09 13:00:00+00:00,810.0,506.40309426063504,-2682.395319112982,3693.6981878687197
2025-06-09 14:00:00+00:00,843.25,505.3401590360245,-2675.1943991605785,3695.035991823388
2025-06-09 15:00:00+00:00,1084.7499999999995,335.601638090282,-2848.17468167237,3522.835232773018
2025-06-09 16:00:00+00:00,1094.9999999999995,387.5935502023185,-2794.029304371301,3574.794427914336
2025-06-09 17:00:00+00:00,1014.7499999999995,469.160355118418,-2708.832723496954,3653.441379380662
2025-06-09 18:00:00+00:00,941.7499999999995,-209.78775044391296,-3395.002647009287,2983.5156405197026
2025-06-09 19:00:00+00:00,919.5,17.066661490400293,-3172.283822883137,3215.029158484421
2025-06-09 20:00:00+00:00,943.25,-1117.7874233112207,-4303.840902026812,2075.0214987038535
2025-06-09 21:00:00+00:00,1033.5,103.13202760469267,-3076.3431424198097,3307.5255546889744
2025-06-09 22:00:00+00:00,1120.4999999999995,312.14359921869436,-2874.513369842146,3502.6921124738656
2025-06-09 23:00:00+00:00,1258.75,1671.9838934289055,-1511.5937443374278,4868.726147869019
2025-06-10 00:00:00+00:00,1578.75,1872.3830162145437,-1309.4343987800921,5062.6722926920065
2025-06-10 01:00:00+00:00,1863.75,2254.1003966082317,-926.7837719323506,5438.7167643638495
2025-06-10 02:00:00+00:00,2249.25,2939.665398146317,-243.676077952181,6126.283355234392
2025-06-10 03:00:00+00:00,2477.0,2872.1120329486716,-312.5847387147023,6057.410615926555
2025-06-10 04:00:00+00:00,2675.75,2802.31906228181,-377.41285568825606,5992.057254001206
2025-06-10 05:00:00+00:00,2647.0,3043.5653728255284,-139.8635951822789,6228.486126987522
2025-06-10 06:00:00+00:00,2217.5,3286.397179783291,99.01303003886551,6472.279676394043
2025-06-10 07:00:00+00:00,2011.25,2695.4268425417613,-494.4310091368652,5883.390309527266
2025-06-10 08:00:00+00:00,2677.5,2078.590971209135,-1115.8828321018982,5265.964270365356
2025-06-10 09:00:00+00:00,2983.5,2417.280548458199,-779.3119777164557,5603.214577599805
2025-06-10 10:00:00+00:00,3176.0,2392.1151315241545,-801.2482503420342,5579.250336899569
2025-06-10 11:00:00+00:00,2227.75,3167.5788969636624,-26.731869642111633,6353.061865096315
2025-06-10 12:00:00+00:00,2150.0,3203.115381988805,12.712418820591665,6392.051369408805
2025-06-10 13:00:00+00:00,2036.75,3699.04551246546,509.45115532520776,6885.7293934559075
2025-06-10 14:00:00+00:00,2127.75,3626.213601070136,434.4974371968674,6814.689779052845
2025-06-10 15:00:00+00:00,3202.75,4102.590847803605,915.5377559018207,7291.039690061074
2025-06-10 16:00:00+00:00,2977.0,4417.595933490422,1230.5650337730558,7605.632958082042
2025-06-10 17:00:00+00:00,2299.0,3940.1308114375606,748.5812522866136,7126.800244810769
2025-06-10 18:00:00+00:00,1947.75,2930.4750134712503,-262.19197383765186,6117.124026677202
2025-06-10 19:00:00+00:00,1849.25,2006.6037864128284,-1183.8323585466924,5194.562480252072
2025-06-10 20:00:00+00:00,1915.5,1171.926911388533,-2014.3445844775824,4362.618427977985
2025-06-10 21:00:00+00:00,2121.5,2050.2645357368683,-1139.0239934692645,5242.663399485421
2025-06-10 22:00:00+00:00,2153.75,1457.300405383257,-1733.158752522606,4650.157280398153
2025-06-10 23:00:00+00:00,2041.25,1198.7052545504666,-1992.2073216576955,4391.546879169445
2025-06-11 00:00:00+00:00,2156.5,986.0707418513866,-2197.458105310675,4170.396412404341
2025-06-11 01:00:00+00:00,2238.0,683.7572886184771,-2504.4375369012123,3872.7097786698437
2025-06-11 02:00:00+00:00,2534.0,763.2564620800886,-2420.8021679231097,3952.6454713467992
2025-06-11 03:00:00+00:00,2866.0,859.2123362351922,-2321.978823284602,4049.5001420215985
2025-06-11 04:00:00+00:00,2988.25,1912.7877374401755,-1269.6854969173028,5098.161376509713
2025-06-11 05:00:00+00:00,2961.0,2050.402313024577,-1136.2758957973874,5231.371910160132
2025-06-11 06:00:00+00:00,2402.5,2282.286160815611,-907.0273511715386,5468.649643813767
2025-06-11 07:00:00+00:00,2058.0,2013.5397583682743,-1175.0600600228963,5197.290054657187
2025-06-11 08:00:00+00:00,1744.25,727.000582528115,-2465.909106193634,3907.9013522701007
2025-06-11 09:00:00+00:00,1721.0,601.6239224278543,-2591.3382360588303,3784.6780558616474
2025-06-11 10:00:00+00:00,1239.0000000000005,316.50346331037326,-2878.013946886611,3498.0986829235776
2025-06-11 11:00:00+00:00,1264.75,206.08544008475565,-2987.6797013811756,3388.1648243178292
2025-06-11 12:00:00+00:00,1303.0,656.892498310006,-2537.8092416562813,3837.358294272288
2025-06-11 13:00:00+00:00,1434.0,1270.1452229961315,-1921.9699508186104,4452.163373207974
2025-06-11 14:00:00+00:00,2299.25,1924.1694991766608,-1269.454126277199,5107.393520514955
2025-06-11 15:00:00+00:00,2499.5,2416.0088915967326,-777.3160516525049,5601.942563849251
2025-06-11 16:00:00+00:00,2512.75,3170.7354927040224,-18.798178639318394,6356.711291281017
2025-06-11 17:00:00+00:00,2969.5,3165.4346962629365,-26.05055805230313,6352.974531152183
2025-06-11 18:00:00+00:00,3662.0,3151.9699276956253,-35.005987146539155,6338.4333435289145
2025-06-11 19:00:00+00:00,4766.75,3746.125867081997,565.017246449378,6931.849767467031
2025-06-11 20:00:00+00:00,5863.25,4376.304476877325,1190.353662285208,7560.845902885043
2025-06-11 21:00:00+00:00,7307.5,5343.483939894277,2159.213563385291,8535.25219486965
2025-06-11 22:00:00+00:00,8029.0,6559.67821692502,3371.1064997734684,9748.670803147825
2025-06-11 23:00:00+00:00,7622.5,7305.1086211875345,4120.539388102623,10490.457066381035
2025-06-12 00:00:00+00:00,7487.0,6694.6613646067135,3505.5525282806475,9887.962334597676
2025-06-12 01:00:00+00:00,6397.25,6375.395355288932,3186.2501333724394,9569.144534772426
2025-06-12 02:00:00+00:00,3988.25,5956.972018863143,2766.8684677578544,9150.725550324794
2025-06-12 03:00:00+00:00,5956.25,6883.470390060063,3699.6870630086482,10070.358024735702
2025-06-12 04:00:00+00:00,6101.5,5983.3409948971275,2797.5545195702207,9174.80131324006
2025-06-12 05:00:00+00:00,5538.5,5581.750606722234,2390.5250083914016,8766.492941630262
2025-06-12 06:00:00+00:00,4327.0,6462.966095932745,3274.187758761964,9647.076124752137
2025-06-12 07:00:00+00:00,3795.25,5795.084146744248,2607.180628044513,8987.787070071921
2025-06-12 08:00:00+00:00,3384.25,5253.124679965954,2063.2774891664367,8439.950482500863
2025-06-12 09:00:00+00:00,2091.75,5119.5440383629275,1927.3140562943104,8306.19525803926
2025-06-12 10:00:00+00:00,2128.0,5322.708306429129,2130.098288226347,8511.003783176766
2025-06-12 11:00:00+00:00,1806.75,5228.325222123354,2034.1620739490622,8416.957310185564
2025-06-12 12:00:00+00:00,1777.5,4827.661555765823,1635.4403641982603,8017.961360762334
2025-06-12 13:00:00+00:00,1893.5,4428.652785381079,1240.737666586636,7615.5007015483825
2025-06-12 14:00:00+00:00,3139.0,3553.517380271657,360.5366070372593,6745.243744687633
2025-06-12 15:00:00+00:00,2979.0,3457.5747117867477,265.7029806997698,6651.98085786402
2025-06-12 16:00:00+00:00,2471.75,3299.803541109978,106.433988665568,6496.685105741422
2025-06-12 17:00:00+00:00,2069.0,2569.557377750721,-619.967720726042,5761.4764802392965
2025-06-12 18:00:00+00:00,1710.75,2852.181794295208,-342.6127205216744,6042.7855874827155
2025-06-12 19:00:00+00:00,1631.25,3142.8190304786494,-41.62690739811205,6338.951379013521
2025-06-12 20:00:00+00:00,1589.0,1160.647050730499,-2023.7322003132049,4345.639515666347
2025-06-12 21:00:00+00:00,1724.75,1277.7823998379204,-1909.604056648578,4465.43666328015
2025-06-12 22:00:00+00:00,1864.25,794.8172657419491,-2390.7582019101646,3977.059136921737
2025-06-12 23:00:00+00:00,1869.25,106.61978565609934,-3078.118868968051,3291.5184956754783
2025-06-13 00:00:00+00:00,1976.0,577.628866878702,-2605.86911734772,3766.0727183230147
2025-06-13 01:00:00+00:00,2073.5,3800.1515180554306,606.9971115767585,6994.6953196849845
2025-06-13 02:00:00+00:00,2125.5,2616.390367220956,-562.4411123397931,5808.485877671406
2025-06-13 03:00:00+00:00,2112.25,1350.5196416705626,-1838.7951925418229,4535.013363780226
2025-06-13 04:00:00+00:00,2266.75,2363.868837878158,-822.0454908551255,5549.69185401294
2025-06-13 05:00:00+00:00,2308.75,1554.9426998455551,-1637.6618886341284,4739.881011457557
2025-06-13 06:00:00+00:00,1852.0,1052.2670009016988,-2134.2388653220432,4236.978742799947
2025-06-13 07:00:00+00:00,1522.25,1014.9872729875242,-2174.3144004679143,4198.35846594569
2025-06-13 08:00:00+00:00,1526.5,572.3031164709619,-2618.550806578629,3752.647919716931
2025-06-13 09:00:00+00:00,1581.0,640.956336582798,-2552.567995264706,3819.1893242140677
2025-06-13 10:00:00+00:00,1289.5,1333.5339671985698,-1856.7408381782761,4515.0164813004985
2025-06-13 11:00:00+00:00,1406.0,1766.393536028666,-1426.4750570233955,4944.478888137278
2025-06-13 12:00:00+00:00,1457.75,2110.256911222468,-1082.755238317357,5294.207774138212
2025-06-13 13:00:00+00:00,1455.25,3255.3081902762337,66.39653957070823,6443.6365313921615
2025-06-13 14:00:00+00:00,2358.75,3862.7705884711295,672.1618420708728,7053.68884319786
2025-06-13 15:00:00+00:00,2702.25,4061.921330856577,872.0600487675883,7253.842905999267
2025-06-13 16:00:00+00:00,2921.25,4628.255870797311,1439.7456204074942,7822.71293635491
2025-06-13 17:00:00+00:00,3406.75,4697.773112384127,1508.0435567142385,7891.543150509593
2025-06-13 18:00:00+00:00,3508.0,4139.60710481519,951.4047039977236,7329.538994251341
2025-06-13 19:00:00+00:00,4488.25,3438.4867761904306,248.28411204244276,6628.413974819345
2025-06-13 20:00:00+00:00,4568.5,4023.8285303929442,836.2464295702084,7208.867788801002
2025-06-13 21:00:00+00:00,4822.75,5335.07596570082,2154.292340170377,8528.389593063486
2025-06-13 22:00:00+00:00,4898.0,5824.028776266484,2644.086419666137,9013.144810283102
2025-06-13 23:00:00+00:00,4258.5,5265.07631429789,2077.239867986934,8447.7746191999
2025-06-14 00:00:00+00:00,4603.75,4719.013939162776,1533.2118617173137,7916.821670085948
2025-06-14 01:00:00+00:00,4515.75,3691.356123703502,501.86659007155595,6889.2962016458705
2025-06-14 02:00:00+00:00,3900.5,4795.221776066411,1613.726667424262,7987.445219362597
