date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-05-02 00:00:00+00:00,,1006.3711,834.2965137373012,1178.4456329870104
2025-05-02 01:00:00+00:00,,962.5198,790.4452186966982,1134.5943379464074
2025-05-02 02:00:00+00:00,,893.6378,721.5632456408973,1065.7123648906065
2025-05-02 03:00:00+00:00,,1008.7951,836.7205605044425,1180.8696797541515
2025-05-02 04:00:00+00:00,,1023.00775,850.9332139540722,1195.0823332037817
2025-05-02 05:00:00+00:00,,1071.68,899.6055467629875,1243.7546660126968
2025-05-02 06:00:00+00:00,,878.4104,706.3358537797367,1050.4849730294459
2025-05-02 07:00:00+00:00,,697.0199,524.9453012636205,869.0944205133299
2025-05-02 08:00:00+00:00,,429.13342,257.0588632234727,601.2079824731819
2025-05-02 09:00:00+00:00,,535.2602,363.1856343016885,707.3347535513977
2025-05-02 10:00:00+00:00,,342.5057,170.43115108898678,514.580270338696
2025-05-02 11:00:00+00:00,,760.05347,587.9789202859623,932.1280395356715
2025-05-02 12:00:00+00:00,,260.60315,88.5285705889894,432.6776898386986
2025-05-02 13:00:00+00:00,,394.2269,222.15232885308075,566.30144810279
2025-05-02 14:00:00+00:00,,627.665,455.59043436358854,799.7395536132977
2025-05-02 15:00:00+00:00,,367.09906,195.0245078385052,539.1736270882144
2025-05-02 16:00:00+00:00,,283.74774,111.67318607374108,455.82230532345034
2025-05-02 17:00:00+00:00,,279.59506,107.52048727609116,451.6696065258004
2025-05-02 18:00:00+00:00,,386.73203,214.6574534970876,558.8065727467969
2025-05-02 19:00:00+00:00,,342.4186,170.34402938165152,514.4931486313608
2025-05-02 20:00:00+00:00,,344.58545,172.51087242303652,516.6599916727457
2025-05-02 21:00:00+00:00,,343.8632,171.78863601155928,515.9377552612685
2025-05-02 22:00:00+00:00,,342.5832,170.5086253149845,514.6577445646938
2025-05-02 23:00:00+00:00,,329.78644,157.71187690376587,501.8609961534751
2025-05-03 00:00:00+00:00,,286.80188,114.72730302288238,458.87642227259164
2025-05-03 01:00:00+00:00,,409.43408,237.35952924497877,581.508648494688
2025-05-03 02:00:00+00:00,,453.2998,281.22524198480676,625.3743612345161
2025-05-03 03:00:00+00:00,,735.923,563.8484285495203,907.9975477992296
2025-05-03 04:00:00+00:00,,687.241,515.166461639963,859.3155808896722
2025-05-03 05:00:00+00:00,,647.0062,474.93163403140386,819.0807532811131
2025-05-03 06:00:00+00:00,,681.07935,509.00479862520217,853.1539178749114
2025-05-03 07:00:00+00:00,,575.4454,403.37082235304,747.5199416027492
2025-05-03 08:00:00+00:00,,320.27332,148.19873774740307,492.3478569971123
2025-05-03 09:00:00+00:00,,569.08185,397.007304858782,741.1564241084913
2025-05-03 10:00:00+00:00,,554.8657,382.79117911871236,726.9402983684216
2025-05-03 11:00:00+00:00,,543.78564,371.7111036705026,715.8602229202119
2025-05-03 12:00:00+00:00,,751.89996,579.8253935827305,923.9745128324398
2025-05-03 13:00:00+00:00,,396.4851,224.41053528222267,568.5596545319319
2025-05-03 14:00:00+00:00,,579.9073,407.8327055326542,751.9818247823634
2025-05-03 15:00:00+00:00,,527.5631,355.48853513809956,699.6376543878088
2025-05-03 16:00:00+00:00,,435.641,263.56644397406995,607.7155632237792
2025-05-03 17:00:00+00:00,,239.81676,67.74219561171446,411.89131486142367
2025-05-03 18:00:00+00:00,,165.62828,-6.446266839202963,337.70285241050624
2025-05-03 19:00:00+00:00,,228.25108,56.17651131353011,400.3256305632394
2025-05-03 20:00:00+00:00,,198.46019,26.3856241710194,370.53474342072866
2025-05-03 21:00:00+00:00,,372.88367,200.8090894779911,544.9582087277004
2025-05-03 22:00:00+00:00,,383.00693,210.93236158030282,555.0814808300121
2025-05-03 23:00:00+00:00,,616.9018,444.8272572682044,788.9763765179136
2025-05-04 00:00:00+00:00,,381.09366,209.01908271554248,553.1682019652517
2025-05-04 01:00:00+00:00,,890.23883,718.1642814115464,1062.3134006612559
2025-05-04 02:00:00+00:00,,691.252,519.1774588740005,863.3265781237097
2025-05-04 03:00:00+00:00,,800.3513,628.2767843502512,972.4259035999604
2025-05-04 04:00:00+00:00,,693.6044,521.5298252562246,865.6789445059338
2025-05-04 05:00:00+00:00,,1061.4565,889.3819462070435,1233.5310654567527
2025-05-04 06:00:00+00:00,,988.8887,816.8141000524888,1160.963219302198
2025-05-04 07:00:00+00:00,,839.8947,667.8201377659115,1011.9692570156208
2025-05-04 08:00:00+00:00,,786.8069,614.7323093029395,958.8814285526487
2025-05-04 09:00:00+00:00,,514.2477,342.17313843124043,686.3222576809496
2025-05-04 10:00:00+00:00,,384.1573,212.0827267197633,556.2318459694725
2025-05-04 11:00:00+00:00,,222.26088,50.18632190950518,394.3354411592144
2025-05-04 12:00:00+00:00,,404.27448,232.19991974256982,576.349038992279
2025-05-04 13:00:00+00:00,,622.98566,450.9110914685411,795.0602107182503
2025-05-04 14:00:00+00:00,,631.14624,459.0716564175199,803.2207756672291
2025-05-04 15:00:00+00:00,,379.93518,207.86062225540348,552.0097415051127
2025-05-04 16:00:00+00:00,,182.8106,10.736044610604836,354.8851638603141
2025-05-04 17:00:00+00:00,,79.83049,-92.24406141649206,251.9050578332172
2025-05-04 18:00:00+00:00,,197.79039,25.71584008526088,369.8649593349701
2025-05-04 19:00:00+00:00,,177.19554,5.120996381031091,349.2701156307403
2025-05-04 20:00:00+00:00,,164.03322,-8.041352768863817,336.1077664808454
2025-05-04 21:00:00+00:00,,209.63316,37.55861182247122,381.7077310721805
