date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2025-03-23 00:00:00+00:00,,4795.032524818715,4489.375991577508,5100.655058655537
2025-03-23 01:00:00+00:00,,4749.076422724185,4444.274002713486,5054.112440894467
2025-03-23 02:00:00+00:00,,4794.365357776879,4488.664747813447,5099.870195725886
2025-03-23 03:00:00+00:00,,4994.605965638442,4688.790683599326,5299.915126030876
2025-03-23 04:00:00+00:00,,5286.951438341794,4980.763945695563,5591.77147477815
2025-03-23 05:00:00+00:00,,5677.905583343187,5371.717718332081,5982.4095004996325
2025-03-23 06:00:00+00:00,,6083.6177192417235,5777.933531034633,6389.02207868803
2025-03-23 07:00:00+00:00,,6415.81301728557,6109.976700082584,6720.757599203167
2025-03-23 08:00:00+00:00,,6628.771806826886,6323.225158161178,6933.850274041019
2025-03-23 09:00:00+00:00,,6723.242688012287,6417.201326889435,7028.274126884987
2025-03-23 10:00:00+00:00,,6721.110649211718,6415.401252881098,7026.219565180685
2025-03-23 11:00:00+00:00,,6666.015181621228,6360.640152701067,6971.584912598731
2025-03-23 12:00:00+00:00,,6537.127625771567,6231.892147090588,6842.1174188909945
2025-03-23 13:00:00+00:00,,6414.4980047525805,6109.096246760211,6719.7342885768
2025-03-23 14:00:00+00:00,,6310.851351377914,6005.7989652262395,6616.836525785563
2025-03-23 15:00:00+00:00,,6235.551274665874,5930.832578419404,6541.458488169836
2025-03-23 16:00:00+00:00,,6125.600754157102,5820.57484571948,6431.622169300271
2025-03-23 17:00:00+00:00,,5985.860216825038,5681.244361602303,6291.990385455521
2025-03-23 18:00:00+00:00,,5784.892054155269,5480.084193449229,6091.15699344478
2025-03-23 19:00:00+00:00,,5518.336382509724,5213.385252705764,5824.692633710883
2025-03-23 20:00:00+00:00,,5174.0912008157575,4869.047398558283,5480.3317317610345
2025-03-23 21:00:00+00:00,,4808.209824097926,4503.29072639251,5114.379393898619
2025-03-23 22:00:00+00:00,,4484.170342094313,4179.076791077868,4790.53220982803
2025-03-23 23:00:00+00:00,,4240.783421391341,3935.9531821456862,4547.289826266355
2025-03-24 00:00:00+00:00,,4252.905969417039,3947.3876445997053,4558.306231675151
2025-03-24 01:00:00+00:00,,4488.631624209966,4182.623239506867,4793.662774198199
2025-03-24 02:00:00+00:00,,4883.918534752644,4577.632481095065,5188.973733451177
2025-03-24 03:00:00+00:00,,5370.569550404775,5064.586091873572,5675.604375061548
2025-03-24 04:00:00+00:00,,5931.7508485797725,5625.701284929829,6236.377657560516
2025-03-24 05:00:00+00:00,,6515.2117944396505,6209.129565028,6820.520230205277
2025-03-24 06:00:00+00:00,,7060.8918886560505,6754.188305607012,7365.292336839716
2025-03-24 07:00:00+00:00,,7480.185990653686,7174.109764381322,7784.910768834643
2025-03-24 08:00:00+00:00,,7744.138329340451,7438.4094966691555,8048.807708820846
2025-03-24 09:00:00+00:00,,7883.945732457745,7579.138333623937,8189.7642433743695
2025-03-24 10:00:00+00:00,,7925.386185294528,7619.795687913525,8231.021654147688
2025-03-24 11:00:00+00:00,,7929.813260148086,7624.192390996699,8235.397838909139
2025-03-24 12:00:00+00:00,,7891.311923156184,7585.650287772086,8196.870204226549
2025-03-24 13:00:00+00:00,,7852.7596861125785,7547.78223485644,8158.174273072493
2025-03-24 14:00:00+00:00,,7787.729816801364,7481.740372600707,8092.264486091312
2025-03-24 15:00:00+00:00,,7674.277317591912,7368.796826076596,7979.814140028859
2025-03-24 16:00:00+00:00,,7512.286844674251,7206.5899968943195,7818.131834639285
2025-03-24 17:00:00+00:00,,7315.679844099608,7010.6198979704595,7621.788227070707
2025-03-24 18:00:00+00:00,,7074.1077869108185,6769.079451823609,7379.821095446967
2025-03-24 19:00:00+00:00,,6782.246050145636,6478.033776761931,7088.4569752738025
2025-03-24 20:00:00+00:00,,6463.627714793413,6158.242199376539,6769.395956221217
2025-03-24 21:00:00+00:00,,6154.456735109922,5849.156707606521,6460.283468104916
2025-03-24 22:00:00+00:00,,5889.076585133414,5584.288047119044,6195.590595456413
2025-03-24 23:00:00+00:00,,5701.792344764559,5396.702694895095,6007.444338518452
2025-03-25 00:00:00+00:00,,5632.490866174132,5327.116337051557,5938.130065684593
2025-03-25 01:00:00+00:00,,5691.192912811269,5385.790612201137,5996.539772359652
2025-03-25 02:00:00+00:00,,5874.134385143644,5568.094874161009,6179.409835415041
2025-03-25 03:00:00+00:00,,6162.909054733672,5857.485462006375,6468.092665983206
2025-03-25 04:00:00+00:00,,6548.162615183943,6241.943948512779,6853.361298187504
2025-03-25 05:00:00+00:00,,7008.02513016394,6702.52927398987,7313.4105900148015
2025-03-25 06:00:00+00:00,,7466.506526753501,7160.621727535537,7770.687279457134
2025-03-25 07:00:00+00:00,,7839.330450921654,7533.105269596702,8143.851839734845
2025-03-25 08:00:00+00:00,,8075.876564017394,7769.563459641686,8380.70900627701
2025-03-25 09:00:00+00:00,,8166.212175568987,7860.431503770432,8471.296684840416
2025-03-25 10:00:00+00:00,,8185.028585619872,7878.862217155147,8489.912958210669
2025-03-25 11:00:00+00:00,,8170.956651065835,7865.347137003355,8476.149969713273
2025-03-25 12:00:00+00:00,,8104.023783190677,7798.428321454184,8409.194965954619
2025-03-25 13:00:00+00:00,,7957.958472879834,7652.243181027901,8262.61701427836
2025-03-25 14:00:00+00:00,,7800.697782677436,7495.475176892732,8106.1533159040755
2025-03-25 15:00:00+00:00,,7664.028683260144,7358.271573508738,7969.423110674532
2025-03-25 16:00:00+00:00,,7532.646938379727,7227.028506005445,7837.893830525155
