date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-05-09 00:00:00+00:00,,858.2531591638051,762.6937359299627,953.8125823976477
2025-05-09 01:00:00+00:00,,871.1602572904236,775.6008340565811,966.7196805242661
2025-05-09 02:00:00+00:00,,846.3330846704071,750.7736614365646,941.8925079042494
2025-05-09 03:00:00+00:00,,835.9230626705015,740.363639436659,931.482485904344
2025-05-09 04:00:00+00:00,,801.2128792216673,705.6534559878248,896.7723024555098
2025-05-09 05:00:00+00:00,,745.7895176347299,650.2300944008875,841.3489408685723
2025-05-09 06:00:00+00:00,,657.0068722178532,561.4474489840107,752.5662954516956
2025-05-09 07:00:00+00:00,,599.3732979873114,503.813874753469,694.9327212211539
2025-05-09 08:00:00+00:00,,544.5231683236242,448.9637450897817,640.0825915574667
2025-05-09 09:00:00+00:00,,509.685664285858,414.1262410520156,605.2450875197005
2025-05-09 10:00:00+00:00,,480.18432819602026,384.62490496217777,575.7437514298626
2025-05-09 11:00:00+00:00,,430.958467685807,335.3990444519646,526.5178909196495
2025-05-09 12:00:00+00:00,,402.39402715455105,306.8346039207086,497.95345038839355
2025-05-09 13:00:00+00:00,,466.8330027549624,371.2735795211199,562.3924259888048
2025-05-09 14:00:00+00:00,,476.39548085562166,380.8360576217792,571.9549040894641
2025-05-09 15:00:00+00:00,,520.4544584977584,424.89503526391604,616.0138817316009
2025-05-09 16:00:00+00:00,,548.1828784168779,452.6234551830355,643.7423016507204
2025-05-09 17:00:00+00:00,,637.6811755008679,542.1217522670254,733.2405987347104
2025-05-09 18:00:00+00:00,,661.6136131014042,566.0541898675617,757.1730363352467
2025-05-09 19:00:00+00:00,,615.5070126821336,519.9475894482911,711.066435915976
2025-05-09 20:00:00+00:00,,545.4925356346739,449.9331124008315,641.0519588685163
2025-05-09 21:00:00+00:00,,566.5090695856386,470.9496463517962,662.0684928194811
2025-05-09 22:00:00+00:00,,608.4143406407157,512.8549174068733,703.9737638745582
2025-05-09 23:00:00+00:00,,607.1789305082885,511.61950727444605,702.738353742131
2025-05-10 00:00:00+00:00,,613.3278056556218,517.7683824217794,708.8872288894643
