date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-08-01 00:00:00+00:00,,100.68219590305318,-116.80579934136688,318.17019114747325
2025-08-01 01:00:00+00:00,,90.81227337107782,-126.67572187334224,308.3002686154979
2025-08-01 02:00:00+00:00,,151.05036119499732,-66.43763404942274,368.5383564394174
2025-08-01 03:00:00+00:00,,181.18075709167027,-36.30723815274973,398.66875233609034
2025-08-01 04:00:00+00:00,,174.43544564378283,-43.05254960063712,391.9234408882029
2025-08-01 05:00:00+00:00,,176.2794680856603,-41.20852715875969,393.7674633300804
2025-08-01 06:00:00+00:00,,259.64143888127063,42.153443636850625,477.1294341256907
2025-08-01 07:00:00+00:00,,268.25675487725226,50.7687596328322,485.74475012167227
2025-08-01 08:00:00+00:00,,351.8867899003354,134.39879465591537,569.3747851447554
2025-08-01 09:00:00+00:00,,504.8104672234793,287.32247197905923,722.2984624678993
2025-08-01 10:00:00+00:00,,517.3425152757155,299.85452003129546,734.8305105201356
2025-08-01 11:00:00+00:00,,461.8810455688285,244.39305032440842,679.3690408132485
2025-08-01 12:00:00+00:00,,420.70240852747145,203.21441328305144,638.1904037718915
2025-08-01 13:00:00+00:00,,496.07760999196256,278.58961474754256,713.5656052363826
2025-08-01 14:00:00+00:00,,391.33595857820023,173.84796333378023,608.8239538226203
2025-08-01 15:00:00+00:00,,325.6859895045681,108.19799426014805,543.1739847489881
2025-08-01 16:00:00+00:00,,325.82948823926506,108.34149299484505,543.3174834836851
2025-08-01 17:00:00+00:00,,443.600929552693,226.11293430827294,661.088924797113
2025-08-01 18:00:00+00:00,,622.7049526627636,405.2169574183436,840.1929479071837
2025-08-01 19:00:00+00:00,,348.0462910179517,130.55829577353165,565.5342862623718
2025-08-01 20:00:00+00:00,,360.06282085427557,142.57482560985557,577.5508160986956
2025-08-01 21:00:00+00:00,,596.8333208696092,379.34532562518916,814.3213161140293
2025-08-01 22:00:00+00:00,,428.0344739652495,210.54647872082944,645.5224692096696
2025-08-01 23:00:00+00:00,,387.4170486517769,169.92905340735683,604.905043896197
2025-08-02 00:00:00+00:00,,384.78364082976236,167.2956455853423,602.2716360741824
2025-08-02 01:00:00+00:00,,464.3704315796962,246.8824363352761,681.8584268241162
2025-08-02 02:00:00+00:00,,513.7861630859494,296.29816784152933,731.2741583303695
2025-08-02 03:00:00+00:00,,586.876938552282,369.38894330786195,804.364933796702
2025-08-02 04:00:00+00:00,,652.4039180232414,434.9159227788214,869.8919132676615
2025-08-02 05:00:00+00:00,,570.5110092814251,353.0230140370051,787.9990045258452
2025-08-02 06:00:00+00:00,,385.69398495583425,168.2059897114142,603.1819802002543
2025-08-02 07:00:00+00:00,,359.666317590095,142.17832234567493,577.154312834515
2025-08-02 08:00:00+00:00,,295.0054476253691,77.51745238094901,512.4934428697891
2025-08-02 09:00:00+00:00,,270.8681596004642,53.38016435604419,488.35615484488426
2025-08-02 10:00:00+00:00,,295.0595569959135,77.57156175149345,512.5475522403335
2025-08-02 11:00:00+00:00,,108.83108341467937,-108.6569118297407,326.31907865909943
2025-08-02 12:00:00+00:00,,155.14207260634743,-62.34592263807269,372.63006785076743
2025-08-02 13:00:00+00:00,,214.43719728675933,-3.050797957660734,431.92519253117933
2025-08-02 14:00:00+00:00,,242.99100618406845,25.503010939648448,460.4790014284885
2025-08-02 15:00:00+00:00,,226.30872513852762,8.820729894107558,443.7967203829477
2025-08-02 16:00:00+00:00,,371.3560569655018,153.86806172108174,588.8440522099218
2025-08-02 17:00:00+00:00,,223.60718925519552,6.119194010775459,441.0951844996156
2025-08-02 18:00:00+00:00,,259.70708352848754,42.21908828406748,477.19507877290755
2025-08-02 19:00:00+00:00,,273.3174491968164,55.82945395239636,490.8054444412365
2025-08-02 20:00:00+00:00,,238.04994709198075,20.56195184756075,455.5379423364008
2025-08-02 21:00:00+00:00,,251.74195539943935,34.25396015501934,469.2299506438594
2025-08-02 22:00:00+00:00,,247.21519257048266,29.727197326062594,464.7031878149027
2025-08-02 23:00:00+00:00,,277.38158426863015,59.89358902421009,494.86957951305016
2025-08-03 00:00:00+00:00,,272.8942278302894,55.40623258586942,490.3822230747095
2025-08-03 01:00:00+00:00,,216.23773019586764,-1.2502650485523645,433.72572544028765
2025-08-03 02:00:00+00:00,,153.59611920923868,-63.89187603518144,371.0841144536587
2025-08-03 03:00:00+00:00,,147.0024768159766,-70.48551842844347,364.4904720603966
2025-08-03 04:00:00+00:00,,165.48050172247446,-52.00749352194555,382.96849696689446
2025-08-03 05:00:00+00:00,,157.35126324364876,-60.1367320007713,374.8392584880688
2025-08-03 06:00:00+00:00,,118.01962786080986,-99.46836738361026,335.50762310522987
2025-08-03 07:00:00+00:00,,123.00658658673444,-94.4814086576855,340.4945818311545
2025-08-03 08:00:00+00:00,,95.47325325343115,-122.01474199098891,312.9612484978512
2025-08-03 09:00:00+00:00,,96.96379296868304,-120.52420227573703,314.4517882131031
2025-08-03 10:00:00+00:00,,122.54426674393494,-94.94372850048512,340.032261988355
2025-08-03 11:00:00+00:00,,216.29173105121777,-1.1962641932022962,433.77972629563783
2025-08-03 12:00:00+00:00,,112.58734197186033,-104.90065327255968,330.0753372162804
2025-08-03 13:00:00+00:00,,127.92116255218485,-89.56683269223515,345.4091577966049
2025-08-03 14:00:00+00:00,,239.72418489288185,22.23618964846179,457.21218013730186
2025-08-03 15:00:00+00:00,,385.8934551213854,168.40545987696538,603.3814503658054
