date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2025-07-20 07:00:00+00:00,8626.999999999998,7435.5884,7295.63395021199,7575.542391106954
2025-07-20 08:00:00+00:00,10069.5,9908.827,9768.873497037586,10048.781937932552
2025-07-20 09:00:00+00:00,10915.25,10130.336,9990.38181892761,10270.290259822576
2025-07-20 10:00:00+00:00,11517.5,10230.809,10090.855083443696,10370.763524338661
2025-07-20 11:00:00+00:00,11485.75,10068.182,9928.227745151391,10208.136186046357
2025-07-20 12:00:00+00:00,11043.5,9880.145,9740.19048172388,10020.098922618847
2025-07-20 13:00:00+00:00,9820.5,8030.3667,7890.4124039811995,8170.320844876165
2025-07-20 14:00:00+00:00,8162.75,8082.462,7942.507557638653,8222.415998533621
2025-07-20 15:00:00+00:00,5973.5,4999.005,4859.050539127357,5138.958980022322
2025-07-20 16:00:00+00:00,3730.25,2311.5608,2171.6065039866216,2451.5149448815864
2025-07-20 17:00:00+00:00,1597.25,1274.5608,1134.6066153605902,1414.5150562555555
2025-07-20 18:00:00+00:00,388.25,647.7378,507.7836013672986,787.6920422622634
2025-07-20 19:00:00+00:00,9.25,33.970848,-105.9833704882185,173.9250704067465
2025-07-20 20:00:00+00:00,-2.2737367544323206e-13,-10.50144,-150.4556879912966,129.4527529036684
2025-07-20 21:00:00+00:00,-2.2737367544323206e-13,1.4706055,-138.48363605923578,141.424804835729
2025-07-20 22:00:00+00:00,-2.2737367544323206e-13,4.448755,-135.50551280880927,144.40292808615573
2025-07-20 23:00:00+00:00,-2.2737367544323206e-13,-6.8794923,-146.8337274017622,133.0747134932028
2025-07-21 00:00:00+00:00,-2.2737367544323206e-13,-4.60813,-144.56235834268637,135.3460825522784
2025-07-21 01:00:00+00:00,-2.2737367544323206e-13,-13.46018,-153.41437064131105,126.49407025365394
2025-07-21 02:00:00+00:00,0.75,4.9067626,-135.0474215700042,144.86101932496103
2025-07-21 03:00:00+00:00,55.5,42.099876,-97.85437179219889,182.0540691027661
2025-07-21 04:00:00+00:00,513.5,549.4657,409.51145464970705,689.419895544672
2025-07-21 05:00:00+00:00,1396.5,880.3822,740.4280293716556,1020.3364702666206
2025-07-21 06:00:00+00:00,2323.5,2265.4597,2125.505594367189,2405.4140352621544
2025-07-21 07:00:00+00:00,2858.25,2788.8992,2648.9449092299487,2928.853350124914
2025-07-21 08:00:00+00:00,3185.0,3141.7234,3001.769184922835,3281.6776258177997
2025-07-21 09:00:00+00:00,2968.5,4072.3042,3932.3498130303255,4212.258253925291
2025-07-21 10:00:00+00:00,2847.0,4654.526,4514.571759725991,4794.480200620956
2025-07-21 11:00:00+00:00,2777.0,4716.235,4576.280467020038,4856.188907915002
2025-07-21 12:00:00+00:00,2490.25,4449.489,4309.534574901618,4589.443015796582
2025-07-21 13:00:00+00:00,2154.25,3864.371,3724.416862408181,4004.3253033031456
2025-07-21 14:00:00+00:00,1689.75,3672.4407,3532.4863536490193,3812.394794543984
2025-07-21 15:00:00+00:00,1378.75,2620.722,2480.767809718138,2760.6762506131026
2025-07-21 16:00:00+00:00,1232.5,1807.6149,1667.6606988974677,1947.5691397924327
2025-07-21 17:00:00+00:00,775.5,331.27432,191.32014102184212,471.2285819168071
2025-07-21 18:00:00+00:00,219.0,328.55374,188.5995173605122,468.5079582554772
2025-07-21 19:00:00+00:00,5.0,216.95572,77.0014576248775,356.9098985198425
2025-07-21 20:00:00+00:00,-2.2737367544323206e-13,5.3301024,-134.62414667920984,145.28429421575515
2025-07-21 21:00:00+00:00,-2.2737367544323206e-13,73.73647,-66.21779907767859,213.6906418172864
2025-07-21 22:00:00+00:00,-2.2737367544323206e-13,-3.1806397,-143.1348880742339,136.77355282073108
2025-07-21 23:00:00+00:00,-2.2737367544323206e-13,-0.17465821,-140.1288410523057,139.77959984265908
2025-07-22 00:00:00+00:00,-2.2737367544323206e-13,4.322168,-135.63205344421976,144.276387450745
2025-07-22 01:00:00+00:00,-2.2737367544323206e-13,75.92593,-64.02825727306549,215.8801836218995
2025-07-22 02:00:00+00:00,0.4999999999997726,78.02126,-61.932914014086236,217.97552688087876
