date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2025-02-01 00:00:00+00:00,,13485.366,13228.033847862296,13742.698579108679
2025-02-01 01:00:00+00:00,,13041.967,12784.63440970154,13299.299140947922
2025-02-01 02:00:00+00:00,,12704.385,12447.05205347559,12961.716784721972
2025-02-01 03:00:00+00:00,,12904.758,12647.425994062716,13162.090725309099
2025-02-01 04:00:00+00:00,,13156.619,12899.287061037816,13413.951792284197
2025-02-01 05:00:00+00:00,,13611.462,13354.129611985996,13868.79434323238
2025-02-01 06:00:00+00:00,,14109.588,13852.255293922788,14366.92002516917
2025-02-01 07:00:00+00:00,,15164.56,14907.227578118802,15421.892309365185
2025-02-01 08:00:00+00:00,,15875.145,15617.811711732493,16132.476442978876
2025-02-01 09:00:00+00:00,,16564.514,16307.18070422571,16821.845435472093
2025-02-01 10:00:00+00:00,,16926.555,16669.221837309255,17183.886568555637
2025-02-01 11:00:00+00:00,,16675.264,16417.93041393726,16932.595145183644
2025-02-01 12:00:00+00:00,,16335.67,16078.337268022802,16593.001999269185
2025-02-01 13:00:00+00:00,,15947.597,15690.26409173909,16204.928822985474
2025-02-01 14:00:00+00:00,,15700.02,15442.68730572224,15957.352036968621
2025-02-01 15:00:00+00:00,,16337.245,16079.912430828395,16594.577162074776
2025-02-01 16:00:00+00:00,,17397.232,17139.900745721363,17654.565476967742
2025-02-01 17:00:00+00:00,,17468.254,17210.921731400496,17725.58646264688
2025-02-01 18:00:00+00:00,,16859.72,16602.388407792674,17117.053139039057
2025-02-01 19:00:00+00:00,,15942.821,15685.48879785083,16200.153529097212
2025-02-01 20:00:00+00:00,,15251.025,14993.692985570742,15508.357716817125
2025-02-01 21:00:00+00:00,,14742.134,14484.801279961148,14999.46601120753
2025-02-01 22:00:00+00:00,,13957.53,13700.197510646116,14214.862241892499
2025-02-01 23:00:00+00:00,,13220.673,12963.340172132945,13478.004903379328
2025-02-02 00:00:00+00:00,,12551.185,12293.852330017113,12808.517061263494
2025-02-02 01:00:00+00:00,,12057.302,11799.969750919356,12314.634482165737
2025-02-02 02:00:00+00:00,,11690.3125,11432.980652543914,11947.645383790295
2025-02-02 03:00:00+00:00,,11756.242,11498.910080627185,12013.574811873566
2025-02-02 04:00:00+00:00,,11917.285,11659.95266318243,12174.617394428813
2025-02-02 05:00:00+00:00,,12090.475,11833.142226112115,12347.806957358498
2025-02-02 06:00:00+00:00,,12542.888,12285.555812093944,12800.220543340325
2025-02-02 07:00:00+00:00,,13558.604,13301.270897216451,13815.935628462832
2025-02-02 08:00:00+00:00,,14316.686,14059.352703717415,14574.017434963798
2025-02-02 09:00:00+00:00,,14984.258,14726.92576069901,15241.590491945391
2025-02-02 10:00:00+00:00,,15302.934,15045.600857306667,15560.265588553048
2025-02-02 11:00:00+00:00,,15202.895,14945.562619457285,15460.227350703666
2025-02-02 12:00:00+00:00,,14769.5,14512.167718068657,15026.83244931504
2025-02-02 13:00:00+00:00,,14472.861,14215.52889998025,14730.193631226633
2025-02-02 14:00:00+00:00,,14471.824,14214.491420712418,14729.1561519588
2025-02-02 15:00:00+00:00,,15195.392,14938.05934123642,15452.7240724828
2025-02-02 16:00:00+00:00,,16502.586,16245.253206918973,16759.917938165356
2025-02-02 17:00:00+00:00,,16700.477,16443.14404525655,16957.80877650293
2025-02-02 18:00:00+00:00,,16279.535,16022.202418565123,16536.867149811504
2025-02-02 19:00:00+00:00,,15615.534,15358.201945567806,15872.866676814188
2025-02-02 20:00:00+00:00,,15265.101,15007.768015957387,15522.43274720377
2025-02-02 21:00:00+00:00,,14949.225,14691.89189150582,15206.556622752201
2025-02-02 22:00:00+00:00,,14143.04,13885.708155473532,14400.372886719915
2025-02-02 23:00:00+00:00,,13579.45,13322.117647804193,13836.782379050575
2025-02-03 00:00:00+00:00,,12997.086,12739.75368997303,13254.418421219412
2025-02-03 01:00:00+00:00,,12640.3,12382.967769917243,12897.632501163625
2025-02-03 02:00:00+00:00,,12495.449,12238.116629027945,12752.781360274328
2025-02-03 03:00:00+00:00,,12859.013,12601.680404290892,13116.345135537274
2025-02-03 04:00:00+00:00,,13901.714,13644.381557145261,14159.046288391644
2025-02-03 05:00:00+00:00,,15942.488,15685.156377936391,16199.821109182772
2025-02-03 06:00:00+00:00,,18064.043,17806.71140384192,18321.376135088303
2025-02-03 07:00:00+00:00,,19552.803,19295.470110590246,19810.13484183663
2025-02-03 08:00:00+00:00,,19989.965,19732.63173988799,20247.296471134374
2025-02-03 09:00:00+00:00,,20279.14,20021.808069255276,20536.47280050166
2025-02-03 10:00:00+00:00,,20291.797,20034.46375769967,20549.12848894605
2025-02-03 11:00:00+00:00,,20161.748,19904.41622061924,20419.080951865624
2025-02-03 12:00:00+00:00,,19898.574,19641.241373416873,20155.906104663256
2025-02-03 13:00:00+00:00,,19438.45,19181.11658225208,19695.781313498464
2025-02-03 14:00:00+00:00,,19174.396,18917.063600128437,19431.72833137482
2025-02-03 15:00:00+00:00,,19581.379,19324.046305568158,19838.71103681454
2025-02-03 16:00:00+00:00,,20537.45,20280.116364354257,20794.781095600636
2025-02-03 17:00:00+00:00,,20309.67,20052.336854269626,20567.001585516005
2025-02-03 18:00:00+00:00,,19740.18,19482.84745536928,19997.51218661566
2025-02-03 19:00:00+00:00,,18627.904,18370.571851777848,18885.23658302423
2025-02-03 20:00:00+00:00,,17662.727,17405.39396197005,17920.058693216433
2025-02-03 21:00:00+00:00,,17044.146,16786.81489756292,17301.479628809302
