date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2025-01-09 17:00:00+00:00,21104.0,20789.467,20557.307068679285,21021.628246260138
2025-01-09 18:00:00+00:00,20168.25,20107.912,19875.752671314207,20340.07384889506
2025-01-09 19:00:00+00:00,18749.25,18942.453,18710.292789512478,19174.613967093333
2025-01-09 20:00:00+00:00,17649.5,17891.658,17659.496936292315,18123.81811387317
2025-01-09 21:00:00+00:00,16880.75,17018.656,16786.49642102984,17250.81759861069
2025-01-09 22:00:00+00:00,15982.75,16107.242,15875.081665256947,16339.4028428378
2025-01-09 23:00:00+00:00,15286.25,15411.022,15178.862094732041,15643.183272312895
2025-01-10 00:00:00+00:00,14688.25,14887.962,14655.800849419958,15120.122027000813
2025-01-10 01:00:00+00:00,14345.25,14592.254,14360.09306764537,14824.414245226224
2025-01-10 02:00:00+00:00,14338.0,14618.912,14386.751782897214,14851.072960478068
2025-01-10 03:00:00+00:00,14577.5,14825.363,14593.202588203272,15057.523765784126
2025-01-10 04:00:00+00:00,15690.75,15730.084,15497.923250208038,15962.244427788892
2025-01-10 05:00:00+00:00,17917.75,17683.982,17451.822435655282,17916.143613236134
2025-01-10 06:00:00+00:00,19597.25,19618.959,19386.799039058456,19851.12021663931
2025-01-10 07:00:00+00:00,20565.5,20554.87,20322.707785158593,20787.028962739445
2025-01-10 08:00:00+00:00,20664.75,20730.271,20498.111585079467,20962.43276266032
2025-01-10 09:00:00+00:00,21008.75,20907.613,20675.452715879033,21139.77389345989
2025-01-10 10:00:00+00:00,21015.5,21100.889,20868.72869192175,21333.049869502604
2025-01-10 11:00:00+00:00,20598.0,20814.855,20582.69420306567,21047.01538064652
2025-01-10 12:00:00+00:00,20092.5,20296.627,20064.46748795438,20528.788665535234
2025-01-10 13:00:00+00:00,19584.75,19785.525,19553.3646797411,20017.68585732195
2025-01-10 14:00:00+00:00,19280.75,19513.57,19281.410031852953,19745.731209433805
2025-01-10 15:00:00+00:00,19615.0,19571.736,19339.576100947146,19803.897278528
2025-01-10 16:00:00+00:00,20384.0,20227.102,19994.9406795419,20459.261857122758
2025-01-10 17:00:00+00:00,20101.25,19971.768,19739.60737454206,20203.928552122918
2025-01-10 18:00:00+00:00,19143.25,19050.752,18818.59177658135,19282.912954162206
2025-01-10 19:00:00+00:00,18000.5,17840.05,17607.889940564583,18072.211118145435
2025-01-10 20:00:00+00:00,16896.5,16698.791,16466.63134149889,16930.952519079747
2025-01-10 21:00:00+00:00,16290.0,15975.032,15742.872090522947,16207.193268103802
2025-01-10 22:00:00+00:00,15464.25,15057.782,14825.621710561214,15289.942888142068
2025-01-10 23:00:00+00:00,14200.0,14149.789,13917.628322283397,14381.949499864251
2025-01-11 00:00:00+00:00,13824.0,13683.508,13451.347370233929,13915.668547814783
2025-01-11 01:00:00+00:00,13303.0,13096.177,12864.015936534059,13328.337114114911
2025-01-11 02:00:00+00:00,13078.5,12668.774,12436.613556997496,12900.93473457835
2025-01-11 03:00:00+00:00,12874.0,12549.126,12316.965781246328,12781.286958827182
2025-01-11 04:00:00+00:00,12976.25,12612.653,12380.493038430119,12844.814216010975
2025-01-11 05:00:00+00:00,13412.25,13018.542,12786.38128552713,13250.702463107984
2025-01-11 06:00:00+00:00,14068.25,13478.672,13246.511643587493,13710.832821168347
2025-01-11 07:00:00+00:00,15046.25,14273.255,14041.094658195225,14505.415835776079
2025-01-11 08:00:00+00:00,15660.75,15246.378,15014.217435794135,15478.538613374989
2025-01-11 09:00:00+00:00,16102.75,15894.376,15662.2154535617,16126.536631142553
2025-01-11 10:00:00+00:00,16545.0,16093.277,15861.116766169876,16325.43794375073
2025-01-11 11:00:00+00:00,16472.75,16076.743,15844.582127635387,16308.903305216241
2025-01-11 12:00:00+00:00,16157.25,15854.135,15621.973969107592,16086.295146688446
2025-01-11 13:00:00+00:00,16303.5,15645.462,15413.3017459727,15877.622923553554
2025-01-11 14:00:00+00:00,16625.25,15503.193,15271.03257816137,15735.353755742224
2025-01-11 15:00:00+00:00,17021.75,15993.533,15761.373065125561,16225.694242706415
2025-01-11 16:00:00+00:00,17828.5,16865.932,16633.771691585876,17098.09286916673
2025-01-11 17:00:00+00:00,17906.0,17122.111,16889.949923148255,17354.27110072911
2025-01-11 18:00:00+00:00,17203.0,16524.273,16292.113465461245,16756.4346430421
2025-01-11 19:00:00+00:00,16197.0,15790.272,15558.11169861437,16022.432876195224
2025-01-11 20:00:00+00:00,15483.0,15263.993,15031.832382775363,15496.153560356217
2025-01-11 21:00:00+00:00,15243.25,14925.624,14693.463527711494,15157.784705292348
2025-01-11 22:00:00+00:00,14396.25,14073.477,13841.315876363831,14305.637053944685
2025-01-11 23:00:00+00:00,13550.25,13381.958,13149.797802223815,13614.118979804669
2025-01-12 00:00:00+00:00,12856.5,12821.316,12589.15612223315,13053.477299814003
2025-01-12 01:00:00+00:00,12290.25,12349.851,12117.689922012813,12582.011099593667
2025-01-12 02:00:00+00:00,11802.5,11929.557,11697.396345098212,12161.717522679068
2025-01-12 03:00:00+00:00,11722.75,11664.524,11432.363771144697,11896.684948725553
2025-01-12 04:00:00+00:00,11826.75,11748.81,11516.648951079613,11980.970128660469
2025-01-12 05:00:00+00:00,11622.0,12092.438,11860.277870275075,12324.599047855929
2025-01-12 06:00:00+00:00,12277.0,12654.09,12421.92888106366,12886.250058644515
2025-01-12 07:00:00+00:00,13404.25,13899.246,13667.085064561506,14131.40624214236
2025-01-12 08:00:00+00:00,14243.75,14651.183,14419.022400622845,14883.3435782037
2025-01-12 09:00:00+00:00,14816.0,15277.553,15045.3924540683,15509.713631649154
2025-01-12 10:00:00+00:00,15277.0,15625.838,15393.67682027959,15857.997997860444
2025-01-12 11:00:00+00:00,15087.0,15235.702,15003.541575805717,15467.862753386571
2025-01-12 12:00:00+00:00,14488.0,14816.584,14584.423767192347,15048.744944773201
2025-01-12 13:00:00+00:00,14348.5,14731.528,14499.367854226657,14963.689031807511
2025-01-12 14:00:00+00:00,14554.75,14994.657,14762.496210522031,15226.817388102885
2025-01-12 15:00:00+00:00,15335.75,15786.302,15554.141430472344,16018.462608053196
2025-01-12 16:00:00+00:00,16988.5,17178.152,16945.9918496859,17410.31302726675
2025-01-12 17:00:00+00:00,17269.25,17452.102,17219.94142387896,17684.262601459817
2025-01-12 18:00:00+00:00,16643.75,16882.33,16650.169043039914,17114.490220620766
2025-01-12 19:00:00+00:00,15950.25,16139.791,15907.630176764591,16371.951354345445
2025-01-12 20:00:00+00:00,15554.5,15794.875,15562.714332533133,16027.035510113987
2025-01-12 21:00:00+00:00,15276.25,15678.804,15446.64329421544,15910.964471796295
2025-01-12 22:00:00+00:00,14481.5,15211.793,14979.632668698776,15443.95384627963
2025-01-12 23:00:00+00:00,13800.25,14584.908,14352.747990991038,14817.069168571892
2025-01-13 00:00:00+00:00,13463.5,14142.297,13910.135937442394,14374.457115023248
2025-01-13 01:00:00+00:00,13218.0,13760.817,13528.656864353316,13992.97804193417
2025-01-13 02:00:00+00:00,13153.25,13739.245,13507.084306582263,13971.405484163117
2025-01-13 03:00:00+00:00,13658.5,14065.807,13833.646057774598,14297.967235355452
2025-01-13 04:00:00+00:00,14914.25,15314.352,15082.190910499603,15546.512088080457
2025-01-13 05:00:00+00:00,17772.0,17539.998,17307.83735569317,17772.158533274025
2025-01-13 06:00:00+00:00,19918.75,19639.695,19407.53405642393,19871.855234004786
