date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-01-05 00:00:00+00:00,15622.0,15745.899678309926,14910.28424840487,16581.515108214982
2025-01-05 01:00:00+00:00,15258.75,15584.990053276795,14749.37462337174,16420.60548318185
2025-01-05 02:00:00+00:00,15464.75,15079.320863416966,14243.70543351191,15914.936293322022
2025-01-05 03:00:00+00:00,15622.25,15611.187375628491,14775.571945723437,16446.80280553355
2025-01-05 04:00:00+00:00,15964.0,15794.437070744294,14958.82164083924,16630.052500649348
2025-01-05 05:00:00+00:00,16765.75,16331.701701653416,15496.086271748361,17167.31713155847
2025-01-05 06:00:00+00:00,17249.75,17472.95411043647,16637.33868053141,18308.569540341523
2025-01-05 07:00:00+00:00,18111.75,18937.62368534048,18102.008255435423,19773.239115245535
2025-01-05 08:00:00+00:00,19710.25,19796.053643993622,18960.43821408857,20631.669073898676
2025-01-05 09:00:00+00:00,20468.75,20983.109754180452,20147.494324275398,21818.725184085506
2025-01-05 10:00:00+00:00,21450.0,21451.107617178823,20615.492187273765,22286.723047083877
2025-01-05 11:00:00+00:00,21645.0,21462.51193910084,20626.896509195783,22298.127369005895
2025-01-05 12:00:00+00:00,20811.75,20961.828752113022,20126.213322207965,21797.444182018076
2025-01-05 13:00:00+00:00,20348.0,20956.49426394811,20120.878834043055,21792.109693853163
2025-01-05 14:00:00+00:00,20491.0,20503.221767871204,19667.60633796615,21338.83719777626
2025-01-05 15:00:00+00:00,20966.25,20659.679287309493,19824.06385740444,21495.294717214547
2025-01-05 16:00:00+00:00,21142.75,21010.61828121227,20175.002851307217,21846.23371111733
2025-01-05 17:00:00+00:00,21083.5,20790.94158901698,19955.326159111926,21626.557018922034
2025-01-05 18:00:00+00:00,20506.25,20607.126083075753,19771.5106531707,21442.741512980807
2025-01-05 19:00:00+00:00,19756.75,20249.462791598926,19413.84736169387,21085.07822150398
2025-01-05 20:00:00+00:00,18978.25,19520.955230619173,18685.339800714115,20356.570660524227
2025-01-05 21:00:00+00:00,18283.75,18820.101428269678,17984.485998364624,19655.716858174732
2025-01-05 22:00:00+00:00,17550.25,17722.574063783013,16886.95863387796,18558.189493688067
2025-01-05 23:00:00+00:00,16380.75,16529.66486258575,15694.049432680695,17365.280292490806
2025-01-06 00:00:00+00:00,15709.5,16156.044336188439,15320.428906283383,16991.659766093493
2025-01-06 01:00:00+00:00,15329.0,16188.322739827658,15352.707309922604,17023.938169732715
2025-01-06 02:00:00+00:00,16105.25,16372.515800469275,15536.90037056422,17208.131230374333
2025-01-06 03:00:00+00:00,16360.5,16614.183291123194,15778.56786121814,17449.798721028248
2025-01-06 04:00:00+00:00,17664.5,18047.814098463616,17212.19866855856,18883.429528368673
2025-01-06 05:00:00+00:00,19660.25,20120.968364520006,19285.35293461495,20956.58379442506
2025-01-06 06:00:00+00:00,21530.0,22115.386477329237,21279.771047424183,22951.00190723429
2025-01-06 07:00:00+00:00,23095.75,23959.176043283707,23123.560613378653,24794.791473188765
2025-01-06 08:00:00+00:00,23879.25,24202.307966656273,23366.692536751216,25037.923396561328
2025-01-06 09:00:00+00:00,24052.25,24137.579501913788,23301.964072008734,24973.19493181884
2025-01-06 10:00:00+00:00,23762.75,24028.069620576753,23192.454190671695,24863.685050481807
2025-01-06 11:00:00+00:00,23753.25,23594.986596149705,22759.371166244648,24430.60202605476
2025-01-06 12:00:00+00:00,24047.25,23660.983877790663,22825.368447885605,24496.599307695717
2025-01-06 13:00:00+00:00,23965.5,23865.25646656553,23029.641036660476,24700.871896470588
2025-01-06 14:00:00+00:00,23946.25,24167.505023462185,23331.889593557127,25003.12045336724
2025-01-06 15:00:00+00:00,23994.5,24515.733628729155,23680.1181988241,25351.34905863421
2025-01-06 16:00:00+00:00,24354.75,24395.579754482318,23559.96432457726,25231.195184387372
2025-01-06 17:00:00+00:00,23967.0,24298.408945166564,23462.79351526151,25134.024375071618
2025-01-06 18:00:00+00:00,24159.5,23721.268115624982,22885.652685719928,24556.883545530036
2025-01-06 19:00:00+00:00,23366.0,23369.784080284546,22534.16865037949,24205.3995101896
2025-01-06 20:00:00+00:00,21986.5,21951.878149112497,21116.262719207443,22787.49357901755
2025-01-06 21:00:00+00:00,20642.75,20793.42429889701,19957.808868991957,21629.03972880207
2025-01-06 22:00:00+00:00,19645.25,19391.622844337275,18556.007414432217,20227.23827424233
2025-01-06 23:00:00+00:00,18029.75,18224.01406114281,17388.398631237756,19059.62949104787
2025-01-07 00:00:00+00:00,17394.0,17740.00435042093,16904.388920515878,18575.619780325986
2025-01-07 01:00:00+00:00,17003.5,17271.05731689739,16435.441886992336,18106.672746802444
2025-01-07 02:00:00+00:00,17242.0,17322.281342746726,16486.665912841672,18157.89677265178
2025-01-07 03:00:00+00:00,17420.0,17727.451160103294,16891.83573019824,18563.066590008348
2025-01-07 04:00:00+00:00,18610.25,18694.36250877611,17858.747078871053,19529.977938681164
