date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-02-21 00:00:00+00:00,,17679.712888667353,16840.849810593598,18518.575966741104
2025-02-21 01:00:00+00:00,,17316.540950772443,16477.677872698692,18155.4040288462
2025-02-21 02:00:00+00:00,,17468.7240580776,16629.86098000385,18307.587136151353
2025-02-21 03:00:00+00:00,,17869.261320678732,17030.39824260498,18708.124398752487
2025-02-21 04:00:00+00:00,,18557.88388716019,17719.02080908644,19396.746965233942
2025-02-21 05:00:00+00:00,,20866.255850834514,20027.39277276076,21705.118928908265
2025-02-21 06:00:00+00:00,,22522.988443022958,21684.125364949206,23361.85152109671
2025-02-21 07:00:00+00:00,,23493.909158861978,22655.046080788226,24332.77223693573
2025-02-21 08:00:00+00:00,,23562.56286327225,22723.6997851985,24401.425941346002
2025-02-21 09:00:00+00:00,,23557.011057411542,22718.14797933779,24395.874135485297
2025-02-21 10:00:00+00:00,,22802.072292479043,21963.20921440529,23640.935370552797
2025-02-21 11:00:00+00:00,,22841.255215539746,22002.392137465995,23680.118293613497
2025-02-21 12:00:00+00:00,,21425.47758502284,20586.614506949085,22264.34066309659
2025-02-21 13:00:00+00:00,,20019.97138471994,19181.108306646187,20858.834462793693
2025-02-21 14:00:00+00:00,,19912.027132840056,19073.1640547663,20750.890210913807
2025-02-21 15:00:00+00:00,,20043.457876332883,19204.59479825913,20882.320954406638
2025-02-21 16:00:00+00:00,,20191.366203860027,19352.503125786276,21030.229281933778
2025-02-21 17:00:00+00:00,,20657.24064432641,19818.37756625266,21496.103722400163
2025-02-21 18:00:00+00:00,,20358.421960692885,19519.558882619134,21197.285038766637
2025-02-21 19:00:00+00:00,,19825.124296781167,18986.261218707416,20663.98737485492
2025-02-21 20:00:00+00:00,,18921.78547113445,18082.922393060697,19760.648549208203
2025-02-21 21:00:00+00:00,,17849.98476510715,17011.1216870334,18688.847843180905
2025-02-21 22:00:00+00:00,,16944.289938588183,16105.426860514432,17783.153016661938
2025-02-21 23:00:00+00:00,,15771.494877704343,14932.631799630592,16610.357955778098
2025-02-22 00:00:00+00:00,,15130.470977031371,14291.60789895762,15969.334055105122
2025-02-22 01:00:00+00:00,,14993.356000115862,14154.492922042109,15832.219078189613
2025-02-22 02:00:00+00:00,,15000.407431257256,14161.544353183504,15839.270509331007
2025-02-22 03:00:00+00:00,,15138.960016210553,14300.096938136801,15977.823094284304
2025-02-22 04:00:00+00:00,,16106.918584456704,15268.055506382952,16945.781662530455
2025-02-22 05:00:00+00:00,,16754.215141969908,15915.352063896156,17593.07822004366
2025-02-22 06:00:00+00:00,,17890.486999989418,17051.623921915667,18729.35007806317
2025-02-22 07:00:00+00:00,,18932.837335561027,18093.974257487276,19771.700413634782
2025-02-22 08:00:00+00:00,,19990.195341429255,19151.332263355504,20829.05841950301
2025-02-22 09:00:00+00:00,,20341.705860279253,19502.842782205502,21180.568938353004
2025-02-22 10:00:00+00:00,,20440.007848750636,19601.144770676885,21278.87092682439
2025-02-22 11:00:00+00:00,,20195.80675485796,19356.943676784205,21034.66983293171
2025-02-22 12:00:00+00:00,,19740.750429016054,18901.8873509423,20579.613507089805
2025-02-22 13:00:00+00:00,,19404.005138396467,18565.142060322716,20242.86821647022
2025-02-22 14:00:00+00:00,,19019.719703070226,18180.856624996475,19858.582781143978
2025-02-22 15:00:00+00:00,,19113.615269053087,18274.752190979332,19952.47834712684
2025-02-22 16:00:00+00:00,,19426.367113450102,18587.504035376347,20265.230191523853
2025-02-22 17:00:00+00:00,,19309.77040548117,18470.907327407414,20148.63348355492
2025-02-22 18:00:00+00:00,,18858.48735035968,18019.624272285928,19697.350428433434
2025-02-22 19:00:00+00:00,,18565.781215702962,17726.91813762921,19404.644293776717
2025-02-22 20:00:00+00:00,,17485.30421033085,16646.4411322571,18324.167288404602
2025-02-22 21:00:00+00:00,,16356.939234727004,15518.076156653253,17195.802312800755
2025-02-22 22:00:00+00:00,,15154.371337225613,14315.508259151862,15993.234415299365
2025-02-22 23:00:00+00:00,,14578.98385168846,13740.120773614708,15417.84692976221
2025-02-23 00:00:00+00:00,,14857.63917953191,14018.776101458157,15696.502257605662
2025-02-23 01:00:00+00:00,,14713.682084687813,13874.81900661406,15552.545162761564
2025-02-23 02:00:00+00:00,,14783.911519990115,13945.048441916362,15622.774598063867
2025-02-23 03:00:00+00:00,,15008.766815603329,14169.903737529577,15847.629893677082
2025-02-23 04:00:00+00:00,,15642.808330969689,14803.945252895937,16481.67140904344
2025-02-23 05:00:00+00:00,,16184.884520663421,15346.02144258967,17023.747598737173
2025-02-23 06:00:00+00:00,,17122.652067457435,16283.788989383684,17961.51514553119
2025-02-23 07:00:00+00:00,,18608.307528889123,17769.44445081537,19447.170606962874
2025-02-23 08:00:00+00:00,,19272.48617669186,18433.623098618104,20111.34925476561
2025-02-23 09:00:00+00:00,,20205.7265280438,19366.863449970046,21044.58960611755
2025-02-23 10:00:00+00:00,,20347.01571949634,19508.152641422585,21185.87879757009
2025-02-23 11:00:00+00:00,,19986.925843548444,19148.062765474693,20825.788921622196
2025-02-23 12:00:00+00:00,,19539.659299114883,18700.79622104113,20378.522377188638
2025-02-23 13:00:00+00:00,,19314.238266513123,18475.37518843937,20153.101344586874
2025-02-23 14:00:00+00:00,,18968.33938632072,18129.47630824697,19807.20246439447
2025-02-23 15:00:00+00:00,,19099.024182924953,18260.161104851202,19937.887260998705
2025-02-23 16:00:00+00:00,,19193.464121932815,18354.60104385906,20032.327200006566
2025-02-23 17:00:00+00:00,,19882.704816639212,19043.84173856546,20721.567894712967
2025-02-23 18:00:00+00:00,,19226.6597012686,18387.79662319485,20065.52277934235
2025-02-23 19:00:00+00:00,,18922.61771676051,18083.754638686758,19761.48079483426
2025-02-23 20:00:00+00:00,,18268.972526684964,17430.10944861121,19107.835604758715
2025-02-23 21:00:00+00:00,,17639.128972628663,16800.265894554912,18477.992050702418
2025-02-23 22:00:00+00:00,,16081.179338704289,15242.316260630536,16920.04241677804
2025-02-23 23:00:00+00:00,,15149.901883396635,14311.038805322883,15988.764961470388
2025-02-24 00:00:00+00:00,,15011.73610384686,14172.873025773108,15850.599181920614
2025-02-24 01:00:00+00:00,,15244.417291265809,14405.554213192056,16083.28036933956
2025-02-24 02:00:00+00:00,,15439.912917876209,14601.049839802457,16278.775995949962
2025-02-24 03:00:00+00:00,,16229.30863212602,15390.445554052267,17068.17171019977
2025-02-24 04:00:00+00:00,,18603.41726201425,17764.554183940498,19442.280340088
2025-02-24 05:00:00+00:00,,20721.456344223556,19882.593266149805,21560.31942229731
2025-02-24 06:00:00+00:00,,21979.053622120446,21140.190544046694,22817.916700194197
2025-02-24 07:00:00+00:00,,23167.794209380936,22328.931131307185,24006.65728745469
2025-02-24 08:00:00+00:00,,23413.62799569064,22574.764917616885,24252.49107376439
2025-02-24 09:00:00+00:00,,23797.88764826496,22959.02457019121,24636.750726338716
2025-02-24 10:00:00+00:00,,24018.103864149325,23179.240786075574,24856.966942223076
2025-02-24 11:00:00+00:00,,23195.80033292367,22356.93725484992,24034.663410997426
2025-02-24 12:00:00+00:00,,22984.348280234954,22145.485202161202,23823.211358308705
2025-02-24 13:00:00+00:00,,22177.55721273721,21338.69413466346,23016.420290810962
2025-02-24 14:00:00+00:00,,21582.577754448328,20743.714676374577,22421.44083252208
2025-02-24 15:00:00+00:00,,21374.56348580433,20535.700407730576,22213.42656387808
2025-02-24 16:00:00+00:00,,21294.03311420207,20455.17003612832,22132.896192275824
2025-02-24 17:00:00+00:00,,23269.94988141852,22431.086803344766,24108.812959492272
2025-02-24 18:00:00+00:00,,21487.648523999396,20648.78544592564,22326.511602073148
2025-02-24 19:00:00+00:00,,20819.02607065526,19980.162992581507,21657.889148729013
2025-02-24 20:00:00+00:00,,20160.42006051684,19321.556982443086,20999.283138590592
2025-02-24 21:00:00+00:00,,19401.15404179918,18562.290963725427,20240.01711987293
2025-02-24 22:00:00+00:00,,17252.719467826075,16413.856389752324,18091.58254589983
2025-02-24 23:00:00+00:00,,16303.651659943034,15464.788581869283,17142.514738016787
2025-02-25 00:00:00+00:00,,16336.146590337807,15497.283512264054,17175.00966841156
2025-02-25 01:00:00+00:00,,16285.517624368227,15446.654546294474,17124.38070244198
2025-02-25 02:00:00+00:00,,16430.499084131006,15591.636006057255,17269.362162204758
2025-02-25 03:00:00+00:00,,16995.580467971573,16156.717389897818,17834.443546045324
2025-02-25 04:00:00+00:00,,17747.196003199635,16908.332925125884,18586.059081273386
2025-02-25 05:00:00+00:00,,20605.528038456036,19766.664960382284,21444.39111652979
2025-02-25 06:00:00+00:00,,21733.617774162234,20894.754696088483,22572.48085223599
2025-02-25 07:00:00+00:00,,23697.167501689128,22858.304423615376,24536.03057976288
2025-02-25 08:00:00+00:00,,24211.528156016157,23372.665077942405,25050.391234089908
2025-02-25 09:00:00+00:00,,24190.575810337825,23351.712732264074,25029.438888411576
2025-02-25 10:00:00+00:00,,24059.047076727853,23220.1839986541,24897.910154801604
2025-02-25 11:00:00+00:00,,24048.24272203186,23209.37964395811,24887.105800105615
2025-02-25 12:00:00+00:00,,23544.29629934389,22705.433221270137,24383.159377417644
2025-02-25 13:00:00+00:00,,22691.83896799077,21852.97588991702,23530.702046064525
2025-02-25 14:00:00+00:00,,21883.107225648884,21044.244147575133,22721.970303722635
2025-02-25 15:00:00+00:00,,21835.29450425752,20996.431426183768,22674.157582331274
2025-02-25 16:00:00+00:00,,22825.193350490743,21986.33027241699,23664.056428564498
2025-02-25 17:00:00+00:00,,23349.031193207127,22510.168115133376,24187.894271280882
2025-02-25 18:00:00+00:00,,22812.171501828943,21973.308423755192,23651.034579902698
2025-02-25 19:00:00+00:00,,21613.076297393894,20774.21321932014,22451.939375467646
2025-02-25 20:00:00+00:00,,21453.80957843616,20614.94650036241,22292.672656509912
2025-02-25 21:00:00+00:00,,20409.926537666975,19571.063459593224,21248.789615740727
2025-02-25 22:00:00+00:00,,18757.210517043517,17918.347438969766,19596.07359511727
2025-02-25 23:00:00+00:00,,17523.26590510861,16684.402827034857,18362.128983182363
2025-02-26 00:00:00+00:00,,16214.45097817176,15375.58790009801,17053.314056245512
2025-02-26 01:00:00+00:00,,16431.438853356045,15592.575775282294,17270.3019314298
2025-02-26 02:00:00+00:00,,16491.601326826687,15652.738248752934,17330.46440490044
2025-02-26 03:00:00+00:00,,17220.98425261483,16382.12117454108,18059.847330688583
2025-02-26 04:00:00+00:00,,18676.22016380102,17837.357085727268,19515.08324187477
2025-02-26 05:00:00+00:00,,21019.81168121648,20180.94860314273,21858.674759290232
2025-02-26 06:00:00+00:00,,23092.089316250247,22253.226238176496,23930.952394324
2025-02-26 07:00:00+00:00,,24180.8566338519,23341.99355577815,25019.719711925653
2025-02-26 08:00:00+00:00,,24519.468082852683,23680.60500477893,25358.331160926435
2025-02-26 09:00:00+00:00,,24986.97922124306,24148.116143169307,25825.842299316813
2025-02-26 10:00:00+00:00,,24985.98123554193,24147.118157468176,25824.844313615682
2025-02-26 11:00:00+00:00,,24882.488934932524,24043.625856858773,25721.352013006275
2025-02-26 12:00:00+00:00,,24623.864355398207,23785.001277324453,25462.72743347196
2025-02-26 13:00:00+00:00,,23782.25691890638,22943.39384083263,24621.11999698013
2025-02-26 14:00:00+00:00,,22851.840248843513,22012.977170769762,23690.703326917264
2025-02-26 15:00:00+00:00,,22814.337882563,21975.474804489244,23653.20096063675
2025-02-26 16:00:00+00:00,,23636.70767465415,22797.8445965804,24475.5707527279
2025-02-26 17:00:00+00:00,,23760.41511208447,22921.552034010718,24599.27819015822
2025-02-26 18:00:00+00:00,,23632.71918586456,22793.856107790805,24471.58226393831
2025-02-26 19:00:00+00:00,,22322.092473110853,21483.229395037102,23160.955551184605
2025-02-26 20:00:00+00:00,,21384.60270800533,20545.73962993158,22223.465786079083
2025-02-26 21:00:00+00:00,,19977.710145834535,19138.847067760784,20816.573223908286
2025-02-26 22:00:00+00:00,,18627.757637284532,17788.89455921078,19466.620715358284
2025-02-26 23:00:00+00:00,,17630.237756461487,16791.374678387736,18469.10083453524
2025-02-27 00:00:00+00:00,,17134.547661412187,16295.684583338434,17973.41073948594
2025-02-27 01:00:00+00:00,,16742.754800019826,15903.891721946075,17581.617878093577
2025-02-27 02:00:00+00:00,,17016.937416652738,16178.074338578986,17855.800494726493
2025-02-27 03:00:00+00:00,,17555.373560190514,16716.510482116762,18394.236638264265
2025-02-27 04:00:00+00:00,,18593.997740108844,17755.134662035092,19432.860818182595
2025-02-27 05:00:00+00:00,,20580.069785044034,19741.206706970283,21418.932863117785
2025-02-27 06:00:00+00:00,,21828.303594163874,20989.440516090122,22667.16667223763
2025-02-27 07:00:00+00:00,,24337.355706903916,23498.49262883016,25176.218784977667
2025-02-27 08:00:00+00:00,,24305.13242663167,23466.26934855792,25143.99550470542
2025-02-27 09:00:00+00:00,,24192.53191684725,23353.668838773498,25031.394994921
2025-02-27 10:00:00+00:00,,23889.18477894364,23050.32170086989,24728.04785701739
2025-02-27 11:00:00+00:00,,23651.292015537452,22812.4289374637,24490.155093611207
2025-02-27 12:00:00+00:00,,23272.157582337823,22433.294504264068,24111.020660411574
2025-02-27 13:00:00+00:00,,22413.137530352255,21574.274452278503,23252.00060842601
2025-02-27 14:00:00+00:00,,21782.174754228014,20943.311676154262,22621.037832301765
2025-02-27 15:00:00+00:00,,22365.792420999172,21526.92934292542,23204.655499072924
2025-02-27 16:00:00+00:00,,22608.835751971026,21769.972673897275,23447.698830044777
2025-02-27 17:00:00+00:00,,23351.49643198634,22512.633353912584,24190.35951006009
2025-02-27 18:00:00+00:00,,22671.26736316771,21832.40428509396,23510.13044124146
2025-02-27 19:00:00+00:00,,21853.689025007563,21014.82594693381,22692.552103081318
2025-02-27 20:00:00+00:00,,20889.32889558551,20050.46581751176,21728.19197365926
2025-02-27 21:00:00+00:00,,19572.026638702944,18733.163560629193,20410.889716776695
2025-02-27 22:00:00+00:00,,18173.47360966234,17334.610531588587,19012.33668773609
2025-02-27 23:00:00+00:00,,17560.433070676183,16721.569992602428,18399.296148749934
