date,biomass_ampr_actual,coal_derived_gas_ampr_actual,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,other_fossil_ampr_actual,renewables_ampr_actual,waste_ampr_actual,biomass_ampr_fitted,coal_derived_gas_ampr_fitted,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,other_fossil_ampr_fitted,renewables_ampr_fitted,waste_ampr_fitted,biomass_ampr_lower,coal_derived_gas_ampr_lower,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,other_fossil_ampr_lower,renewables_ampr_lower,waste_ampr_lower,biomass_ampr_upper,coal_derived_gas_ampr_upper,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,other_fossil_ampr_upper,renewables_ampr_upper,waste_ampr_upper
2025-01-08 00:00:00+00:00,829.0,347.5,2801.5,582.25,3075.75,51.0,135.25,34.0,807.4969918165206,425.86553886361673,2092.656197840006,615.8814636107073,2290.9117404271756,51.74119662825739,176.1471278948331,64.03786286918972,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 01:00:00+00:00,828.0,341.25,2914.5,570.75,3025.5,51.0,135.0,34.0,804.0705986885961,479.20098045704214,2123.8587956623974,470.4629414870059,2541.346989278246,49.81669978523435,159.81147722678705,63.698906093447896,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 02:00:00+00:00,828.0,340.0,3020.75,565.5,2921.5,51.0,135.0,38.5,809.0990772405746,477.41066258306716,2270.759674300983,533.9960141542244,2685.533417060221,50.711905946252394,157.23147741639755,62.79450956695444,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 03:00:00+00:00,828.5,338.25,3178.5,597.25,2877.25,51.0,134.0,41.0,805.6203022190107,472.6178528506546,2793.19645213119,713.477871437785,2578.5534953940887,50.148575716072315,139.2478950227194,62.606564912860804,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 04:00:00+00:00,829.0,325.75,3952.75,1007.25,2961.25,51.0,134.0,41.0,804.2517857476362,471.06330566762983,3085.2887315877465,646.1551557745202,3367.2293235859634,51.04362632888832,123.6468742689591,63.00372101462139,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 05:00:00+00:00,831.0,334.75,4648.5,1637.5,3352.75,51.0,221.0,40.0,805.6337670404213,497.66726471250126,4010.869595910979,1782.3791386165576,4516.92304547835,50.541589060652775,162.35267274520842,64.19604577140275,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 06:00:00+00:00,833.0,331.0,5214.5,2168.0,3879.5,51.0,198.25,42.0,808.6370217211369,455.1720392019419,4822.7852930714735,1724.2433506512625,5500.0915111407585,49.990905326224606,291.2482357597164,69.40714590399867,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 07:00:00+00:00,835.5,324.25,5460.0,2167.0,4377.75,51.0,222.0,44.5,807.2696507833394,467.2021767077689,5517.943141636014,2559.86477962078,6206.357357377261,51.67177728835877,642.2136242517381,69.9652278292095,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 08:00:00+00:00,836.0,341.25,5491.0,2268.75,4681.0,51.0,136.0,52.0,803.6507745686155,485.77650549340467,5538.106671880514,2639.5758577670595,5867.647857499984,51.94717422974682,406.7346410577047,67.78880432960995,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
2025-01-08 09:00:00+00:00,835.0,339.75,5628.0,2389.75,4912.75,51.0,136.0,52.0,806.4233251012929,426.6760024409926,5753.462206789225,2703.2174542948833,5682.797448697069,53.172073555878995,276.9959122533393,69.85794900246917,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667,780.8531398809524,458.8517286706349,3091.122653769841,1249.0177554563493,3622.328675595238,49.73970238095238,392.0303050595238,76.43354166666667
