date,gas_50hz_actual,hard_coal_50hz_actual,lignite_50hz_actual,renewables_50hz_actual,gas_50hz_fitted,hard_coal_50hz_fitted,lignite_50hz_fitted,renewables_50hz_fitted,gas_50hz_lower,hard_coal_50hz_lower,lignite_50hz_lower,renewables_50hz_lower,gas_50hz_upper,hard_coal_50hz_upper,lignite_50hz_upper,renewables_50hz_upper
2025-01-04 00:00:00+00:00,2482.25,610.0,5838.5,110.5,2557.5497256903773,652.4143807666287,5408.200871578076,151.49907480974014,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 01:00:00+00:00,2558.5,610.25,6641.5,134.0,2574.3811034973523,613.8735318462782,6013.990151182399,157.42095611336094,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 02:00:00+00:00,2529.0,614.75,6733.75,113.0,2688.0919533761025,625.0064400472496,5931.215261378748,157.22183560369598,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 03:00:00+00:00,2774.75,770.5,6885.0,116.5,2805.656678228578,936.4961584725809,6205.682910295104,163.10815291549795,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 04:00:00+00:00,2862.0,899.25,7108.0,118.5,2945.7593521515746,1017.4783126552966,6261.016457555839,165.5857569805044,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 05:00:00+00:00,2953.75,976.75,7330.75,133.25,3131.1303798049294,1014.2216202231496,5723.2787335605735,179.62012955610214,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 06:00:00+00:00,3049.0,988.5,7347.25,137.75,3230.7263800296014,1068.8635770174496,5904.522950898692,247.80578696975562,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 07:00:00+00:00,3336.75,1005.0,7366.25,1172.0,3223.4997223724254,1078.0982761788916,5980.322416267191,810.2988090790126,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 08:00:00+00:00,3369.0,1008.25,7390.5,1293.75,3365.799050696027,1091.3393445890983,6018.792406600548,1169.511495374099,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-01-04 09:00:00+00:00,3323.75,1011.0,7598.75,612.25,3403.165948130698,1080.7831938188,6083.320271435503,710.9793468603907,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
