date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-07-15 00:00:00+00:00,,14913.794028856062,13977.964769907952,15848.162176120586
2025-07-15 01:00:00+00:00,,14835.988632078088,13900.644962020026,15770.228616698736
2025-07-15 02:00:00+00:00,,15384.470548627905,14447.201204276524,16320.661278959527
2025-07-15 03:00:00+00:00,,16331.67491453779,15394.07651089364,17268.052091502363
2025-07-15 04:00:00+00:00,,17427.21017929223,16492.567692757424,18363.320266362287
2025-07-15 05:00:00+00:00,,18524.955330419365,17588.679814769253,19460.10343700748
2025-07-15 06:00:00+00:00,,19544.16623520154,18608.600622077684,20478.30272411888
2025-07-15 07:00:00+00:00,,20355.38237790777,19420.166917545324,21288.866623735303
2025-07-15 08:00:00+00:00,,20792.07979279821,19858.973357313324,21724.537799626993
2025-07-15 09:00:00+00:00,,20970.3108400769,20035.739808799102,21904.576076443605
2025-07-15 10:00:00+00:00,,20946.559786871032,20012.68052571135,21880.255208371964
2025-07-15 11:00:00+00:00,,20787.544018384666,19855.329483165908,21720.849795437345
2025-07-15 12:00:00+00:00,,20604.1060060704,19669.193667862295,21539.216343410648
2025-07-15 13:00:00+00:00,,20494.79282242687,19557.59377970417,21430.18626387608
2025-07-15 14:00:00+00:00,,20285.19020272463,19349.931291365985,21221.870111290915
2025-07-15 15:00:00+00:00,,20156.327040754953,19223.535290386688,21088.60617988909
2025-07-15 16:00:00+00:00,,19995.24119157712,19060.615895808394,20930.84354553189
2025-07-15 17:00:00+00:00,,19784.657375127295,18851.212525713763,20720.353681517146
2025-07-15 18:00:00+00:00,,19421.620979531363,18486.068628236662,20357.207814073863
2025-07-15 19:00:00+00:00,,18798.304308900813,17861.72299528033,19734.37887076257
2025-07-15 20:00:00+00:00,,17987.590043037486,17051.66455125487,18924.533958443983
2025-07-15 21:00:00+00:00,,17138.88970481524,16205.793174169765,18074.8758456953
2025-07-15 22:00:00+00:00,,16364.670827148262,15429.623629980699,17297.013976203954
2025-07-15 23:00:00+00:00,,15780.241459355619,14843.842542148881,16714.316751621765
2025-07-16 00:00:00+00:00,,15378.076678179737,14442.185352465987,16316.047090226528
2025-07-16 01:00:00+00:00,,15312.389645887286,14376.735569390257,16249.050290597928
2025-07-16 02:00:00+00:00,,15617.83387389162,14683.128496801306,16550.65969946061
2025-07-16 03:00:00+00:00,,16266.400941065514,15330.226153823955,17202.36945822837
2025-07-16 04:00:00+00:00,,17145.981236227733,16208.593948342355,18082.87285420066
2025-07-16 05:00:00+00:00,,18096.257966379457,17160.492465185034,19033.82888050682
