date,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,renewables_ampr_actual,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,renewables_ampr_fitted,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,renewables_ampr_lower,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,renewables_ampr_upper
2025-02-09 00:00:00+00:00,,,,,2259.6471627773444,919.6308548659376,4956.228999966346,145.02015893095748,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 01:00:00+00:00,,,,,2056.347284376092,1020.2131447980469,4536.973394771217,206.17936897813615,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 02:00:00+00:00,,,,,1958.1493243430152,910.3226375001117,5056.548203741473,149.08989167089234,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 03:00:00+00:00,,,,,2189.4157738534,1094.7952123905147,5125.371109352111,156.39632000672546,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 04:00:00+00:00,,,,,2130.4490107588963,1188.371537512003,4260.816901790576,139.81875572946535,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 05:00:00+00:00,,,,,2356.3028657283344,933.0865028586664,4205.4436761243705,203.01981230535196,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 06:00:00+00:00,,,,,2877.132718295443,1044.308650619112,4091.6139495846865,262.4095808343103,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 07:00:00+00:00,,,,,3531.9890651862834,1043.399955088306,3968.8941080923673,250.94395401662288,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 08:00:00+00:00,,,,,3581.5555401935508,1119.943332552557,3959.3253228667204,233.2292998441754,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 09:00:00+00:00,,,,,2779.5856971393164,1157.5998146305278,3802.4925433104067,182.31298435802717,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 10:00:00+00:00,,,,,2775.507825748306,1254.0222354073442,3623.9354375581606,173.43836691764847,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 11:00:00+00:00,,,,,3070.0995753725883,1022.111130358656,3881.066767087395,160.42836279634764,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 12:00:00+00:00,,,,,3187.6000073512782,720.2335072854951,3860.4306796131636,163.35164649391822,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 13:00:00+00:00,,,,,2848.7557008894037,895.9092784173407,4114.950577931954,165.00312158321876,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 14:00:00+00:00,,,,,2925.041009625429,1197.3449146616915,4311.44060641364,219.06803001688314,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 15:00:00+00:00,,,,,3690.5005034750334,1591.0162712014517,4021.612408807996,442.11212378799655,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 16:00:00+00:00,,,,,4090.6684988201014,1739.1245229001433,3929.5661942265597,977.1957583467087,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 17:00:00+00:00,,,,,3877.829318333746,1899.0500937586694,4435.865735245856,1179.2938534896944,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 18:00:00+00:00,,,,,4163.937518757604,1365.9103163704456,4290.984968286134,703.6689010924291,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 19:00:00+00:00,,,,,4157.443371384825,1056.1434680091359,4172.316631411034,384.23577013321443,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 20:00:00+00:00,,,,,4331.79755566412,998.8411983761127,4234.181708700506,234.49585013356972,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 21:00:00+00:00,,,,,4517.9376288915455,1070.4085236467868,4327.5443933307115,293.0235700956747,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 22:00:00+00:00,,,,,3467.3594365858944,963.3749428038382,4128.181489015925,185.77063602147382,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-09 23:00:00+00:00,,,,,3601.774795294873,1146.756886348673,4089.9197288735136,195.70623838762873,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-10 00:00:00+00:00,,,,,3156.4209156649767,1061.5260983483197,3349.200675313755,147.99774887979802,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
2025-02-10 01:00:00+00:00,,,,,3574.3764105475875,974.121734930973,3150.110232434694,150.836451135833,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381,3080.16001984127,1253.9603075396824,3629.0852380952383,395.5333630952381
