date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2025-01-22 00:00:00+00:00,1856.75,2474.8948,1950.8420080563933,2998.947577686421
2025-01-22 01:00:00+00:00,1925.75,2218.2368,1694.184082530674,2742.2896521607013
2025-01-22 02:00:00+00:00,2076.25,2214.8384,1690.7855547756594,2738.8911244056867
2025-01-22 03:00:00+00:00,2292.5,2214.0452,1689.9924428550057,2738.0980124850335
2025-01-22 04:00:00+00:00,2680.75,3122.5442,2598.491288793569,3646.596858423596
2025-01-22 05:00:00+00:00,2958.25,3186.459,2662.406270928432,3710.5118405584594
2025-01-22 06:00:00+00:00,3186.25,3011.8662,2487.8133183499467,3535.918887979974
2025-01-22 07:00:00+00:00,3446.25,3211.8003,2687.7473873770296,3735.852957007057
2025-01-22 08:00:00+00:00,3752.5,4169.99,3645.937534228783,4694.04310385881
2025-01-22 09:00:00+00:00,3847.0,3861.1423,3337.0895211563256,4385.195090786353
2025-01-22 10:00:00+00:00,3975.25,3874.6638,3350.6110196531304,4398.716589283158
2025-01-22 11:00:00+00:00,3843.75,4154.288,3630.2354358669945,4678.341005497022
2025-01-22 12:00:00+00:00,3524.0,3832.9336,3308.8807987894033,4356.986368419431
2025-01-22 13:00:00+00:00,3651.0,4004.1448,3480.092101118279,4528.197670748306
2025-01-22 14:00:00+00:00,4226.75,4420.474,3896.421563610702,4944.527133240729
2025-01-22 15:00:00+00:00,5076.25,4760.366,4236.313589124725,5284.419158754752
2025-01-22 16:00:00+00:00,5603.0,4954.2217,4430.16913953855,5478.274709168577
2025-01-22 17:00:00+00:00,5814.75,5528.4014,5004.348529560155,6052.454099190182
2025-01-22 18:00:00+00:00,6021.0,5700.4585,5176.405914972481,6224.511484602509
2025-01-22 19:00:00+00:00,5998.25,5515.12,4991.067400593452,6039.172970223479
2025-01-22 20:00:00+00:00,6152.5,5575.9365,5051.883581970327,6099.9891516003545
2025-01-22 21:00:00+00:00,5952.5,5539.311,5015.25815641324,6063.363726043267
2025-01-22 22:00:00+00:00,5899.0,5943.044,5418.991173699889,6467.0967433299165
2025-01-22 23:00:00+00:00,5726.5,5768.8823,5244.829627822058,6292.935197452086
2025-01-23 00:00:00+00:00,5553.5,5132.6606,4608.607808348591,5656.713377978618
2025-01-23 01:00:00+00:00,5504.0,5847.718,5323.664929839186,6371.770499469214
2025-01-23 02:00:00+00:00,5522.25,5376.5513,4852.498358952341,5900.603928582368
2025-01-23 03:00:00+00:00,5318.5,4668.293,4144.240386305778,5192.345955935806
2025-01-23 04:00:00+00:00,5808.25,5869.9263,5345.873371951239,6393.978941581267
2025-01-23 05:00:00+00:00,6529.0,6665.622,6141.569382599045,7189.674952229072
2025-01-23 06:00:00+00:00,7922.0,8520.659,7996.606747491366,9044.712317121393
2025-01-23 07:00:00+00:00,9658.5,9687.929,9163.876477965638,10211.982047595666
2025-01-23 08:00:00+00:00,11579.75,11388.8545,10864.801939338347,11912.907508968372
2025-01-23 09:00:00+00:00,12421.25,11813.856,11289.804215441492,12337.909785071519
2025-01-23 10:00:00+00:00,13039.75,13400.283,12876.231110147066,13924.336679777092
2025-01-23 11:00:00+00:00,13543.5,13648.258,13124.205362891918,14172.310932521945
