date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-03-21 00:00:00+00:00,,288.77438,-306.27957193515977,883.8284411366474
2025-03-21 01:00:00+00:00,,352.16745,-242.8865492820796,947.2214637897271
2025-03-21 02:00:00+00:00,,329.69846,-265.3555075055806,924.7525055662261
2025-03-21 03:00:00+00:00,,199.51073,-395.5433183154796,794.5646947563275
2025-03-21 04:00:00+00:00,,461.1837,-133.87035241407193,1056.237660657735
2025-03-21 05:00:00+00:00,,439.24997,-155.80398415899253,1034.3040289128144
2025-03-21 06:00:00+00:00,,773.28687,178.23285997854373,1368.3408730503509
2025-03-21 07:00:00+00:00,,934.7333,339.6792511614624,1529.787264233269
2025-03-21 08:00:00+00:00,,1114.3762,519.3221569516804,1709.4301700234873
2025-03-21 09:00:00+00:00,,1853.1887,1258.1346537067227,2448.2426667785294
2025-03-21 10:00:00+00:00,,2027.456,1432.4020143632852,2622.510027435092
2025-03-21 11:00:00+00:00,,3016.9668,2421.912735922871,3612.020748994678
2025-03-21 12:00:00+00:00,,3388.1348,2793.0808015606476,3983.1888146324545
2025-03-21 13:00:00+00:00,,3638.315,3043.261095504956,4233.369108576762
2025-03-21 14:00:00+00:00,,3877.1497,3282.0956581307914,4472.203671202598
2025-03-21 15:00:00+00:00,,3195.3606,2600.3065465964014,3790.4145596682083
2025-03-21 16:00:00+00:00,,3790.8877,3195.8337275648128,4385.94174063662
2025-03-21 17:00:00+00:00,,4580.3135,3985.2595484792037,5175.367561551011
2025-03-21 18:00:00+00:00,,4276.9004,3681.8464692555435,4871.95448232735
2025-03-21 19:00:00+00:00,,3411.046,2815.9919773370316,4006.0999904088385
2025-03-21 20:00:00+00:00,,3356.6196,2761.5656233559953,3951.673636427802
2025-03-21 21:00:00+00:00,,3889.8542,3294.800241447314,4484.908254519121
2025-03-21 22:00:00+00:00,,4020.1365,3425.0825568199116,4615.190569891718
2025-03-21 23:00:00+00:00,,4774.2427,4179.1886930625105,5369.296706134317
2025-03-22 00:00:00+00:00,,4790.7085,4195.654817164186,5385.7628302359935
2025-03-22 01:00:00+00:00,,4396.5264,3801.472697365315,4991.5807104371215
2025-03-22 02:00:00+00:00,,4556.148,3961.0938944148393,5151.201907486646
2025-03-22 03:00:00+00:00,,4385.8354,3790.781719177442,4980.8897322492485
2025-03-22 04:00:00+00:00,,4561.1475,3966.093664285737,5156.201677357544
2025-03-22 05:00:00+00:00,,4247.4463,3652.39214846089,4842.500161532697
2025-03-22 06:00:00+00:00,,4004.1326,3409.078587942574,4599.186601014381
2025-03-22 07:00:00+00:00,,4221.0576,3626.0036434059507,4816.111656477758
2025-03-22 08:00:00+00:00,,4358.7026,3763.648940847068,4953.756953918875
2025-03-22 09:00:00+00:00,,2858.6946,2263.6406214123845,3453.748634484191
2025-03-22 10:00:00+00:00,,4663.605,4068.550965375026,5258.658978446832
2025-03-22 11:00:00+00:00,,5327.906,4732.851648703858,5922.959661775665
2025-03-22 12:00:00+00:00,,5022.8823,4427.828203756737,5617.936216828543
2025-03-22 13:00:00+00:00,,4711.765,4116.711208282667,5306.819221354474
2025-03-22 14:00:00+00:00,,4901.656,4306.601778135946,5496.7097912077525
2025-03-22 15:00:00+00:00,,4504.1855,3909.131537560632,5099.239550632439
2025-03-22 16:00:00+00:00,,4280.032,3684.978278687775,4875.086291759582
2025-03-22 17:00:00+00:00,,5080.5293,4485.475189496338,5675.583202568146
2025-03-22 18:00:00+00:00,,5212.7725,4617.718374856586,5807.826387928393
2025-03-22 19:00:00+00:00,,5718.7593,5123.705573006661,6313.813586078468
2025-03-22 20:00:00+00:00,,5592.3135,4997.259464998819,6187.367478070625
2025-03-22 21:00:00+00:00,,4676.1104,4081.056471042065,5271.164484113872
2025-03-22 22:00:00+00:00,,4003.5823,3408.5283082104024,4598.636321282209
2025-03-22 23:00:00+00:00,,4551.186,3956.132205496421,5146.240218568228
2025-03-23 00:00:00+00:00,,4842.961,4247.907267138071,5438.015280209878
2025-03-23 01:00:00+00:00,,4509.7554,3914.7015248351577,5104.809537906965
2025-03-23 02:00:00+00:00,,4104.921,3509.867105931037,4699.975119002844
2025-03-23 03:00:00+00:00,,4895.1694,4300.115455481325,5490.223468553131
2025-03-23 04:00:00+00:00,,4850.9595,4255.905463419163,5446.013476490971
2025-03-23 05:00:00+00:00,,4821.6543,4226.600475783712,5416.708488855518
2025-03-23 06:00:00+00:00,,4995.1733,4400.119625474728,5590.227638546535
2025-03-23 07:00:00+00:00,,4555.41,3960.3562005709855,5150.464213642792
2025-03-23 08:00:00+00:00,,4370.021,3774.966958802217,4965.074971874024
2025-03-23 09:00:00+00:00,,4034.0647,3439.010814722016,4629.118827793824
2025-03-23 10:00:00+00:00,,2567.8691,1972.8151412179814,3162.9231542897883
2025-03-23 11:00:00+00:00,,2381.0225,1785.968405821637,2976.0764188934436
2025-03-23 12:00:00+00:00,,2655.2944,2060.240484757567,3250.348497829374
2025-03-23 13:00:00+00:00,,2190.3918,1595.3377994481089,2785.4458125199153
2025-03-23 14:00:00+00:00,,2053.0884,1458.034258617828,2648.142271689635
2025-03-23 15:00:00+00:00,,1782.3745,1187.3204808286519,2377.4284939004588
2025-03-23 16:00:00+00:00,,1845.2998,1250.2457657093853,2440.353778781192
2025-03-23 17:00:00+00:00,,2099.6685,1504.614416140531,2694.722429212338
2025-03-23 18:00:00+00:00,,2446.3384,1851.2843670424222,3041.3923801142287
