date,biomass_tenn_actual,gas_tenn_actual,hard_coal_tenn_actual,oil_tenn_actual,renewables_tenn_actual,waste_tenn_actual,biomass_tenn_fitted,gas_tenn_fitted,hard_coal_tenn_fitted,oil_tenn_fitted,renewables_tenn_fitted,waste_tenn_fitted,biomass_tenn_lower,gas_tenn_lower,hard_coal_tenn_lower,oil_tenn_lower,renewables_tenn_lower,waste_tenn_lower,biomass_tenn_upper,gas_tenn_upper,hard_coal_tenn_upper,oil_tenn_upper,renewables_tenn_upper,waste_tenn_upper
2025-05-31 00:00:00+00:00,1845.25,1170.5,70.0,0.0,1175.75,292.0,1729.8929801927786,1160.718681922799,367.9195365905162,0.028412484341865163,1280.6189113095797,326.0050681305083,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 01:00:00+00:00,1840.0,1179.5,70.0,0.0,1112.25,292.0,1744.4947552369395,1140.8632323227898,427.9836196701014,-0.5209012690060624,1360.9852486039047,325.221456570192,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 02:00:00+00:00,1819.5,1275.5,70.0,0.0,1096.0,286.5,1718.6077927281774,1030.303859338151,431.63791789068966,-0.5001562161605293,1348.3090116356918,305.59358014642373,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 03:00:00+00:00,1770.0,1137.5,70.0,0.0,1200.0,277.0,1827.7006636298172,928.2451530122772,307.4039588958626,-0.4754792881809411,1424.8243074189727,287.3533471255953,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 04:00:00+00:00,1748.5,1027.75,70.0,0.0,1310.0,277.0,1896.8624903941193,867.912957048054,266.926366461018,-0.518476149118247,1501.882499753273,280.1001474509367,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 05:00:00+00:00,1716.5,942.25,70.25,0.0,1446.25,285.0,1886.215828234608,599.3632529543058,272.3163638874778,-0.5430253167310866,1418.563348756139,304.3952606774845,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 06:00:00+00:00,1713.25,451.25,70.75,0.0,1153.0,275.5,1839.8487273768806,521.10335421688,273.90138866465566,-0.7695241391574974,1323.2333778223965,292.60773968254364,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 07:00:00+00:00,1725.5,383.75,70.75,0.0,1098.75,267.5,1774.6818626695012,487.51279345821877,230.262890607366,-0.21966655210833141,1275.1571911375327,298.7596645071754,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 08:00:00+00:00,1739.25,370.75,71.0,0.0,1049.75,257.0,1723.4669416278518,428.7499275667428,234.47038790565523,0.7969327830691049,1192.3263817305326,282.22412091793825,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-05-31 09:00:00+00:00,1787.75,370.75,73.0,0.0,1060.75,259.0,1664.3450876198801,426.91969214242454,217.21431936485908,0.7249405319850657,1191.5256042144974,238.04774379654924,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
