target,method,model_label,horizon,mse,rmse,mae,mape,smape,bias,variance,std,r2,prediction_interval_coverage,prediction_interval_width
load_ampr,trained,XGBoost,2024-12-24T00:00:00+00:00,5155451.442543723,2270.561922199816,1789.501429966518,10.356403667270325,19.184734339181787,1751.4435105096727,2087897.0720372763,1444.955733590921,-0.007298090491053566,0.11904761904761904,850.3800608177551
load_ampr,trained,XGBoost,2024-12-31T00:00:00+00:00,7469151.4038259415,2732.9748267823365,2169.2816569010415,11.583713232900406,21.738298213287845,1171.3747093563989,6097032.694106153,2469.217020455301,-0.12381670862437799,0.10119047619047619,839.614418304693
load_ampr,trained,XGBoost,2025-01-07T00:00:00+00:00,2350284.680513768,1533.0638214091962,1218.0105678013392,5.852620796616752,11.33588950188473,453.03033156622024,2145048.1991947684,1464.5983064290251,0.7639472481057528,0.23809523809523808,842.4514140483698
load_ampr,trained,XGBoost,2025-01-14T00:00:00+00:00,503756.89452400664,709.7583352973086,574.8634091331845,2.6264840665247267,5.2648979212424205,-209.9987560453869,459657.4169833967,677.9803957220273,0.9457229963433847,0.4107142857142857,842.1121966845351
load_ampr,trained,XGBoost,2025-01-21T00:00:00+00:00,1331959.1868763594,1154.105362120963,967.874494280134,4.650235502129573,9.355386105594782,-92.53955659412202,1323395.6173417228,1150.3893329398195,0.8477379573069401,0.22023809523809523,853.9935724104123
load_ampr,trained,ElasticNet,2024-12-24T00:00:00+00:00,12980947.140092447,3602.9081503824723,3144.4222621759122,18.22313035617525,32.642030153366754,3062.8809191599653,3599707.615138257,1897.2895443601267,-1.5362828867085256,0.17857142857142858,2281.4540276148405
load_ampr,trained,ElasticNet,2024-12-31T00:00:00+00:00,5567869.360102428,2359.6333105172143,1864.280484662225,9.860025916208281,18.710541327362222,967.3031237620032,4632194.026862699,2152.253244128743,0.16225227204315895,0.3869047619047619,2273.7709968157087
load_ampr,trained,ElasticNet,2025-01-07T00:00:00+00:00,2333302.3957148483,1527.515104905627,1293.0669331903948,5.93342059149302,12.223783180509095,-871.2489938878537,1574227.5863642516,1254.6822651031023,0.7656528776805328,0.47619047619047616,2276.2381270152405
load_ampr,trained,ElasticNet,2025-01-14T00:00:00+00:00,2516436.6176713277,1586.3280296556975,1221.1660771067473,5.602960163186191,11.584891665641903,-441.13157783135864,2321839.5487113437,1523.7583629668268,0.7288679500296584,0.5892857142857143,2274.960098927681
load_ampr,trained,ElasticNet,2025-01-21T00:00:00+00:00,1943158.8787026682,1393.9723378541871,1060.4712534816263,5.108309233713907,10.346605821537354,-27.909841274407796,1942379.9194627057,1393.6929071580676,0.7778690645602429,0.6190476190476191,2270.3719840097656
load_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-24T00:00:00+00:00,2628421.028292548,1621.2405831006538,1318.5508451915923,7.767150570074255,14.936471224740156,677.0268031529018,2170055.73610511,1473.1109042109185,0.48644585012340336,0.16071428571428573,715.1842774785641
load_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-31T00:00:00+00:00,4813798.9230831405,2194.037128920826,1664.0070975167412,8.80834764316283,16.485618241417743,1298.8117036365327,3126887.081579908,1768.300619685439,0.2757105366818805,0.19047619047619047,742.356584004731
load_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-07T00:00:00+00:00,1874668.7303174336,1369.1854258344388,1025.8680710565477,4.432365108808966,9.175521678988002,-883.2053803943452,1094616.9863599136,1046.239449820123,0.8117161225827373,0.25595238095238093,700.06837595648
load_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-14T00:00:00+00:00,3021891.8060516915,1738.3589405101845,1560.0754685174852,7.204012851995733,15.092435847396931,-1527.8268868582588,687636.8098446922,829.2386929254401,0.6744079646553665,0.05357142857142857,706.6655157068953
load_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-21T00:00:00+00:00,2128120.275338593,1458.8078267333888,1083.615990048363,5.122584261433174,10.587990225421052,-501.9664364769345,1876149.9719892407,1369.7262397972963,0.7567253235592948,0.23214285714285715,691.6187050527889
load_ampr,forecast,XGBoost,2024-12-24T00:00:00+00:00,653735.5629274788,808.5391536143928,617.1602783203125,3.501014291898706,6.8666307193501614,383.28597586495533,506827.42363272764,711.9181298665793,0.8722698503590146,0.49404761904761907,853.9935724104126
load_ampr,forecast,XGBoost,2024-12-31T00:00:00+00:00,574091.290122089,757.688121935463,557.7189360119048,2.8958197160852097,5.68029614908993,323.7840053013393,469255.2080331113,685.0220493043354,0.9136215951139443,0.47619047619047616,853.9935724104126
load_ampr,forecast,XGBoost,2025-01-07T00:00:00+00:00,338914.17818719434,582.1633603956834,365.33152553013394,1.7290233810807625,3.405672431841976,64.94140043712798,334696.7926964589,578.5298546284876,0.9659608790882404,0.75,853.9935724104124
load_ampr,forecast,XGBoost,2025-01-14T00:00:00+00:00,158700.77972017016,398.3726643736618,310.8983444940476,1.4425885555598166,2.9141429105887977,-236.10539899553572,102955.02028532902,320.8660472616712,0.9829008736261199,0.7321428571428571,853.9935724104128
load_ampr,forecast,XGBoost,2025-01-21T00:00:00+00:00,1331959.1868763594,1154.105362120963,967.874494280134,4.650235502129573,9.355386105594782,-92.53955659412202,1323395.6173417228,1150.3893329398195,0.8477379573069401,0.22023809523809523,853.9935724104123
