date,biomass_rte_actual,gas_rte_actual,hard_coal_rte_actual,nuclear_rte_actual,oil_rte_actual,renewables_rte_actual,waste_rte_actual,biomass_rte_fitted,gas_rte_fitted,hard_coal_rte_fitted,nuclear_rte_fitted,oil_rte_fitted,renewables_rte_fitted,waste_rte_fitted,biomass_rte_lower,gas_rte_lower,hard_coal_rte_lower,nuclear_rte_lower,oil_rte_lower,renewables_rte_lower,waste_rte_lower,biomass_rte_upper,gas_rte_upper,hard_coal_rte_upper,nuclear_rte_upper,oil_rte_upper,renewables_rte_upper,waste_rte_upper
2025-01-25 00:00:00+00:00,454.0,1853.0,27.80016583747927,51669.75,110.25,5248.0,306.25,449.85455614055365,2324.574182051797,1.9448460821444158,42757.73277914413,172.71671561089687,8065.197728279985,99.9031410275773,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 01:00:00+00:00,455.25,1821.25,27.687396351575458,50396.25,110.5,4864.25,309.75,422.8816925992403,1894.1374933396921,2.9000542604861934,39768.427181893065,164.29530124115723,8158.864386541665,101.82895884965293,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 02:00:00+00:00,456.25,1831.25,27.57462686567164,48432.0,110.0,4649.75,305.25,388.38836894242,1776.430371257577,6.288287929788453,39451.530271100964,161.80404157508298,7994.345404264461,95.80719692207,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 03:00:00+00:00,456.25,1841.75,27.461857379767828,47757.25,110.0,4592.75,303.5,437.868916139617,2134.959518744975,4.886440200904779,38282.04300749822,157.63781753977224,7630.797914333824,105.65391412684164,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 04:00:00+00:00,456.5,1835.25,27.349087893864002,47915.0,110.0,4599.25,303.5,351.50285202924323,2144.862499513318,7.315824280452226,40141.489808501974,167.32678608485372,7843.090353668782,109.4975721804471,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 05:00:00+00:00,456.0,1810.25,27.236318407960198,48921.75,110.5,5062.25,298.75,355.6606728005755,2055.975226166687,7.264970996860399,41045.448863426245,170.0174615947395,7726.153077070871,120.39005046497503,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 06:00:00+00:00,451.25,1817.25,27.123548922056386,50126.0,111.0,5226.0,297.5,355.14225987750626,2187.6039170386753,12.64371261193724,42402.13501604142,175.09998984001535,7847.076899468562,133.170952324641,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 07:00:00+00:00,438.0,1845.25,27.010779436152575,52182.5,111.0,5713.75,293.5,350.3082227431173,2164.3086616180954,29.636796483164268,42692.87855675679,177.15395296049377,8900.648273226267,149.0545546486892,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 08:00:00+00:00,439.5,1828.5,26.898009950248756,53145.25,111.0,6050.25,292.5,347.9553027523291,2806.2691990870358,11.731048827758215,43820.2186666662,173.17506328464165,9227.765998751584,189.01817722033235,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 09:00:00+00:00,432.0,1844.75,26.785240464344938,53198.25,111.0,6117.75,287.25,353.0370807000576,2542.7057903031664,12.349958883712915,44854.155256787366,166.43282715255236,9166.396984338442,170.39218920369743,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 10:00:00+00:00,459.75,1810.25,26.672470978441126,53387.25,111.0,5767.5,292.25,359.8634926720848,2989.7115688692493,12.042079516535708,45446.01401402569,165.10666665091264,8818.336260968452,218.14888812641914,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 11:00:00+00:00,465.75,1811.5,26.559701492537314,53444.0,111.0,6721.75,292.0,354.08865855055154,2793.07221675749,6.989803751438465,47016.43789071962,161.5739179239677,9380.02176944971,174.84861202041776,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 12:00:00+00:00,485.0,1812.75,26.446932006633503,53169.5,110.75,6523.75,295.5,357.5819542422732,3298.3970480028675,8.869867476616847,46544.4340013021,169.88283935834122,8971.508665105672,155.70465144099197,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 13:00:00+00:00,485.0,1820.5,26.334162520729684,52846.25,111.0,5889.5,294.5,350.014141386682,4077.5030629814373,24.110830477898567,45392.09812520958,156.65015680040648,8447.137461548991,215.64241920554485,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 14:00:00+00:00,485.25,1839.25,26.221393034825873,52793.0,110.75,6221.5,294.0,344.64342935014713,3610.159912838571,17.57506730698573,45282.775300197325,143.28914338427896,9133.707455504591,233.48629171035105,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 15:00:00+00:00,486.0,1818.5,26.108623548922054,52396.25,110.75,6557.5,297.0,345.1538562601222,3253.671895538347,16.96265175000086,45208.54347085824,139.36200337421508,9599.556249330442,225.8027922008968,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 16:00:00+00:00,346.5,1804.0,25.995854063018243,53361.5,111.0,7811.25,297.25,351.8628690321359,3508.1008491414877,13.502150005637205,45367.960770976046,193.07293932834267,10814.56827854253,226.25115960774957,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 17:00:00+00:00,329.75,1816.0,25.88308457711443,53826.5,111.0,10468.0,299.5,359.4654202019774,4373.64985071204,44.18962974439452,45881.11286038567,200.62200651732712,12011.475247701885,230.74026427432673,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 18:00:00+00:00,330.25,1850.25,25.770315091210612,53787.75,111.0,10690.0,303.25,388.2801659799371,4450.746067112937,49.78378112598537,46718.20424732328,230.59845006954617,12135.273564868972,164.32516373917926,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 19:00:00+00:00,328.0,1827.25,25.6575456053068,53772.75,111.0,9725.75,302.5,389.53175980418746,3834.098906926085,-1.1670794245892182,45127.624327125624,244.2235980859069,11467.795917056308,188.27940651643814,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 20:00:00+00:00,330.0,1826.0,25.544776119402982,52250.5,111.0,9268.25,302.5,365.9723081768993,3451.7977138993756,9.57292746724135,45854.48468596731,216.45181421362807,10731.022125776311,232.3580453034549,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 21:00:00+00:00,329.0,1831.0,25.43200663349917,50912.25,111.0,9153.5,304.25,385.94886626039175,3826.7531205231817,17.628854111920376,46218.97215388442,184.88030168551126,9910.839795184915,171.38309255261987,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 22:00:00+00:00,329.25,1830.75,25.31923714759536,50113.0,111.0,8625.25,299.0,379.63438037606153,4604.886909414967,48.55501812847966,46288.38475464636,205.43249881100104,9151.078078346527,168.94536652536547,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-25 23:00:00+00:00,330.25,1831.75,25.20646766169154,48350.75,110.75,7107.5,301.5,354.5665840013103,3681.3801838294416,66.65036849865332,43713.97312165209,168.6516041389354,8683.177531204328,144.50524205272944,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 00:00:00+00:00,328.25,1841.0,25.09369817578773,46789.75,110.75,6478.25,303.0,356.2528767437021,2891.2786262192158,10.765757894967841,44561.94009569181,168.68489175293467,7392.498033266735,160.0460597961711,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 01:00:00+00:00,330.0,1834.75,24.98092868988391,46025.5,110.0,6591.75,304.75,353.9694028808083,2738.144511661092,18.311900951077035,45152.200086161065,163.93681902786483,7487.580308570523,183.18348405924553,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 02:00:00+00:00,327.5,1856.5,24.8681592039801,46183.5,110.5,6163.0,303.5,353.8630957662517,2405.9862491549243,15.945682091684752,45160.01981674583,94.83015495201248,6312.349497400933,253.681398641827,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 03:00:00+00:00,324.5,1859.75,24.755389718076287,46087.0,110.5,5403.25,303.5,357.48097171797735,2384.4183483865586,2.763487746734448,44973.223449602425,103.57038245035864,5357.198202750016,287.31957619846213,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 04:00:00+00:00,331.75,1878.0,24.64262023217247,46671.75,110.25,5124.5,300.75,351.6697759638604,2363.0461487426182,102.53943408514456,45604.43366019617,106.03034121138685,6170.91595384492,272.08210659756384,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 05:00:00+00:00,332.0,1852.25,24.529850746268657,47164.75,110.5,5289.75,296.75,358.0933664447646,2106.7444383646352,83.34289414525959,46715.796932751415,96.27613100033471,5846.746950654856,281.5993308769637,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 06:00:00+00:00,331.75,1857.75,24.41708126036484,48261.25,110.0,5414.75,296.75,368.7437858127658,2103.160545484161,53.6849630480111,47133.5245072449,109.8715447148864,5756.838543252269,326.40256045331114,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 07:00:00+00:00,332.0,1851.75,24.304311774461027,48491.0,110.0,5850.75,299.25,384.1969973062877,2175.265207591566,25.617060702002817,47788.71261534479,104.44962627529821,5974.147894500146,305.0053384369705,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 08:00:00+00:00,329.75,1869.75,24.191542288557216,48061.25,109.25,6243.75,300.0,375.95557608667804,1996.9196157796105,3.6405209460317494,48960.762734119955,118.58060694416183,6185.908505608296,303.81417389842807,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 09:00:00+00:00,332.0,1873.75,24.078772802653404,46545.0,109.75,6119.25,297.0,358.58798891616635,1788.6150144543526,28.51502700128694,48914.076872766615,124.03064132519648,6001.4250578293495,306.9632255708557,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 10:00:00+00:00,330.0,1852.0,23.966003316749585,45118.75,109.25,5631.75,295.75,380.148014742427,1761.1829740767116,17.103517243050227,47498.01630351868,110.86347559945315,5841.599833661368,295.72447644220165,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 11:00:00+00:00,331.0,1843.25,23.853233830845767,45141.75,109.25,6831.75,293.5,390.75443806299535,1910.0002360226968,16.16707461485302,48706.74985065816,101.06199941731208,5981.26249256268,297.90704773843663,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 12:00:00+00:00,329.0,1840.5,23.740464344941955,44565.5,110.0,6959.0,293.75,366.94655089246316,1957.5505416906226,-3.287333246093766,47725.29821017053,110.64536648877643,6143.393738539081,293.83155385582813,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 13:00:00+00:00,330.25,1834.5,23.627694859038144,42909.25,110.0,6723.0,294.5,371.9035360464286,2019.2497681611244,-6.301234970154596,46985.09840444704,105.51535504935207,6279.444500029518,290.0358219694488,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 14:00:00+00:00,331.0,1840.75,23.514925373134332,42921.25,110.25,6392.5,295.25,368.2810247251986,2044.1551841111914,12.975882809590104,46940.803557737534,104.6524305906631,5951.449516551483,316.7798252328358,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 15:00:00+00:00,329.75,1851.5,23.402155887230514,43805.5,110.5,5641.0,295.5,382.2030761685451,2168.1262432148123,3.273790039356328,47083.03569127581,161.73413916916363,6105.64119968636,333.6821133257751,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 16:00:00+00:00,328.25,1855.25,23.289386401326702,44456.5,110.25,5713.25,297.25,379.6362844142501,1985.1755572875472,4.813537013907229,47425.6266656878,153.90833773769972,6961.441887156034,329.2163840374716,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 17:00:00+00:00,329.25,1856.5,23.176616915422883,45546.5,109.25,6986.75,296.0,384.2707974724374,2097.8159173972167,4.202960808269566,48199.63203351078,173.5929369243589,7255.383198704016,336.8521743583519,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 18:00:00+00:00,328.25,1844.25,23.063847429519072,45908.75,109.0,8344.25,298.0,396.0182649435701,2055.7380021439953,5.415527604767206,48527.037595571885,169.39276087247566,7005.568495727677,331.55136001208774,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 19:00:00+00:00,324.5,1841.75,22.95107794361526,46191.75,109.75,7511.0,299.5,387.02663724349645,1824.754342640803,9.159364500098548,47377.71450663231,125.43957471952766,7048.435440450623,317.34296111827416,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 20:00:00+00:00,327.25,1826.75,22.83830845771144,45553.5,110.0,7013.5,292.25,355.95008022631697,1793.6642296216519,2.6653834674043964,45285.79431698672,173.38514657420066,7049.896770092234,319.3821189427803,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 21:00:00+00:00,327.25,1857.25,22.72553897180763,45253.25,110.0,6087.5,284.75,355.2809603050498,1851.836488062383,2.3576066093518406,44458.99468924619,185.93137927058442,7300.432363362336,313.40359978396714,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 22:00:00+00:00,326.0,1889.0,22.61276948590381,43432.75,110.0,5518.5,285.0,357.19400391216186,1705.1986890337516,-0.0591715927004941,44634.166031205794,190.77573931565766,6653.251806784284,323.41028925924877,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-26 23:00:00+00:00,327.25,1850.75,22.5,40266.25,109.75,5740.25,288.0,381.22077164761225,1822.2149825307642,17.804528133181243,44495.64842658311,148.02121300787203,6342.147716942667,308.78177654856506,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-01-27 00:00:00+00:00,330.5,1823.25,22.38723051409619,37644.5,110.25,5295.25,288.75,390.55618115249814,1708.8009412290498,43.135896408616176,39895.63302906209,137.43801581459923,5646.882283636352,318.116766838799,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
