date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-01-25 00:00:00+00:00,54322.0,53381.527,52871.37797648521,53891.67516794673
2025-01-25 01:00:00+00:00,52432.0,51589.168,51079.01862250707,52099.315813968584
2025-01-25 02:00:00+00:00,49837.25,48034.64,47524.49036170804,48544.78755316955
2025-01-25 03:00:00+00:00,48306.25,46641.203,46131.05630104581,47151.35349250733
2025-01-25 04:00:00+00:00,48840.25,44949.324,44439.1774293081,45459.47462076962
2025-01-25 05:00:00+00:00,50577.25,51929.7,51419.54893918495,52439.84613064646
2025-01-25 06:00:00+00:00,52641.25,51634.555,51124.40475161147,52144.701943072985
2025-01-25 07:00:00+00:00,54783.0,53072.02,52561.871385086626,53582.16857654814
2025-01-25 08:00:00+00:00,57204.5,57440.195,56930.04752869725,57950.34472015876
2025-01-25 09:00:00+00:00,58278.75,59422.21,58912.06349754979,59932.3606890113
2025-01-25 10:00:00+00:00,59257.25,59774.824,59264.67487022508,60284.97206168659
2025-01-25 11:00:00+00:00,60925.75,59801.547,59291.399143941686,60311.6963354032
2025-01-25 12:00:00+00:00,59600.5,59702.805,59192.65564861455,60212.95284007606
2025-01-25 13:00:00+00:00,57547.75,56989.04,56478.89198706193,57499.18917852344
2025-01-25 14:00:00+00:00,56150.0,56489.39,55979.24258197558,56999.53977343709
2025-01-25 15:00:00+00:00,55208.0,56024.727,55514.57646895326,56534.87366041477
2025-01-25 16:00:00+00:00,56355.25,57161.668,56651.51831465369,57671.8155061152
2025-01-25 17:00:00+00:00,60161.25,59647.535,59137.38468868214,60157.68188014365
2025-01-25 18:00:00+00:00,61023.0,60488.0,59977.85007118219,60998.1472626437
2025-01-25 19:00:00+00:00,58404.25,57708.367,57198.217224348606,58218.51441581012
2025-01-25 20:00:00+00:00,55880.75,57686.82,57176.67119519006,58196.96838665157
2025-01-25 21:00:00+00:00,57212.75,57190.105,56679.95655278526,57700.25374424677
2025-01-25 22:00:00+00:00,57887.25,57471.55,56961.401747998585,57981.6989394601
