date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2025-02-20 00:00:00+00:00,,-3.1010296,-144.28200958662796,138.08006388479475
2025-02-20 01:00:00+00:00,,3.2469928,-137.9341029980419,144.4279704733808
2025-02-20 02:00:00+00:00,,-0.1991741,-141.38023073099316,140.98184274042956
2025-02-20 03:00:00+00:00,,-2.0366986,-143.21772328542556,139.14435018599738
2025-02-20 04:00:00+00:00,,1.363692,-139.8173670276567,142.54470644376602
2025-02-20 05:00:00+00:00,,6.94963,-134.2313896621829,148.13068380923983
2025-02-20 06:00:00+00:00,,43.177658,-98.00333339062058,184.35874008080214
2025-02-20 07:00:00+00:00,,6.61357,-134.56744515968307,147.79462831173987
2025-02-20 08:00:00+00:00,,117.529465,-23.651618420223713,258.71045505119923
2025-02-20 09:00:00+00:00,,377.1884,236.00737320732605,518.3694466787489
2025-02-20 10:00:00+00:00,,726.6182,585.4371630848676,867.7992365562903
2025-02-20 11:00:00+00:00,,785.11707,643.9360271289756,926.2981006003985
2025-02-20 12:00:00+00:00,,721.2324,580.0513861717142,862.4134596431369
2025-02-20 13:00:00+00:00,,644.38,503.1989566050361,785.5610300764588
2025-02-20 14:00:00+00:00,,614.2762,473.0951237129067,755.4571971843294
2025-02-20 15:00:00+00:00,,394.783,253.60192826752018,535.964001738943
2025-02-20 16:00:00+00:00,,93.83281,-47.34824081244324,235.01383265897948
2025-02-20 17:00:00+00:00,,-2.4065716,-143.58760987327787,138.77446359814485
2025-02-20 18:00:00+00:00,,-0.2995159,-141.48052996356728,140.88154350785544
2025-02-20 19:00:00+00:00,,-0.2995159,-141.48052996356728,140.88154350785544
2025-02-20 20:00:00+00:00,,-0.2995159,-141.48052996356728,140.88154350785544
2025-02-20 21:00:00+00:00,,-0.2995159,-141.48052996356728,140.88154350785544
2025-02-20 22:00:00+00:00,,-0.2995159,-141.48052996356728,140.88154350785544
2025-02-20 23:00:00+00:00,,1.2065876,-139.97444942364564,142.38762404777708
2025-02-21 00:00:00+00:00,,1.7280719,-139.4529199484491,142.9091535229736
2025-02-21 01:00:00+00:00,,0.34672433,-140.8342898023659,141.52778366905682
2025-02-21 02:00:00+00:00,,0.64189035,-140.53909695517382,141.8229765162489
