date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2025-01-25 01:00:00+00:00,0.0,1.3641901,-142.36306129158766,145.09150832446244
2025-01-25 02:00:00+00:00,0.0,-1.0463324,-144.77363193448787,142.68093768156223
2025-01-25 03:00:00+00:00,0.0,-8.503119,-152.23037104966534,135.22419856638498
2025-01-25 04:00:00+00:00,0.0,-12.053412,-155.78063820760417,131.67393140844592
2025-01-25 05:00:00+00:00,0.0,5.258477,-138.46876727620565,148.98580233984467
2025-01-25 06:00:00+00:00,0.75,66.31939,-77.40790496357295,210.04666465247715
2025-01-25 07:00:00+00:00,73.25,194.20746,50.480207499628705,337.934777115679
2025-01-25 08:00:00+00:00,501.25,344.69647,200.9691901745016,488.4237597905518
2025-01-25 09:00:00+00:00,1073.75,733.92365,590.1963319827482,877.6509015987984
2025-01-25 10:00:00+00:00,1510.5,1210.1957,1066.4683907872786,1353.9229604033287
2025-01-25 11:00:00+00:00,1856.25,1522.7212,1378.993861993247,1666.4484316092971
2025-01-25 12:00:00+00:00,2092.5,1757.8684,1614.1411125696538,1901.595682185704
2025-01-25 13:00:00+00:00,1790.5,1530.0046,1386.2772929460748,1673.731862562125
2025-01-25 14:00:00+00:00,822.25,775.28125,631.5539462163993,919.0085158324495
2025-01-25 15:00:00+00:00,190.25,118.94634,-24.780929231160144,262.67364038488995
2025-01-25 16:00:00+00:00,5.500000000000227,-8.596625,-152.32395588545296,135.13061373059713
2025-01-25 17:00:00+00:00,4.0,-3.1616888,-146.88901985630378,140.56554975974655
2025-01-25 18:00:00+00:00,1.0,-2.747138,-146.47444035745343,140.9801292585969
2025-01-25 19:00:00+00:00,0.0,-0.48786062,-144.21516740522566,143.23940221082466
2025-01-25 20:00:00+00:00,0.0,-0.422553,-144.14977715221403,143.30479246383607
2025-01-25 21:00:00+00:00,0.0,1.6494684,-142.07780624049497,145.37676337555513
2025-01-25 22:00:00+00:00,0.0,-1.0716009,-144.7989144007331,142.65565521531698
2025-01-25 23:00:00+00:00,0.0,3.6840143,-140.04329573687755,147.41127387917254
2025-01-26 00:00:00+00:00,0.0,-8.120673,-151.84795720158786,135.60661241446246
2025-01-26 01:00:00+00:00,0.0,-1.1781683,-144.90547139197656,142.54909822407353
2025-01-26 02:00:00+00:00,0.0,4.337579,-139.38965794462888,148.0649116714212
2025-01-26 03:00:00+00:00,0.0,0.36467844,-143.36257910634458,144.0919905097055
2025-01-26 04:00:00+00:00,0.0,9.050469,-134.67679444620376,152.77777516984634
2025-01-26 05:00:00+00:00,0.0,22.630426,-121.09680084912429,166.3577687669258
2025-01-26 06:00:00+00:00,0.24999999999977263,159.45917,15.731906470669855,303.1864760867202
2025-01-26 07:00:00+00:00,43.25,239.88788,96.16059398550055,383.61516360155065
2025-01-26 08:00:00+00:00,366.25,206.19904,62.47177389804801,349.92634351409833
2025-01-26 09:00:00+00:00,1053.5,654.2937,510.56642479544405,798.0209944114943
2025-01-26 10:00:00+00:00,1684.0,1057.1556,913.4283278468907,1200.882897462941
2025-01-26 11:00:00+00:00,2231.25,1572.7747,1429.0473498816677,1716.501919497718
