date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-02-09 00:00:00+00:00,,185.81949,85.07651062181935,286.56247950726055
2025-02-09 01:00:00+00:00,,197.73822,96.99524394365869,298.48121282909983
2025-02-09 02:00:00+00:00,,194.74374,94.0007612546417,295.4867301400829
2025-02-09 03:00:00+00:00,,246.94604,146.2030583855257,347.6890272709669
2025-02-09 04:00:00+00:00,,292.96594,192.22294326440152,393.7089121498427
2025-02-09 05:00:00+00:00,,314.55594,213.81296507222044,415.2989339576616
2025-02-09 06:00:00+00:00,,337.10046,236.35747955617938,437.8434484416206
2025-02-09 07:00:00+00:00,,325.44043,224.6974580157481,426.18342690118925
2025-02-09 08:00:00+00:00,,354.22742,253.4844263561289,454.97039524157003
2025-02-09 09:00:00+00:00,,522.6908,421.9477819780814,623.4337508635226
2025-02-09 10:00:00+00:00,,462.41705,361.67406868523915,563.1600375706803
2025-02-09 11:00:00+00:00,,326.48468,225.7416833445301,427.2276522299713
2025-02-09 12:00:00+00:00,,563.98303,463.2400549636488,664.72602384909
2025-02-09 13:00:00+00:00,,631.8501,531.1071038028136,732.5930726882549
2025-02-09 14:00:00+00:00,,882.9631,782.2201070751154,983.7060759605565
2025-02-09 15:00:00+00:00,,866.4137,765.6707309636688,967.1566998491099
2025-02-09 16:00:00+00:00,,1017.4075,916.6644973728744,1118.1504662583156
2025-02-09 17:00:00+00:00,,1327.7035,1226.9605114347303,1428.4464803201713
2025-02-09 18:00:00+00:00,,1280.1974,1179.454464945025,1380.9404338304662
2025-02-09 19:00:00+00:00,,1360.0814,1259.3385006014769,1460.8244694869181
2025-02-09 20:00:00+00:00,,1392.4927,1291.749728969261,1493.235697854702
2025-02-09 21:00:00+00:00,,1100.7241,999.981192805035,1201.4671616904761
2025-02-09 22:00:00+00:00,,1266.8405,1166.097529430996,1367.5834983164373
2025-02-09 23:00:00+00:00,,1187.592,1086.8490484026347,1288.335017288076
2025-02-10 00:00:00+00:00,,1204.263,1103.5199850207327,1305.0059539061738
2025-02-10 01:00:00+00:00,,1261.474,1160.7309812825474,1362.2169501679887
2025-02-10 02:00:00+00:00,,1276.902,1176.159035585028,1377.645004470469
2025-02-10 03:00:00+00:00,,1429.3206,1328.5775502240986,1530.0635191095396
2025-02-10 04:00:00+00:00,,1364.3916,1263.6486225239373,1465.1345914093786
2025-02-10 05:00:00+00:00,,1274.9733,1174.230264994035,1375.716233879476
2025-02-10 06:00:00+00:00,,1428.9115,1328.1685497694284,1529.6545186548694
2025-02-10 07:00:00+00:00,,1419.5363,1318.793301215228,1520.2792701006692
2025-02-10 08:00:00+00:00,,1357.0988,1256.3557307737779,1457.841699659219
2025-02-10 09:00:00+00:00,,1373.523,1272.7800114159231,1474.2659803013644
2025-02-10 10:00:00+00:00,,1370.4369,1269.6939362618255,1471.1799051472665
2025-02-10 11:00:00+00:00,,1313.2593,1212.5162847223212,1414.0022536077624
2025-02-10 12:00:00+00:00,,1367.6333,1266.8902887952725,1468.3762576807137
2025-02-10 13:00:00+00:00,,1294.4379,1193.694930079011,1395.1808989644524
2025-02-10 14:00:00+00:00,,1342.5739,1241.830885808694,1443.3168546941351
2025-02-10 15:00:00+00:00,,1282.7109,1181.967981671094,1383.4539505565353
2025-02-10 16:00:00+00:00,,1382.5334,1281.7904729288966,1483.2764418143379
2025-02-10 17:00:00+00:00,,1348.3416,1247.5985203163277,1449.084489201769
2025-02-10 18:00:00+00:00,,1318.3037,1217.5607291845263,1419.0466980699675
2025-02-10 19:00:00+00:00,,1290.2048,1189.4618386859388,1390.94780757138
2025-02-10 20:00:00+00:00,,1370.5685,1269.8254685287877,1471.311437414229
2025-02-10 21:00:00+00:00,,1406.1947,1305.451771807077,1506.9377406925182
2025-02-10 22:00:00+00:00,,1461.4318,1360.688728851724,1562.174697737165
2025-02-10 23:00:00+00:00,,1423.697,1322.9540050149299,1524.4399739003711
2025-02-11 00:00:00+00:00,,1331.2885,1230.545491168209,1432.0314600536503
2025-02-11 01:00:00+00:00,,1367.3151,1266.5720893961347,1468.058058281576
2025-02-11 02:00:00+00:00,,1343.8662,1243.1232048407746,1444.6091737262159
2025-02-11 03:00:00+00:00,,1357.6278,1256.8848144372753,1458.3707833227163
2025-02-11 04:00:00+00:00,,1372.1241,1271.3811686586128,1472.867137544054
