date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2025-02-26 00:00:00+00:00,,-98.79700954892792,-1013.5194207448915,820.1080847960696
2025-02-26 01:00:00+00:00,,-71.8435819117808,-988.5808473085615,846.5357928365631
2025-02-26 02:00:00+00:00,,-48.07444969557389,-966.7819617825571,869.165296465246
2025-02-26 03:00:00+00:00,,24.464230180839195,-894.3653876880253,942.8725192896825
2025-02-26 04:00:00+00:00,,95.86248315913565,-822.7548939379274,1013.8772053149025
2025-02-26 05:00:00+00:00,,176.37276909466482,-742.9806950473028,1093.6780146074548
2025-02-26 06:00:00+00:00,,236.90340380837551,-681.6637813363341,1153.2152351897585
2025-02-26 07:00:00+00:00,,386.79327555893246,-531.6854135971121,1302.9696104354607
2025-02-26 08:00:00+00:00,,705.2598001514434,-213.07590388750532,1625.2445681685726
2025-02-26 09:00:00+00:00,,1113.7296010713555,193.3004230993978,2032.2713457620898
2025-02-26 10:00:00+00:00,,1177.9289403730775,259.8056835985127,2092.9914844095456
2025-02-26 11:00:00+00:00,,1493.8752601250571,576.8266601008227,2411.4816841333954
2025-02-26 12:00:00+00:00,,1904.517115870396,985.9543935807238,2819.651080650941
2025-02-26 13:00:00+00:00,,1650.1872849784936,727.9302143357019,2565.4864982212175
2025-02-26 14:00:00+00:00,,1070.547254134427,149.55564971580282,1985.1548045310751
2025-02-26 15:00:00+00:00,,273.40998937886684,-645.5106858194313,1190.5455238278844
2025-02-26 16:00:00+00:00,,235.99908768331352,-680.1533838025,1156.1333883657771
2025-02-26 17:00:00+00:00,,-141.3819744361615,-1059.4045465016054,778.4943014875207
2025-02-26 18:00:00+00:00,,-65.61332158585265,-982.6810056088393,851.8405567609378
2025-02-26 19:00:00+00:00,,-47.1578657809348,-966.8921139587187,871.8759139895548
2025-02-26 20:00:00+00:00,,8.220212974133801,-911.4434089775161,924.8433631907615
2025-02-26 21:00:00+00:00,,62.72008357878258,-856.7893099235159,979.28201532105
2025-02-26 22:00:00+00:00,,80.64385305500377,-838.7446583424551,998.1427607751588
2025-02-26 23:00:00+00:00,,109.68277757650742,-810.6189003500424,1027.9269516917745
2025-02-27 00:00:00+00:00,,-53.8865132634204,-969.6609902856803,866.8107315205516
2025-02-27 01:00:00+00:00,,-62.282899641376844,-977.3647654116464,856.7624952027589
2025-02-27 02:00:00+00:00,,-71.97233707770567,-990.200435460993,845.2959580931358
2025-02-27 03:00:00+00:00,,-24.80681853024123,-942.3344361037412,892.8745946412015
2025-02-27 04:00:00+00:00,,53.47535381164664,-864.4447270604041,970.9296279973101
2025-02-27 05:00:00+00:00,,125.54751169217309,-792.1277690851277,1043.91061992156
2025-02-27 06:00:00+00:00,,209.27463113327667,-708.5763729469013,1127.0794028626358
2025-02-27 07:00:00+00:00,,329.9315403308698,-589.9422591434982,1248.5266426611024
2025-02-27 08:00:00+00:00,,620.4503731130907,-295.92208919545646,1539.9475752592475
2025-02-27 09:00:00+00:00,,1004.7294777373265,85.80430168988175,1922.735513089559
2025-02-27 10:00:00+00:00,,1412.077186540715,493.393594203037,2329.3290409611736
2025-02-27 11:00:00+00:00,,2076.440812514574,1159.3853803945487,2994.4160870914316
2025-02-27 12:00:00+00:00,,2466.2978260674076,1549.0052665367223,3383.6602905692953
2025-02-27 13:00:00+00:00,,1383.431102278948,463.78693822031823,2297.462602851088
2025-02-27 14:00:00+00:00,,2004.159774217151,1085.7504645461183,2925.0047758577803
2025-02-27 15:00:00+00:00,,1177.0838142964253,257.3707061158668,2100.437844021697
2025-02-27 16:00:00+00:00,,354.8047531672122,-565.6980933542761,1271.617497861174
2025-02-27 17:00:00+00:00,,32.804765718999306,-883.3689273404768,951.4477910303384
2025-02-27 18:00:00+00:00,,-230.21987057872207,-1145.3123151591494,691.1061063655842
2025-02-27 19:00:00+00:00,,-64.55616614026951,-981.2178119148296,853.7420278280417
2025-02-27 20:00:00+00:00,,-35.53879565051841,-953.7674297585856,881.056833635689
2025-02-27 21:00:00+00:00,,14.507532663561506,-904.8218417240037,932.196415168779
