date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-01-16 00:00:00+00:00,752.0,566.5996,391.93732952205903,741.2619307052593
2025-01-16 01:00:00+00:00,792.25,603.57446,428.912161617116,778.2367628003162
2025-01-16 02:00:00+00:00,849.25,609.6527,434.99042021923157,784.3150214024317
2025-01-16 03:00:00+00:00,900.5,774.19934,599.5370383385955,948.8616395217957
2025-01-16 04:00:00+00:00,887.0,854.72327,680.06094442302,1029.3855456062201
2025-01-16 05:00:00+00:00,1029.25,905.85004,731.1877277117228,1080.512328894923
2025-01-16 06:00:00+00:00,1190.25,976.4956,801.8332976740983,1151.1578988572983
2025-01-16 07:00:00+00:00,1234.25,959.6021,784.9398004972178,1134.264401680418
2025-01-16 08:00:00+00:00,1223.5,1098.504,923.8416723973227,1273.166273580523
2025-01-16 09:00:00+00:00,1316.5,942.24835,767.5860308251804,1116.9106320083806
2025-01-16 10:00:00+00:00,1352.0,1019.9193,845.2569877529484,1194.5815889361484
2025-01-16 11:00:00+00:00,1372.75,1162.3121,987.64986302077,1336.97446420397
2025-01-16 12:00:00+00:00,1377.5,1220.3113,1045.6489908061271,1394.9735919893274
2025-01-16 13:00:00+00:00,1371.5,1291.57,1116.9076626925942,1466.2322638757942
2025-01-16 14:00:00+00:00,1344.75,1299.2366,1124.5742728361215,1473.8988740193217
2025-01-16 15:00:00+00:00,1369.5,1324.212,1149.5496746232025,1498.8742758064025
2025-01-16 16:00:00+00:00,1393.5,1392.9913,1218.328989278178,1567.6535904613781
2025-01-16 17:00:00+00:00,1414.75,1310.1764,1135.5141330383576,1484.8387342215578
2025-01-16 18:00:00+00:00,1410.0,1193.916,1019.2536787296591,1368.5782799128592
2025-01-16 19:00:00+00:00,1367.25,1201.3251,1026.6627237509256,1375.9873249341258
2025-01-16 20:00:00+00:00,1377.25,1115.7809,941.1186145902738,1290.4432157734739
2025-01-16 21:00:00+00:00,1386.25,1180.6838,1006.021510243281,1355.346111426481
2025-01-16 22:00:00+00:00,1336.5,1188.2146,1013.5522542522162,1362.8768554354165
2025-01-16 23:00:00+00:00,1213.25,1168.0051,993.3428191660294,1342.6674203492294
2025-01-17 00:00:00+00:00,1190.0,1152.2921,977.6297489095853,1326.9543500927855
2025-01-17 01:00:00+00:00,1221.75,1085.567,910.9047238184492,1260.2293250016492
2025-01-17 02:00:00+00:00,1219.0,1049.2527,874.5903850174903,1223.9149862006907
2025-01-17 03:00:00+00:00,1035.5,990.9737,816.3113761904704,1165.6359773736704
2025-01-17 04:00:00+00:00,940.5,922.82916,748.1668668895535,1097.4914680727538
2025-01-17 05:00:00+00:00,905.0,800.0249,625.3626020909554,974.6872032741558
2025-01-17 06:00:00+00:00,941.25,945.44635,770.7840512033277,1120.1086523865279
2025-01-17 07:00:00+00:00,960.0,973.2453,798.5830026542017,1147.907603837402
2025-01-17 08:00:00+00:00,1014.25,1031.7616,857.0992845622127,1206.423885745413
2025-01-17 09:00:00+00:00,1129.5,1058.4471,883.7848633707573,1233.1094645539574
2025-01-17 10:00:00+00:00,1044.5,990.4018,815.7395240983041,1165.0641252815044
2025-01-17 11:00:00+00:00,1054.0,949.86646,775.2041744134438,1124.5287755966438
2025-01-17 12:00:00+00:00,1115.5,938.38837,763.726042518046,1113.0506437012461
2025-01-17 13:00:00+00:00,1109.25,973.384,798.7216649362128,1148.046266119413
2025-01-17 14:00:00+00:00,1016.0,1020.7566,846.0942874400998,1195.4188886233
2025-01-17 15:00:00+00:00,1002.0,989.5817,814.9194273752738,1164.244028558474
2025-01-17 16:00:00+00:00,1128.5,1007.5891,832.9268297939918,1182.251430977192
2025-01-17 17:00:00+00:00,1184.75,960.56555,785.9032463779332,1135.2278475611333
2025-01-17 18:00:00+00:00,1211.25,1075.3425,900.6802512758925,1250.0048524590927
2025-01-17 19:00:00+00:00,1298.75,1063.1177,888.4553349797955,1237.7799361629955
2025-01-17 20:00:00+00:00,1219.5,993.3095,818.6471978544487,1167.971799037649
2025-01-17 21:00:00+00:00,1299.25,904.5036,729.8412895245189,1079.165890707719
2025-01-17 22:00:00+00:00,1193.5,1102.8577,928.1954070787169,1277.5200082619172
2025-01-17 23:00:00+00:00,979.5,1040.3693,865.7069447771275,1215.0315459603275
