date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2025-04-26 00:00:00+00:00,,1126.9199238660467,-268.7688086957651,2522.6086564278585
2025-04-26 01:00:00+00:00,,1283.9617764161394,-111.72695614567237,2679.6505089779516
2025-04-26 02:00:00+00:00,,1321.0255899242848,-74.66314263752702,2716.714322486097
2025-04-26 03:00:00+00:00,,1304.3675582040087,-91.32117435780401,2700.0562907658204
2025-04-26 04:00:00+00:00,,1765.6914174223748,370.002684860563,3161.3801499841866
2025-04-26 05:00:00+00:00,,2279.327922295078,883.6391897332669,3675.0166548568905
2025-04-26 06:00:00+00:00,,1854.7008817543451,459.0121491925329,3250.3896143161573
2025-04-26 07:00:00+00:00,,1319.229105445068,-76.45962711674292,2714.91783800688
2025-04-26 08:00:00+00:00,,965.9118027427439,-429.77692981906785,2361.600535304556
2025-04-26 09:00:00+00:00,,1144.2156702457596,-251.47306231605307,2539.9044028075714
2025-04-26 10:00:00+00:00,,1144.2156702457596,-251.47306231605307,2539.9044028075714
2025-04-26 11:00:00+00:00,,1590.4628417032613,194.77410914145003,2986.1515742650736
2025-04-26 12:00:00+00:00,,1154.8478963377374,-240.84083622407434,2550.5366288995497
2025-04-26 13:00:00+00:00,,1756.8358967901731,361.14716422836045,3152.5246293519854
2025-04-26 14:00:00+00:00,,1884.673635540038,488.9849029782263,3280.3623681018503
2025-04-26 15:00:00+00:00,,2168.2317140726723,772.54298151086,3563.9204466344845
2025-04-26 16:00:00+00:00,,2398.696237549061,1003.0075049872494,3794.384970110873
2025-04-26 17:00:00+00:00,,2901.2388322490087,1505.550099687197,4296.9275648108205
2025-04-26 18:00:00+00:00,,2433.088113778879,1037.3993812170665,3828.7768463406906
2025-04-26 19:00:00+00:00,,5393.392430452317,3997.703697890505,6789.081163014129
2025-04-26 20:00:00+00:00,,7783.237064292602,6387.54833173079,9178.925796854413
2025-04-26 21:00:00+00:00,,8058.651484505698,6662.962751943886,9454.34021706751
2025-04-26 22:00:00+00:00,,6315.204168000056,4919.515435438243,7710.8929005618675
2025-04-26 23:00:00+00:00,,6330.639216249282,4934.95048368747,7726.327948811095
2025-04-27 00:00:00+00:00,,7814.901534142724,6419.212801580912,9210.590266704536
2025-04-27 01:00:00+00:00,,7910.776061437504,6515.087328875692,9306.464793999316
2025-04-27 02:00:00+00:00,,7569.289505890931,6173.600773329119,8964.978238452743
2025-04-27 03:00:00+00:00,,6972.199852398911,5576.5111198371,8367.888584960723
2025-04-27 04:00:00+00:00,,5720.884832587566,4325.196100025754,7116.573565149378
2025-04-27 05:00:00+00:00,,5539.90100574459,4144.2122731827785,6935.589738306402
2025-04-27 06:00:00+00:00,,3465.5709496918994,2069.882217130087,4861.259682253711
2025-04-27 07:00:00+00:00,,2504.9015671432903,1109.212834581478,3900.5902997051026
2025-04-27 08:00:00+00:00,,2460.5307955330254,1064.8420629712136,3856.219528094837
2025-04-27 09:00:00+00:00,,2640.9728363350628,1245.2841037732505,4036.661568896875
2025-04-27 10:00:00+00:00,,2232.944758210394,837.2560256485822,3628.6334907722057
2025-04-27 11:00:00+00:00,,2317.4179402259165,921.7292076641043,3713.1066727877283
2025-04-27 12:00:00+00:00,,1993.041742409725,597.3530098479132,3388.7304749715368
2025-04-27 13:00:00+00:00,,1728.0886750550485,332.3999424932372,3123.7774076168603
2025-04-27 14:00:00+00:00,,955.3135490256318,-440.37518353618,2351.0022815874436
2025-04-27 15:00:00+00:00,,1138.6970070587968,-256.991725503015,2534.385739620609
2025-04-27 16:00:00+00:00,,831.7204791630811,-563.9682533987316,2227.409211724893
2025-04-27 17:00:00+00:00,,714.5383366733113,-681.1503958885005,2110.2270692351235
2025-04-27 18:00:00+00:00,,934.4570318211108,-461.23170074070094,2330.145764382923
2025-04-27 19:00:00+00:00,,1131.6381698267742,-264.0505627350376,2527.326902388586
2025-04-27 20:00:00+00:00,,1157.8339051142339,-237.85482744757792,2553.5226376760456
2025-04-27 21:00:00+00:00,,1962.544031292477,566.8552987306648,3358.2327638542893
2025-04-27 22:00:00+00:00,,861.120579017078,-534.5681535447338,2256.8093115788897
2025-04-27 23:00:00+00:00,,668.1991817849403,-727.4895507768715,2063.8879143467525
2025-04-28 00:00:00+00:00,,252.9154946148101,-1142.7732379470017,1648.6042271766223
2025-04-28 01:00:00+00:00,,382.6399626522307,-1013.0487699095811,1778.3286952140425
2025-04-28 02:00:00+00:00,,631.8863531284524,-763.8023794333594,2027.5750856902646
2025-04-28 03:00:00+00:00,,421.1391949924491,-974.5495375693627,1816.8279275542614
2025-04-28 04:00:00+00:00,,395.5229503920682,-1000.1657821697436,1791.21168295388
2025-04-28 05:00:00+00:00,,411.72562989930066,-983.9631026625111,1807.414362461113
2025-04-28 06:00:00+00:00,,429.4466813555491,-966.2420512062636,1825.135413917361
2025-04-28 07:00:00+00:00,,424.6863221119347,-971.0024104498771,1820.375054673747
2025-04-28 08:00:00+00:00,,606.7130299864612,-788.9757025753506,2002.4017625482734
2025-04-28 09:00:00+00:00,,550.1133697542518,-845.5753628075599,1945.8021023160636
2025-04-28 10:00:00+00:00,,437.0221836129449,-958.6665489488669,1832.7109161747567
2025-04-28 11:00:00+00:00,,474.5980956738458,-921.090636887966,1870.2868282356576
2025-04-28 12:00:00+00:00,,498.8644360900489,-896.8242964717629,1894.5531686518607
2025-04-28 13:00:00+00:00,,544.4887477157672,-851.1999848460446,1940.177480277579
2025-04-28 14:00:00+00:00,,1057.333126823406,-338.35560573840576,2453.021859385218
