date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-07-01 00:00:00+00:00,202.75,179.10342,122.73670180903872,235.4701429354979
2025-07-01 01:00:00+00:00,209.5,188.81049,132.44375280414027,245.1771939305995
2025-07-01 02:00:00+00:00,280.5,250.20392,193.8371840152162,306.57062514167535
2025-07-01 03:00:00+00:00,204.50000000000003,440.16708,383.80034790346764,496.5337890299268
2025-07-01 04:00:00+00:00,241.5,289.0212,232.65448149369192,345.3879226201511
2025-07-01 05:00:00+00:00,265.5,259.1273,202.7605525323573,315.4939936588165
2025-07-01 06:00:00+00:00,59.75,225.93793,169.57120317547037,282.30464430192956
2025-07-01 07:00:00+00:00,46.75,89.18357,32.81685231392834,145.55029344038758
2025-07-01 08:00:00+00:00,62.75,143.65286,87.28613881516031,200.01957994161953
2025-07-01 09:00:00+00:00,67.75,111.62211,55.255399457401836,167.98884058386102
2025-07-01 10:00:00+00:00,84.0,93.043526,36.6767985349469,149.41023966140614
2025-07-01 11:00:00+00:00,59.75,96.58344,40.21672583072416,152.95016695718337
2025-07-01 12:00:00+00:00,61.75,157.06686,100.70014006943529,213.4335811958945
2025-07-01 13:00:00+00:00,142.0,275.15372,218.7870015095631,331.52044263602227
2025-07-01 14:00:00+00:00,180.25000000000003,262.1296,205.7628695824561,318.4963107089153
2025-07-01 15:00:00+00:00,101.25,200.98186,144.6151243528949,257.3485654793541
2025-07-01 16:00:00+00:00,155.5,229.05295,172.68621396918977,285.419655095649
2025-07-01 17:00:00+00:00,147.75000000000003,213.05087,156.68414961279626,269.41759073925544
2025-07-01 18:00:00+00:00,146.50000000000003,194.54791,138.18118268928436,250.91462381574354
2025-07-01 19:00:00+00:00,178.74999999999997,152.54019,96.17346403701157,208.90690516347078
2025-07-01 20:00:00+00:00,132.25,106.41923,50.0524999762913,162.78594110275046
2025-07-01 21:00:00+00:00,155.74999999999997,144.29012,87.92339159432055,200.65683272077973
2025-07-01 22:00:00+00:00,179.5,197.88109,141.51436417959187,254.24780530605105
2025-07-01 23:00:00+00:00,261.25,158.68227,102.31554242342162,215.04898354988083
2025-07-02 00:00:00+00:00,361.5,170.88898,114.52224575289466,227.25568687935385
2025-07-02 01:00:00+00:00,673.0,448.45566,392.0889488602016,504.82238998666077
2025-07-02 02:00:00+00:00,384.0,433.3518,376.98508525204016,489.71852637849935
2025-07-02 03:00:00+00:00,304.75,286.9045,230.53777646615782,343.271217592617
2025-07-02 04:00:00+00:00,338.0,232.21474,175.84801192822758,288.5814530546868
2025-07-02 05:00:00+00:00,457.5,225.42383,169.05710340413077,281.79054453058995
2025-07-02 06:00:00+00:00,678.25,437.87894,381.51221868668836,494.24565981314754
2025-07-02 07:00:00+00:00,697.75,403.33228,346.9655485576135,459.6989896840727
2025-07-02 08:00:00+00:00,800.5,417.81113,361.4444177662311,474.17785889269027
2025-07-02 09:00:00+00:00,442.5,484.2693,427.90255708190506,540.6359982083643
2025-07-02 10:00:00+00:00,432.25,679.2141,622.8474054887627,735.5808466152218
2025-07-02 11:00:00+00:00,597.25,676.69824,620.3314899641871,733.0649310906463
2025-07-02 12:00:00+00:00,790.5,559.89484,503.5280991659797,616.2615402924389
2025-07-02 13:00:00+00:00,735.75,552.871,496.50428142917235,609.2377225556315
2025-07-02 14:00:00+00:00,690.0,489.61664,433.2499041855097,545.9833453119688
2025-07-02 15:00:00+00:00,681.0,451.17252,394.80580118199583,507.539242308455
2025-07-02 16:00:00+00:00,684.75,508.07422,451.70748664385826,564.4409277703174
2025-07-02 17:00:00+00:00,702.25,505.66138,449.29463908720123,562.0280802136605
2025-07-02 18:00:00+00:00,875.5,575.86053,519.4937949632792,632.2272360897385
2025-07-02 19:00:00+00:00,1072.5,700.6828,644.316097284414,757.0495384108733
2025-07-02 20:00:00+00:00,1033.25,908.61707,852.2503557072928,964.983796833752
2025-07-02 21:00:00+00:00,979.5,868.1013,811.7345611373817,924.4680022638408
2025-07-02 22:00:00+00:00,910.5,765.92896,709.5622477613615,822.2956888878207
2025-07-02 23:00:00+00:00,848.0,805.0363,748.6695687436459,861.403009870105
2025-07-03 00:00:00+00:00,719.5,704.37335,648.0066013924935,760.7400425189528
2025-07-03 01:00:00+00:00,905.5,666.3403,609.9735454391415,722.7069865656008
2025-07-03 02:00:00+00:00,809.0,650.915,594.548234794349,707.2816759208081
2025-07-03 03:00:00+00:00,619.75,559.03723,502.6705004885416,615.4039416150008
2025-07-03 04:00:00+00:00,542.5,477.93588,421.5691727562253,534.3026138826845
2025-07-03 05:00:00+00:00,472.75,384.3038,327.9370941355744,440.6705352620336
2025-07-03 06:00:00+00:00,397.25,336.91196,280.5452465703988,393.27868769685796
2025-07-03 07:00:00+00:00,309.5,322.95386,266.5871501233515,379.32059124981066
2025-07-03 08:00:00+00:00,222.5,267.62726,211.26054955050998,323.9939906769692
2025-07-03 09:00:00+00:00,147.0,161.5636,105.19687150289576,217.93031262935492
2025-07-03 10:00:00+00:00,123.25,123.490486,67.12376744366611,179.85720857012532
2025-07-03 11:00:00+00:00,105.5,67.661446,11.294735938456427,124.02817706491567
2025-07-03 12:00:00+00:00,130.75,91.68592,35.319188074683495,148.0526292011427
2025-07-03 13:00:00+00:00,168.5,222.33502,165.96829667562776,278.70173780208694
2025-07-03 14:00:00+00:00,246.75,317.65118,261.28446580584483,374.017906932304
2025-07-03 15:00:00+00:00,354.75,377.34305,320.97631563687435,433.70975676333353
2025-07-03 16:00:00+00:00,405.25,449.32898,392.9622669274214,505.6957080538806
2025-07-03 17:00:00+00:00,487.0,501.38187,445.0151432168922,557.7485843433515
2025-07-03 18:00:00+00:00,530.0,403.2286,346.8618923196118,459.595333446071
2025-07-03 19:00:00+00:00,579.5,335.91852,279.55179435004004,392.2852354764992
2025-07-03 20:00:00+00:00,567.25,817.8427,761.4759772118954,874.2094183383547
2025-07-03 21:00:00+00:00,514.0,707.39703,651.0303147022046,763.7637558286638
2025-07-03 22:00:00+00:00,456.0,483.26355,426.8968312351891,539.6302723616483
2025-07-03 23:00:00+00:00,429.0,500.9064,444.53966852228734,557.2731096487465
2025-07-04 00:00:00+00:00,418.75,351.18436,294.81764949712823,407.5510906235874
2025-07-04 01:00:00+00:00,359.0,440.7445,384.37779280065223,497.11123392711147
