date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-04-20 00:00:00+00:00,,1067.5688,1011.2020604370873,1123.9355015635467
2025-04-20 01:00:00+00:00,,1061.4424,1005.0755947132732,1117.8090358397326
2025-04-20 02:00:00+00:00,,1138.2465,1081.8797708494153,1194.6132119758745
2025-04-20 03:00:00+00:00,,1202.3323,1145.9655223763118,1258.698963502771
2025-04-20 04:00:00+00:00,,1067.796,1011.4292572042389,1124.162698330698
2025-04-20 05:00:00+00:00,,1130.9167,1074.5500323403746,1187.2834734668338
2025-04-20 06:00:00+00:00,,1115.5349,1059.168144413427,1171.9015855398864
2025-04-20 07:00:00+00:00,,935.8046,879.4378966932801,992.1713378197394
2025-04-20 08:00:00+00:00,,812.8825,756.5157855155934,869.2492266420527
2025-04-20 09:00:00+00:00,,800.61017,744.2434602136468,856.976901340106
2025-04-20 10:00:00+00:00,,424.26373,367.8970138172304,480.6304549436896
2025-04-20 11:00:00+00:00,,249.52948,193.16274951745183,305.89619064391104
2025-04-20 12:00:00+00:00,,194.15852,137.7918012578225,250.52524238428168
2025-04-20 13:00:00+00:00,,141.31836,84.95163917731162,197.6850803037708
2025-04-20 14:00:00+00:00,,202.93045,146.56371881618787,259.29715994264706
2025-04-20 15:00:00+00:00,,116.042854,59.67614113463355,172.40958226109274
2025-04-20 16:00:00+00:00,,65.69224,9.325507552592,122.05894867905124
2025-04-20 17:00:00+00:00,,127.3437,70.97696444075001,183.71040556720916
2025-04-20 18:00:00+00:00,,153.96265,97.59592396821392,210.3293650946731
2025-04-20 19:00:00+00:00,,159.60542,103.2387020863701,215.97214321282928
2025-04-20 20:00:00+00:00,,158.49815,102.13142278132335,214.86486390778256
2025-04-20 21:00:00+00:00,,174.94081,118.57407728933396,231.3075184157931
2025-04-20 22:00:00+00:00,,457.5143,401.14757629737153,513.8810174238307
2025-04-20 23:00:00+00:00,,481.1685,424.8017562506265,537.5351973770858
2025-04-21 00:00:00+00:00,,529.70215,473.3354255650895,586.0688666915487
2025-04-21 01:00:00+00:00,,235.6029,179.23617316591884,291.969614292378
2025-04-21 02:00:00+00:00,,295.31747,238.95075525222464,351.68419637868385
2025-04-21 03:00:00+00:00,,253.51086,197.14414111131956,309.8775822377787
2025-04-21 04:00:00+00:00,,196.58165,140.21491495329585,252.94835607975503
2025-04-21 05:00:00+00:00,,52.668526,-3.698197465772182,109.03524366068706
2025-04-21 06:00:00+00:00,,44.51374,-11.852967613867122,100.88047351259212
2025-04-21 07:00:00+00:00,,76.76585,20.399134091557016,133.13257521801626
2025-04-21 08:00:00+00:00,,125.8429,69.4761769197271,182.2096180461863
2025-04-21 09:00:00+00:00,,82.64948,26.28274972764831,139.01619085410752
2025-04-21 10:00:00+00:00,,14.514138,-41.852597147034544,70.8808439794247
2025-04-21 11:00:00+00:00,,47.758797,-8.60793261446588,104.1255085119933
2025-04-21 12:00:00+00:00,,179.11964,122.75292434126732,235.4863654677265
2025-04-21 13:00:00+00:00,,139.97554,83.60880789114617,196.34224901760533
2025-04-21 14:00:00+00:00,,509.0406,452.67386573477415,565.4073068612333
2025-04-21 15:00:00+00:00,,543.85236,487.48565127541065,600.2190924018698
2025-04-21 16:00:00+00:00,,532.12177,475.755042674669,588.4884838011283
2025-04-21 17:00:00+00:00,,569.45026,513.0835568993913,625.8169980258505
2025-04-21 18:00:00+00:00,,543.49225,487.12550292834067,599.8589440547998
2025-04-21 19:00:00+00:00,,513.4208,457.0540307524466,569.7874718789058
2025-04-21 20:00:00+00:00,,478.50458,422.13786602418133,534.8713071506405
2025-04-21 21:00:00+00:00,,445.84018,389.47346703584833,502.2069081623075
2025-04-21 22:00:00+00:00,,434.44406,378.0773515996297,490.8107927260889
2025-04-21 23:00:00+00:00,,250.13026,193.7635422570732,306.4969833835324
2025-04-22 00:00:00+00:00,,144.71269,88.34597026278652,201.07941138924573
2025-04-22 01:00:00+00:00,,90.418465,34.05175700410183,146.78519813056104
2025-04-22 02:00:00+00:00,,75.152504,18.785784965334017,131.51922609179323
2025-04-22 03:00:00+00:00,,58.080025,1.7133180876815572,114.4467592141408
2025-04-22 04:00:00+00:00,,17.074287,-39.29244574510386,73.44099538135538
2025-04-22 05:00:00+00:00,,16.560371,-39.806362555553676,72.92707857090556
2025-04-22 06:00:00+00:00,,14.2490015,-42.11772780533704,70.6157133211222
2025-04-22 07:00:00+00:00,,49.241005,-7.125725788251259,105.60771533820798
2025-04-22 08:00:00+00:00,,45.56318,-10.80354460797156,101.92989651848768
2025-04-22 09:00:00+00:00,,54.348274,-2.0184335365531183,110.71500758990612
2025-04-22 10:00:00+00:00,,26.702461,-29.664271222492175,83.06916990396707
2025-04-22 11:00:00+00:00,,5.2269373,-51.139773229041566,61.593667897417674
2025-04-22 12:00:00+00:00,,-18.576439,-74.94314762343151,37.790293503027726
2025-04-22 13:00:00+00:00,,15.815713,-40.551013377024276,72.18242774943496
2025-04-22 14:00:00+00:00,,64.795296,8.428572283847643,121.16201341030688
2025-04-22 15:00:00+00:00,,67.537544,11.170810429101152,123.90425155556034
2025-04-22 16:00:00+00:00,,37.890663,-18.476050179551407,94.25739094690778
2025-04-22 17:00:00+00:00,,28.543404,-27.823318749362613,84.91012237709657
2025-04-22 18:00:00+00:00,,108.33448,51.96775489966586,164.70119602612502
2025-04-22 19:00:00+00:00,,121.10105,64.73433888090301,177.46778000736222
2025-04-22 20:00:00+00:00,,486.16245,429.79571439558975,542.529155522049
