date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2025-02-11 00:00:00+00:00,,7.5359144,-215.19643793446994,230.26835305743953
2025-02-11 01:00:00+00:00,,-10.622533,-233.3549186371415,212.10987235476796
2025-02-11 02:00:00+00:00,,10.280787,-212.4515404594381,233.01325053247137
2025-02-11 03:00:00+00:00,,22.548853,-200.18341972657254,245.28137126533693
2025-02-11 04:00:00+00:00,,-7.8149157,-230.54722862696372,214.91756236494575
2025-02-11 05:00:00+00:00,,-15.61472,-238.3470418960096,207.11774909589985
2025-02-11 06:00:00+00:00,,31.522974,-191.20945607914337,254.2553349127661
2025-02-11 07:00:00+00:00,,620.79114,398.05880325266116,843.5235942445704
2025-02-11 08:00:00+00:00,,1475.8878,1253.1554085389464,1698.6201995308559
2025-02-11 09:00:00+00:00,,3703.1619,3480.429506263618,3925.8942972555274
2025-02-11 10:00:00+00:00,,5769.302,5546.569088482329,5992.033879474238
2025-02-11 11:00:00+00:00,,4441.5874,4218.85478009438,4664.319571086289
2025-02-11 12:00:00+00:00,,4534.744,4312.011941144163,4757.476732136072
2025-02-11 13:00:00+00:00,,3908.723,3685.9905573887227,4131.455348380632
2025-02-11 14:00:00+00:00,,2005.6099,1782.8774951201854,2228.342286112095
2025-02-11 15:00:00+00:00,,513.3584,290.62614449607463,736.0909354879843
2025-02-11 16:00:00+00:00,,48.21829,-174.5141114742264,270.95067951768306
2025-02-11 17:00:00+00:00,,44.56985,-178.16261453866582,267.30217645324365
2025-02-11 18:00:00+00:00,,-25.11057,-247.84295390249736,197.6218370894121
2025-02-11 19:00:00+00:00,,-31.185522,-253.9179566057628,191.54683438614666
2025-02-11 20:00:00+00:00,,-37.27756,-260.0099996624326,185.45479132947685
2025-02-11 21:00:00+00:00,,-37.27756,-260.0099996624326,185.45479132947685
2025-02-11 22:00:00+00:00,,-37.27756,-260.0099996624326,185.45479132947685
2025-02-11 23:00:00+00:00,,-14.76682,-237.4992259567871,207.96556503512238
2025-02-12 00:00:00+00:00,,-4.5295153,-227.26194186247722,218.20284912943225
2025-02-12 01:00:00+00:00,,12.1506605,-210.58177017497474,234.88302081693473
2025-02-12 02:00:00+00:00,,12.1506605,-210.58177017497474,234.88302081693473
2025-02-12 03:00:00+00:00,,23.195581,-199.5368200152161,245.92797097669336
2025-02-12 04:00:00+00:00,,16.634058,-206.0982897937406,239.36650119816886
2025-02-12 05:00:00+00:00,,-12.659886,-235.3922913016604,210.07249969024906
2025-02-12 06:00:00+00:00,,41.608425,-181.12390115897824,264.3408898329312
2025-02-12 07:00:00+00:00,,249.19608,26.463784873705663,471.92857586561513
2025-02-12 08:00:00+00:00,,1945.581,1722.8486485237154,2168.313439515625
2025-02-12 09:00:00+00:00,,2786.0784,2563.345974799178,3008.8107657910873
2025-02-12 10:00:00+00:00,,4641.911,4419.178606986998,4864.643397978907
2025-02-12 11:00:00+00:00,,5000.415,4777.682432220726,5223.147223212635
2025-02-12 12:00:00+00:00,,5441.4575,5218.724827323826,5664.189618315735
2025-02-12 13:00:00+00:00,,4188.7646,3966.032075373858,4411.496866365767
2025-02-12 14:00:00+00:00,,2756.6826,2533.9501542618004,2979.41494525371
2025-02-12 15:00:00+00:00,,640.47205,417.7397111457535,863.204502137663
2025-02-12 16:00:00+00:00,,269.08646,46.35407902711813,491.8188700190276
2025-02-12 17:00:00+00:00,,148.9578,-73.77457673342269,371.6902142584868
2025-02-12 18:00:00+00:00,,9.566432,-213.1660681549115,232.29872283699797
2025-02-12 19:00:00+00:00,,19.595972,-203.13630288493232,242.3284881069776
2025-02-12 20:00:00+00:00,,24.596704,-198.13577616411158,247.3290148277979
2025-02-12 21:00:00+00:00,,11.294948,-211.4375227171522,234.02726827475726
2025-02-12 22:00:00+00:00,,10.563258,-212.16909076602997,233.29570022587995
2025-02-12 23:00:00+00:00,,19.898462,-202.83401168413548,242.630779307774
2025-02-13 00:00:00+00:00,,5.477565,-217.2548192538702,228.20997173803926
2025-02-13 01:00:00+00:00,,-12.384252,-235.11661106371412,210.3481799281958
2025-02-13 02:00:00+00:00,,34.022976,-188.7094261482316,256.75536484367785
2025-02-13 03:00:00+00:00,,37.896267,-184.836130476559,260.6286605153505
2025-02-13 04:00:00+00:00,,19.5198,-203.21263433100194,242.25215666090753
2025-02-13 05:00:00+00:00,,-35.599827,-258.3321084258878,187.13268256602169
2025-02-13 06:00:00+00:00,,11.68069,-211.05166375582667,234.4131272360828
2025-02-13 07:00:00+00:00,,263.2842,40.55172197831598,486.01651297022545
2025-02-13 08:00:00+00:00,,1603.5004,1380.7679307420633,1826.2327217339725
2025-02-13 09:00:00+00:00,,4037.906,3815.1734765442397,4260.638267536149
2025-02-13 10:00:00+00:00,,4826.324,4603.591645819777,5049.056436811687
2025-02-13 11:00:00+00:00,,3987.1255,3764.3929899709024,4209.857780962811
2025-02-13 12:00:00+00:00,,4804.669,4581.9366246563095,5027.401415648219
2025-02-13 13:00:00+00:00,,3965.6853,3742.9529573757227,4188.417748367632
2025-02-13 14:00:00+00:00,,3045.6912,2822.958720545467,3268.4235115373763
2025-02-13 15:00:00+00:00,,589.6173,366.88499399183456,812.3497849837438
2025-02-13 16:00:00+00:00,,140.55301,-82.17943926305861,363.28535172885086
2025-02-13 17:00:00+00:00,,-9.063939,-231.79630987442488,213.6684811174846
2025-02-13 18:00:00+00:00,,21.315454,-201.41686119762153,244.04792979428794
2025-02-13 19:00:00+00:00,,13.094996,-209.63731442329708,235.82747656861238
2025-02-13 20:00:00+00:00,,11.360377,-211.3719290280219,234.09286196388757
2025-02-13 21:00:00+00:00,,7.7185316,-215.01389606649855,230.45089492541092
2025-02-13 22:00:00+00:00,,20.717798,-202.01467414375293,243.45011684815654
2025-02-13 23:00:00+00:00,,11.360377,-211.3719290280219,234.09286196388757
2025-02-14 00:00:00+00:00,,5.9836683,-216.74874410072198,228.7160468911875
2025-02-14 01:00:00+00:00,,-10.061009,-232.7932872633064,212.67150372860306
2025-02-14 02:00:00+00:00,,5.9836683,-216.74874410072198,228.7160468911875
2025-02-14 03:00:00+00:00,,-24.297583,-247.02991895857895,198.43487203333052
2025-02-14 04:00:00+00:00,,-23.95896,-246.69144618548626,198.7733448064232
2025-02-14 05:00:00+00:00,,-31.89475,-254.62711542276656,190.8376755691429
2025-02-14 06:00:00+00:00,,32.230984,-190.50146440963317,254.9633265822763
2025-02-14 07:00:00+00:00,,442.00565,219.27328277416882,664.7380737660783
2025-02-14 08:00:00+00:00,,940.04614,717.3137925775675,1162.7785835694772
2025-02-14 09:00:00+00:00,,2161.1748,1938.4425286809694,2383.9073196728787
2025-02-14 10:00:00+00:00,,4144.6177,3921.885071579389,4367.349862571298
2025-02-14 11:00:00+00:00,,4506.0366,4283.304431251688,4728.769222243597
2025-02-14 12:00:00+00:00,,3889.9492,3667.216873242268,4112.681664234177
2025-02-14 13:00:00+00:00,,3302.4827,3079.750164423936,3525.2149554158455
2025-02-14 14:00:00+00:00,,2324.542,2101.809709805786,2547.2745007976955
2025-02-14 15:00:00+00:00,,736.93713,514.2048016213948,959.6695926133045
2025-02-14 16:00:00+00:00,,-24.360815,-247.0931783527226,198.37161263918688
2025-02-14 17:00:00+00:00,,-205.67136,-428.4037057184855,17.06108527342394
2025-02-14 18:00:00+00:00,,-10.951879,-233.6842876597857,211.78050333212423
2025-02-14 19:00:00+00:00,,-11.608129,-234.34045798058787,211.1243330113216
2025-02-14 20:00:00+00:00,,-11.608129,-234.34045798058787,211.1243330113216
2025-02-14 21:00:00+00:00,,5.635768,-217.09655405376225,228.36823693814722
2025-02-14 22:00:00+00:00,,5.635768,-217.09655405376225,228.36823693814722
2025-02-14 23:00:00+00:00,,1.5432385,-221.18927345419843,224.27551753771104
2025-02-15 00:00:00+00:00,,13.150905,-209.5815247731116,235.88326621879787
2025-02-15 01:00:00+00:00,,13.150905,-209.5815247731116,235.88326621879787
2025-02-15 02:00:00+00:00,,13.150905,-209.5815247731116,235.88326621879787
2025-02-15 03:00:00+00:00,,10.6211195,-212.11120025035598,233.3535907415535
2025-02-15 04:00:00+00:00,,10.6211195,-212.11120025035598,233.3535907415535
2025-02-15 05:00:00+00:00,,2.2793224,-220.45303681534733,225.01175417656214
2025-02-15 06:00:00+00:00,,50.89236,-171.8399431372959,273.62484785461356
2025-02-15 07:00:00+00:00,,1612.7717,1390.039341928191,1835.5041329201008
2025-02-15 08:00:00+00:00,,4060.9062,3838.1737519086264,4283.638542900536
2025-02-15 09:00:00+00:00,,5801.2446,5578.512047941321,6023.976838933231
2025-02-15 10:00:00+00:00,,7735.19,7512.457237041985,7957.922028033894
2025-02-15 11:00:00+00:00,,9694.957,9472.224397287135,9917.689188279044
2025-02-15 12:00:00+00:00,,9360.845,9138.112087229954,9583.576878221864
2025-02-15 13:00:00+00:00,,7392.8623,7170.129609208099,7615.594400200009
2025-02-15 14:00:00+00:00,,3741.7468,3519.014351963431,3964.4791429553406
2025-02-15 15:00:00+00:00,,1793.623,1570.890655112667,2016.3554461045765
2025-02-15 16:00:00+00:00,,73.5989,-149.133555511753,296.33123548015647
2025-02-15 17:00:00+00:00,,-28.905981,-251.63828412160956,193.8265068702999
2025-02-15 18:00:00+00:00,,2.5620372,-220.17035369244059,225.29443729946934
2025-02-15 19:00:00+00:00,,2.5620372,-220.17035369244059,225.29443729946934
2025-02-15 20:00:00+00:00,,2.5620372,-220.17035369244059,225.29443729946934
2025-02-15 21:00:00+00:00,,2.5620372,-220.17035369244059,225.29443729946934
2025-02-15 22:00:00+00:00,,2.5620372,-220.17035369244059,225.29443729946934
2025-02-15 23:00:00+00:00,,4.78152,-217.95090601894753,227.51388497296193
2025-02-16 00:00:00+00:00,,-0.9264881,-223.65895755028123,221.80583344162824
2025-02-16 01:00:00+00:00,,7.553981,-215.1784638630711,230.28632712883837
2025-02-16 02:00:00+00:00,,-9.416478,-232.14878841743848,213.31600257447099
2025-02-16 03:00:00+00:00,,32.280056,-190.45244421490952,255.0123467770004
2025-02-16 04:00:00+00:00,,9.214137,-213.51831326842648,231.94647772348299
2025-02-16 05:00:00+00:00,,46.343777,-176.38855034866356,269.0762406432459
2025-02-16 06:00:00+00:00,,337.52737,114.79490775293425,560.2596987448437
2025-02-16 07:00:00+00:00,,2780.4426,2557.710228055062,3003.1750190469716
2025-02-16 08:00:00+00:00,,5223.063,5000.3305226495395,5445.795313641449
2025-02-16 09:00:00+00:00,,7243.005,7020.2720727835895,7465.736863775499
2025-02-16 10:00:00+00:00,,9531.435,9308.702364868628,9754.167155860538
2025-02-16 11:00:00+00:00,,10325.19,10102.457899631589,10547.922690623498
2025-02-16 12:00:00+00:00,,10481.413,10258.68059162623,10704.145382618139
2025-02-16 13:00:00+00:00,,8101.7056,7878.9728295295645,8324.437620521474
2025-02-16 14:00:00+00:00,,5575.963,5353.230405908347,5798.695196900257
2025-02-16 15:00:00+00:00,,2426.929,2204.196629465525,2649.6614204574344
2025-02-16 16:00:00+00:00,,485.93802,263.20564814459703,708.6704391365067
2025-02-16 17:00:00+00:00,,-19.62644,-242.3587612604024,203.10602973150708
2025-02-16 18:00:00+00:00,,2.6631114,-220.06927871950984,225.39551227239963
2025-02-16 19:00:00+00:00,,8.315211,-214.4172502678607,231.04754072404876
2025-02-16 20:00:00+00:00,,6.205592,-216.52675264747313,228.93803834443634
2025-02-16 21:00:00+00:00,,6.205592,-216.52675264747313,228.93803834443634
2025-02-16 22:00:00+00:00,,6.205592,-216.52675264747313,228.93803834443634
2025-02-16 23:00:00+00:00,,6.205592,-216.52675264747313,228.93803834443634
2025-02-17 00:00:00+00:00,,-8.013402,-230.74587713034407,214.7189138615654
2025-02-17 01:00:00+00:00,,-8.013402,-230.74587713034407,214.7189138615654
2025-02-17 02:00:00+00:00,,-8.013402,-230.74587713034407,214.7189138615654
2025-02-17 03:00:00+00:00,,-10.543187,-233.2755526075889,212.18923838432056
2025-02-17 04:00:00+00:00,,-10.543187,-233.2755526075889,212.18923838432056
2025-02-17 05:00:00+00:00,,-7.5993395,-230.33177319967763,215.13301779223184
2025-02-17 06:00:00+00:00,,47.518093,-175.21439997028028,270.25039102162964
2025-02-17 07:00:00+00:00,,2339.052,2116.3196290866435,2561.784420078553
2025-02-17 08:00:00+00:00,,5093.122,4870.389424482295,5315.8542154742045
