date,biomass_tenn_actual,gas_tenn_actual,hard_coal_tenn_actual,oil_tenn_actual,renewables_tenn_actual,waste_tenn_actual,biomass_tenn_fitted,gas_tenn_fitted,hard_coal_tenn_fitted,oil_tenn_fitted,renewables_tenn_fitted,waste_tenn_fitted,biomass_tenn_lower,gas_tenn_lower,hard_coal_tenn_lower,oil_tenn_lower,renewables_tenn_lower,waste_tenn_lower,biomass_tenn_upper,gas_tenn_upper,hard_coal_tenn_upper,oil_tenn_upper,renewables_tenn_upper,waste_tenn_upper
2025-02-11 00:00:00+00:00,,,,,,,1920.8932842634858,3289.831171383773,718.660412692581,2.551359135021821,827.3277304400159,163.74730945154454,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 01:00:00+00:00,,,,,,,1951.6716189088154,3282.5733534591773,687.6821666807982,5.373205034710318,580.7974827996973,181.94574457556385,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 02:00:00+00:00,,,,,,,1910.6465788752148,2777.310363631608,763.2731357843486,2.485575468302117,806.476877960745,175.93159766192417,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 03:00:00+00:00,,,,,,,1922.7874574890666,2658.3431406504815,788.2886856439601,5.916835974831081,800.8273041460175,181.85115560287065,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 04:00:00+00:00,,,,,,,1920.8255521486653,3121.915397824455,696.2907468506731,6.039304135197663,591.8182424889386,170.73061313444708,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 05:00:00+00:00,,,,,,,1887.6792008994441,3319.228721446015,834.3221613566325,9.333030518495162,738.7295819939472,194.1349994002577,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 06:00:00+00:00,,,,,,,2034.2495418276471,3510.406543503596,1501.4432259134119,7.4897850380615845,1050.661411160193,183.07012934206102,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 07:00:00+00:00,,,,,,,1941.1493972261826,3967.8046490693882,791.0198983689628,19.489227580386302,1182.325555318878,210.00434794816343,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 08:00:00+00:00,,,,,,,2103.8120764333535,3736.531560377304,1116.7611490692534,16.575743299739226,1184.1316930203284,186.47783617422027,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 09:00:00+00:00,,,,,,,2094.539474006033,3432.855249266747,1058.8534738955004,2.0044884182389984,1101.9973146527411,169.57014784841786,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 10:00:00+00:00,,,,,,,1994.3000953915705,3353.3173947126907,923.6219190042884,4.425192083173435,770.4496006388031,201.90702072442858,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 11:00:00+00:00,,,,,,,1968.4104071317558,3230.505859004134,1016.0893247470188,6.096013524907124,722.7923724179171,188.79306097098004,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 12:00:00+00:00,,,,,,,1961.8965992970905,3387.746729123331,927.7768411303753,10.32678229176066,772.413280970145,205.78764790165292,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
2025-02-11 13:00:00+00:00,,,,,,,1980.3228389266412,4141.123525646131,917.3961490121598,12.364140514745722,804.3131936397551,210.24217172476722,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047,1932.7661904761906,1525.8883432539683,776.6241691468255,1.7401339285714286,1269.7809300595238,265.80119047619047
