date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2024-12-05 00:00:00+00:00,2331.999999999999,2517.0579,1708.9118148095404,3707.376745029312
2024-12-05 01:00:00+00:00,2512.7500000000014,2134.4973,1449.1794048644608,3143.9036107148363
2024-12-05 02:00:00+00:00,2442.75,2139.892,1452.8417597977566,3151.8488594948117
2024-12-05 03:00:00+00:00,2318.2500000000005,2050.2246,1391.9637119859947,3019.777762096172
2024-12-05 04:00:00+00:00,2006.4999999999995,1137.9065,772.5614568509478,1676.0235106486944
2024-12-05 05:00:00+00:00,1759.5000000000007,1224.2325,831.1711721659304,1803.173603302884
2024-12-05 06:00:00+00:00,1788.7499999999998,1636.696,1111.2058622567506,2410.691258013829
2024-12-05 07:00:00+00:00,2179.999999999999,1217.333,826.4868099528841,1793.011173981847
2024-12-05 08:00:00+00:00,2361.5000000000005,1147.2399,778.8982598489252,1689.7708063656949
2024-12-05 09:00:00+00:00,2413.499999999999,1399.4119,950.1057491070108,2061.194690704057
2024-12-05 10:00:00+00:00,2851.2500000000005,2240.0754,1520.8598675325622,3299.409868009593
2024-12-05 11:00:00+00:00,3538.000000000001,2389.44,1622.2680375268237,3519.4085174035754
2024-12-05 12:00:00+00:00,4523.000000000002,2402.7664,1631.3158535759085,3539.037185496848
2024-12-05 13:00:00+00:00,5477.999999999998,3327.2537,2258.979366710592,4900.7137167992705
2024-12-05 14:00:00+00:00,7019.249999999997,5379.064,3652.019708926598,7922.827160481327
2024-12-05 15:00:00+00:00,9157.250000000002,7768.8765,5274.540359591915,11442.783706195676
2024-12-05 16:00:00+00:00,11104.750000000005,10305.818,6996.95070584586,15179.444666545653
2024-12-05 17:00:00+00:00,12001.000000000007,10936.646,7425.23817310372,16108.587400848312
2024-12-05 18:00:00+00:00,11881.249999999993,10864.883,7376.52248618817,16002.901780781152
2024-12-05 19:00:00+00:00,11474.25000000001,11149.735,7569.915605541286,16422.455994827047
2024-12-05 20:00:00+00:00,11277.0,11451.068,7774.496246874493,16866.28083446282
2024-12-05 21:00:00+00:00,11334.499999999989,10583.042,7185.171438020239,15587.77771178898
2024-12-05 22:00:00+00:00,11855.24999999999,10791.422,7326.645539941185,15894.696881601378
2024-12-05 23:00:00+00:00,11788.74999999999,10485.77,7119.127687615894,15444.499947377182
2024-12-06 00:00:00+00:00,11547.25,10231.475,6946.475548615906,15069.941986247124
2024-12-06 01:00:00+00:00,11895.499999999993,11277.162,7656.4291107182635,16610.14160530943
2024-12-06 02:00:00+00:00,12009.999999999995,12404.065,8421.523310074586,18269.965370269263
2024-12-06 03:00:00+00:00,11794.249999999998,12336.671,8375.760603872815,18170.686056210314
2024-12-06 04:00:00+00:00,11082.49999999999,11981.922,8134.911775072945,17648.179664002524
2024-12-06 05:00:00+00:00,10397.24999999999,11230.9,7625.021626640383,16542.005043152873
2024-12-06 06:00:00+00:00,9673.250000000002,10803.621,7334.926278271647,15912.661422809346
2024-12-06 07:00:00+00:00,9041.750000000002,9309.997,6320.857124527609,13712.702147058584
2024-12-06 08:00:00+00:00,8128.499999999999,9065.515,6154.871918811049,13352.607678544935
2024-12-06 09:00:00+00:00,7152.749999999998,8515.878,5781.7028957250905,12543.040943643498
2024-12-06 10:00:00+00:00,6774.249999999997,8001.7134,5432.620050228036,11785.727656752451
2024-12-06 11:00:00+00:00,6561.250000000002,7089.3696,4813.202300339527,10441.939790411489
2024-12-06 12:00:00+00:00,6235.249999999998,4660.7427,3164.329026473826,6864.812885421324
2024-12-06 13:00:00+00:00,5688.749999999999,3250.886,2207.1321090932693,4788.2343509726525
2024-12-06 14:00:00+00:00,5308.5,3107.1843,2109.567314328307,4576.5736625102945
2024-12-06 15:00:00+00:00,5146.25,3090.8623,2098.486627263817,4552.534808553235
2024-12-06 16:00:00+00:00,4540.749999999999,2666.1538,1810.137451963109,3926.979400901025
2024-12-06 17:00:00+00:00,3883.499999999999,3276.0955,2224.2475276769364,4825.365175564326
2024-12-06 18:00:00+00:00,3524.2500000000005,3058.5232,2076.5306862333973,4504.902774831105
2024-12-06 19:00:00+00:00,3785.999999999998,3479.7134,2362.4896973448867,5125.272871541517
2024-12-06 20:00:00+00:00,4195.750000000002,3788.2158,2571.941589009738,5579.6655825222015
2024-12-06 21:00:00+00:00,4000.5000000000005,3327.206,2258.9472029042277,4900.643939443467
2024-12-06 22:00:00+00:00,3946.9999999999986,3634.3298,2467.463271854392,5353.006441878667
2024-12-06 23:00:00+00:00,4088.4999999999986,3043.0847,2066.0486390340184,4482.162632425637
2024-12-07 00:00:00+00:00,4238.999999999999,2856.9778,1939.694768302084,4208.045853587198
2024-12-07 01:00:00+00:00,4387.500000000001,3947.066,2679.790407646634,5813.63681423061
2024-12-07 02:00:00+00:00,4377.749999999999,2543.5488,1726.8978601884253,3746.3963397179596
2024-12-07 03:00:00+00:00,3849.4999999999986,3309.1938,2246.718313231669,4874.114132114303
2024-12-07 04:00:00+00:00,3449.499999999999,3053.3862,2073.0425243882887,4497.3354270046375
2024-12-07 05:00:00+00:00,3674.5,2394.2039,1625.5020541522774,3526.4245131537978
2024-12-07 06:00:00+00:00,4212.000000000002,2705.8496,1837.0883092252384,3985.4475913635333
2024-12-07 07:00:00+00:00,5273.5,3734.4858,2535.4630629499075,5500.527713596058
2024-12-07 08:00:00+00:00,5938.499999999997,5586.3022,3792.721612790457,8228.071095156043
2024-12-07 09:00:00+00:00,6273.5,6736.003,4573.290633581172,9921.466512334544
