date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2025-12-17 00:00:00+00:00,,6394.53162555495,6093.902271282935,6695.160979826966
2025-12-17 01:00:00+00:00,,6307.93061484331,6007.301260571295,6608.559969115326
2025-12-17 02:00:00+00:00,,6368.2441880697925,6067.614833797777,6668.8735423418075
2025-12-17 03:00:00+00:00,,6658.6519535942,6358.022599322184,6959.281307866216
2025-12-17 04:00:00+00:00,,7221.255538424003,6920.626184151987,7521.884892696018
2025-12-17 05:00:00+00:00,,8112.177699100588,7811.548344828572,8412.807053372604
2025-12-17 06:00:00+00:00,,8447.319592309941,8146.690238037925,8747.948946581957
2025-12-17 07:00:00+00:00,,8974.110196957088,8673.480842685072,9274.739551229104
2025-12-17 08:00:00+00:00,,9349.667149905237,9049.037795633221,9650.296504177253
2025-12-17 09:00:00+00:00,,9271.370121501259,8970.740767229243,9571.999475773275
2025-12-17 10:00:00+00:00,,9246.790798766873,8946.161444494857,9547.42015303889
2025-12-17 11:00:00+00:00,,9256.1583202229,8955.528965950884,9556.787674494915
2025-12-17 12:00:00+00:00,,9295.028332315074,8994.398978043058,9595.657686587088
2025-12-17 13:00:00+00:00,,9343.410894534589,9042.781540262573,9644.040248806605
2025-12-17 14:00:00+00:00,,9297.48982073714,8996.860466465125,9598.119175009157
2025-12-17 15:00:00+00:00,,9396.40539040956,9095.776036137544,9697.034744681576
2025-12-17 16:00:00+00:00,,9442.479452931982,9141.850098659967,9743.108807203998
2025-12-17 17:00:00+00:00,,9174.489133356945,8873.859779084929,9475.11848762896
2025-12-17 18:00:00+00:00,,8735.098469260707,8434.469114988691,9035.727823532721
2025-12-17 19:00:00+00:00,,8458.214111734329,8157.584757462313,8758.843466006345
2025-12-17 20:00:00+00:00,,7724.2102535410195,7423.5808992690045,8024.839607813035
2025-12-17 21:00:00+00:00,,7001.118213747674,6700.4888594756585,7301.74756801969
2025-12-17 22:00:00+00:00,,6629.577959754293,6328.948605482277,6930.207314026309
2025-12-17 23:00:00+00:00,,6773.038427480966,6472.409073208951,7073.667781752982
2025-12-18 00:00:00+00:00,,6082.300845468368,5781.671491196352,6382.930199740384
2025-12-18 01:00:00+00:00,,5948.274535430542,5647.645181158527,6248.9038897025575
2025-12-18 02:00:00+00:00,,5939.402353355414,5638.772999083398,6240.03170762743
2025-12-18 03:00:00+00:00,,6268.952007078803,5968.322652806788,6569.581361350819
2025-12-18 04:00:00+00:00,,6857.601448562709,6556.972094290693,7158.230802834725
2025-12-18 05:00:00+00:00,,8127.978330485759,7827.348976213743,8428.607684757775
2025-12-18 06:00:00+00:00,,8718.787078574333,8418.157724302318,9019.416432846348
2025-12-18 07:00:00+00:00,,9148.408657312157,8847.779303040143,9449.038011584173
2025-12-18 08:00:00+00:00,,9479.0116238972,9178.382269625185,9779.640978169216
2025-12-18 09:00:00+00:00,,9425.026090099847,9124.396735827831,9725.655444371861
2025-12-18 10:00:00+00:00,,9650.687403195834,9350.058048923818,9951.31675746785
2025-12-18 11:00:00+00:00,,9485.711192062774,9185.081837790758,9786.34054633479
2025-12-18 12:00:00+00:00,,9042.91241184372,8742.283057571703,9343.541766115735
2025-12-18 13:00:00+00:00,,8961.777491463017,8661.148137191003,9262.406845735033
2025-12-18 14:00:00+00:00,,8892.914352758486,8592.28499848647,9193.543707030502
2025-12-18 15:00:00+00:00,,9006.799630684116,8706.1702764121,9307.428984956132
2025-12-18 16:00:00+00:00,,9220.441156612636,8919.81180234062,9521.070510884652
2025-12-18 17:00:00+00:00,,9154.35429743825,8853.724943166235,9454.983651710267
2025-12-18 18:00:00+00:00,,8610.004299319231,8309.374945047215,8910.633653591247
2025-12-18 19:00:00+00:00,,8073.694392199746,7773.06503792773,8374.323746471762
2025-12-18 20:00:00+00:00,,7707.567009291523,7406.9376550195075,8008.196363563539
2025-12-18 21:00:00+00:00,,7311.65926417788,7011.029909905864,7612.288618449896
2025-12-18 22:00:00+00:00,,6920.810523513223,6620.1811692412075,7221.439877785239
2025-12-18 23:00:00+00:00,,6799.2038817533885,6498.5745274813735,7099.833236025404
2025-12-19 00:00:00+00:00,,6037.506068497456,5736.87671422544,6338.135422769472
2025-12-19 01:00:00+00:00,,5952.832771929907,5652.203417657892,6253.462126201923
2025-12-19 02:00:00+00:00,,6168.501860852746,5867.87250658073,6469.131215124762
2025-12-19 03:00:00+00:00,,6381.0491268450305,6080.419772573015,6681.678481117046
2025-12-19 04:00:00+00:00,,6785.006217379455,6484.376863107439,7085.635571651471
2025-12-19 05:00:00+00:00,,7906.0213715669015,7605.392017294886,8206.650725838917
2025-12-19 06:00:00+00:00,,8331.5174487841,8030.8880945120845,8632.146803056115
2025-12-19 07:00:00+00:00,,9025.743817009065,8725.114462737049,9326.37317128108
2025-12-19 08:00:00+00:00,,9084.414015696477,8783.78466142446,9385.043369968493
2025-12-19 09:00:00+00:00,,9329.179486782623,9028.550132510607,9629.808841054637
2025-12-19 10:00:00+00:00,,9195.113450058376,8894.48409578636,9495.742804330392
2025-12-19 11:00:00+00:00,,9263.188301246704,8962.558946974688,9563.81765551872
2025-12-19 12:00:00+00:00,,8817.15588242723,8516.526528155215,9117.785236699247
2025-12-19 13:00:00+00:00,,8450.722352877838,8150.092998605822,8751.351707149854
2025-12-19 14:00:00+00:00,,8560.325280207235,8259.695925935219,8860.95463447925
2025-12-19 15:00:00+00:00,,8531.128701191354,8230.499346919338,8831.75805546337
2025-12-19 16:00:00+00:00,,8653.689177507615,8353.059823235599,8954.318531779629
