date,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,renewables_ampr_actual,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,renewables_ampr_fitted,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,renewables_ampr_lower,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,renewables_ampr_upper
2024-12-26 00:00:00+00:00,1233.0,768.5,3513.5,123.75,768.9720157275406,472.1891696607054,3461.001254439012,181.70528972693612,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 01:00:00+00:00,1356.25,767.0,3549.75,123.0,772.6540488753953,452.6411656209119,3590.235801096889,136.19718424550206,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 02:00:00+00:00,1399.5,751.75,3556.5,123.0,748.1045596342324,473.3263422860538,3560.391705110159,131.47522568478223,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 03:00:00+00:00,1341.25,748.5,3527.0,123.0,753.5866214265807,546.2060715758392,3812.7148467223906,127.19729318312909,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 04:00:00+00:00,1403.25,782.0,3543.0,123.0,928.5840414051249,621.5719091440685,3424.419030734827,134.6244444341761,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 05:00:00+00:00,1584.25,787.5,3544.5,124.0,840.906772752388,547.6755798137834,3625.2787183345677,135.65783983925058,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 06:00:00+00:00,1882.5,788.75,3573.0,124.0,1134.2103134109389,562.573072147722,3720.81038907279,173.58422453192625,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 07:00:00+00:00,2174.0,786.75,3580.0,124.0,1911.39542029277,1022.4934335559243,4736.7201411975,182.81187205666086,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 08:00:00+00:00,2334.0,782.5,3582.5,132.75,2457.297155559935,958.4318699219561,4378.854351691071,213.9290878154227,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 09:00:00+00:00,2329.0,777.75,3574.0,129.0,2377.1714761801277,1037.488043831129,4595.247529375342,174.88603685133998,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 10:00:00+00:00,1995.75,783.25,3580.75,124.0,2223.8478117086684,977.7139793625759,4784.56534503066,177.6340540046983,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 11:00:00+00:00,1810.0,786.0,3563.25,123.75,2116.3087103185135,1032.326058263895,4764.770656741608,203.38243062700354,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
2024-12-26 12:00:00+00:00,1849.5,784.25,3535.0,128.25,1990.2409606810056,1113.3846870089044,4889.4241295935235,154.54589074247892,3088.285138888889,1275.650865575397,3641.02,397.82536458333334,3088.285138888889,1275.650865575397,3641.02,397.82536458333334
