date,biomass_ampr_actual,coal_derived_gas_ampr_actual,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,other_fossil_ampr_actual,renewables_ampr_actual,waste_ampr_actual,biomass_ampr_fitted,coal_derived_gas_ampr_fitted,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,other_fossil_ampr_fitted,renewables_ampr_fitted,waste_ampr_fitted,biomass_ampr_lower,coal_derived_gas_ampr_lower,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,other_fossil_ampr_lower,renewables_ampr_lower,waste_ampr_lower,biomass_ampr_upper,coal_derived_gas_ampr_upper,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,other_fossil_ampr_upper,renewables_ampr_upper,waste_ampr_upper
2025-01-22 00:00:00+00:00,830.0,399.25,7103.75,1554.75,3958.25,51.0,173.75,34.0,779.3361912688675,459.36146877610696,3144.2763202523743,1243.5609725623385,3926.1025765208806,49.61907894736842,311.330132018333,76.72139047377904,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 01:00:00+00:00,830.0,418.0,7164.75,1550.5,3963.75,51.0,173.0,34.0,779.6277417949993,459.36146877610696,3133.114200335075,1239.902248819558,3910.889267605298,49.61907894736842,318.35408234516865,76.75083323475754,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 02:00:00+00:00,830.0,434.75,7110.5,1549.75,3980.25,51.0,171.5,34.0,780.6167072577827,459.36146877610696,3129.0825754604507,1237.9440469679485,3899.954584012829,49.61907894736842,325.3780326720042,76.76956054282842,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 03:00:00+00:00,830.0,427.5,7055.25,1555.5,3969.75,51.0,158.50000000000003,34.0,782.3255935612706,459.36146877610696,3144.9516755489612,1240.4948279628854,3909.7874109115546,49.61907894736842,332.4019829988398,76.78622553720612,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 04:00:00+00:00,830.0,461.75,7289.25,1553.25,3973.0,51.0,158.0,32.75,784.537625476995,459.36146877610696,3224.093106293043,1257.1655485397605,3968.137692521672,49.61907894736842,339.42593332567543,76.8095178091385,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 05:00:00+00:00,831.0,421.75,7645.5,1554.25,4020.75,51.0,216.75,31.0,789.0380487792066,459.36146877610696,3387.477458791065,1292.1370914231572,4102.337487516519,49.61907894736842,346.449883652511,76.82646600435692,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 06:00:00+00:00,834.0,456.75,8047.75,1554.5,3556.75,51.0,1210.25,34.0,792.9339234362554,459.36146877610696,3489.8202874656004,1311.853994513296,4190.495539433125,49.61907894736842,353.4738339793466,76.82002351410556,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 07:00:00+00:00,835.0,566.5,8266.0,1553.75,3290.75,51.0,1436.75,34.0,795.1149335926214,459.36146877610696,3529.835593315596,1321.564824061916,4201.471341290233,49.61907894736842,360.4977843061822,76.809575096973,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 08:00:00+00:00,835.0,509.75,7967.5,1561.0,3288.5,51.0,528.25,33.25,795.6138147308574,459.36146877610696,3464.5894792566387,1310.0785938002027,4105.715136030123,49.61907894736842,367.5217346330178,76.80799782591947,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 09:00:00+00:00,835.0,511.25,7752.25,1562.5,3380.5,51.0,195.25,33.0,794.1387461184993,459.36146877610696,3398.518012397819,1299.3329179174352,4012.6185298174105,49.61907894736842,374.54568495985336,76.8770000798502,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 10:00:00+00:00,834.75,506.0,7446.25,1560.5,3768.5,51.0,168.24999999999997,33.0,793.1066671273296,459.36146877610696,3393.3942371622197,1303.341389630811,3973.443110754264,49.61907894736842,381.569635286689,76.96798349954346,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-01-22 11:00:00+00:00,834.0,484.75,7132.75,1558.5,3869.5,51.0,153.25000000000003,33.0,793.1081506399805,459.36146877610696,3442.0743667314905,1318.3677554946883,3987.645260892163,49.61907894736842,388.59358561352457,77.03818464262595,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
