date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-03-20 00:00:00+00:00,,2151.117,1322.2965995774284,2979.937172331691
2025-03-20 01:00:00+00:00,,1962.838,1134.0177263757269,2791.6582991299892
2025-03-20 02:00:00+00:00,,1838.0499,1009.2295721866117,2666.870144940874
2025-03-20 03:00:00+00:00,,1646.0778,817.2576259579432,2474.8981987122056
2025-03-20 04:00:00+00:00,,1589.6307,760.8103724663029,2418.4509452205652
2025-03-20 05:00:00+00:00,,1913.9227,1085.1025952799932,2742.743168034255
2025-03-20 06:00:00+00:00,,1699.0553,870.2350517667178,2527.87562452098
2025-03-20 07:00:00+00:00,,1771.8068,942.9864927907074,2600.62706554497
2025-03-20 08:00:00+00:00,,1444.4008,615.5803934036826,2273.220966157945
2025-03-20 09:00:00+00:00,,1296.7228,467.9026350935601,2125.5432078478234
2025-03-20 10:00:00+00:00,,1288.7645,459.9443559573797,2117.5849287116425
2025-03-20 11:00:00+00:00,,1350.0314,521.2111831912375,2178.8517559455
2025-03-20 12:00:00+00:00,,818.592,-10.2283182110923,1647.4122545431705
2025-03-20 13:00:00+00:00,,570.1054,-258.7149410219008,1398.9256317323616
2025-03-20 14:00:00+00:00,,611.9018,-216.91861807522855,1440.7219546790348
2025-03-20 15:00:00+00:00,,667.88763,-160.93262413923367,1496.7079486150292
2025-03-20 16:00:00+00:00,,580.18427,-248.63615217909228,1409.0044205751701
2025-03-20 17:00:00+00:00,,487.71744,-341.1027469900828,1316.5378257641805
2025-03-20 18:00:00+00:00,,855.4079,26.587471742391244,1684.228044496654
2025-03-20 19:00:00+00:00,,799.48846,-29.331955269331047,1628.3086174849318
2025-03-20 20:00:00+00:00,,1285.2882,456.46789298624253,2114.1084657405054
2025-03-20 21:00:00+00:00,,1474.8058,645.9854246791383,2303.6259974334007
2025-03-20 22:00:00+00:00,,1752.3326,923.5123497970517,2581.152922551314
2025-03-20 23:00:00+00:00,,1504.1066,675.286215561287,2332.9267883155494
2025-03-21 00:00:00+00:00,,1004.5192,175.69888040226533,1833.3394531565282
2025-03-21 01:00:00+00:00,,963.4841,134.66368923279742,1792.3042619870603
2025-03-21 02:00:00+00:00,,544.49603,-284.3241571679828,1373.31641558628
2025-03-21 03:00:00+00:00,,456.79312,-372.0270430831697,1285.6135296710927
2025-03-21 04:00:00+00:00,,246.75774,-582.0625984439139,1075.577974310349
2025-03-21 05:00:00+00:00,,359.7399,-469.08033442220403,1188.5602383320588
2025-03-21 06:00:00+00:00,,323.81558,-505.004641290182,1152.6359314640808
2025-03-21 07:00:00+00:00,,387.21695,-441.6033916484821,1216.0371811057807
2025-03-21 08:00:00+00:00,,1060.4222,231.60204025564508,1889.242613009908
2025-03-21 09:00:00+00:00,,707.7182,-121.10205885337382,1536.538513900889
2025-03-21 10:00:00+00:00,,707.0522,-121.76815617920693,1535.8724165750564
2025-03-21 11:00:00+00:00,,1555.3256,726.5052899781217,2384.145862732384
2025-03-21 12:00:00+00:00,,1400.2902,571.4698531411659,2229.1104258954283
2025-03-21 13:00:00+00:00,,1525.5504,696.7301830053416,2354.3707557596035
2025-03-21 14:00:00+00:00,,2652.0151,1823.194939273958,3480.8355120282204
2025-03-21 15:00:00+00:00,,4000.8694,3172.0490138802284,4829.689586634491
2025-03-21 16:00:00+00:00,,4867.853,4039.032548248992,5696.673121003255
2025-03-21 17:00:00+00:00,,5995.4526,5166.632152853588,6824.272725607851
2025-03-21 18:00:00+00:00,,8252.531,7423.711503100734,9081.352075854997
2025-03-21 19:00:00+00:00,,8266.681,7437.860506194198,9095.50107894846
2025-03-21 20:00:00+00:00,,8558.4,7729.579884841674,9387.220457595939
2025-03-21 21:00:00+00:00,,8392.317,7563.49733515739,9221.137907911652
2025-03-21 22:00:00+00:00,,7525.422,6696.601845445398,8354.242418199661
2025-03-21 23:00:00+00:00,,7619.9775,6791.157057771001,8448.797630525263
2025-03-22 00:00:00+00:00,,7666.645,6837.824752516721,8495.465325270983
2025-03-22 01:00:00+00:00,,7543.914,6715.093965774876,8372.734538529137
2025-03-22 02:00:00+00:00,,7488.9663,6660.146073391032,8317.786646145294
2025-03-22 03:00:00+00:00,,6424.032,5595.211843554674,7252.852416308936
2025-03-22 04:00:00+00:00,,7325.9204,6497.100345319509,8154.740918073772
2025-03-22 05:00:00+00:00,,6775.105,5946.2849459982535,7603.925518752516
2025-03-22 06:00:00+00:00,,9020.341,8191.520520722379,9849.161093476643
2025-03-22 07:00:00+00:00,,8967.199,8138.379139080831,9796.019711835095
2025-03-22 08:00:00+00:00,,11208.577,10379.757256862104,12037.397829616366
2025-03-22 09:00:00+00:00,,11992.473,11163.652781752482,12821.293354506746
2025-03-22 10:00:00+00:00,,10307.466,9478.646154032816,11136.286726787079
2025-03-22 11:00:00+00:00,,6847.152,6018.331762216124,7675.972334970385
2025-03-22 12:00:00+00:00,,7548.2373,6719.417177146075,8377.057749900338
2025-03-22 13:00:00+00:00,,9036.384,8207.563363513455,9865.203936267717
2025-03-22 14:00:00+00:00,,9542.369,8713.549471023303,10371.190043777566
2025-03-22 15:00:00+00:00,,9593.391,8764.570985082893,10422.211557837158
2025-03-22 16:00:00+00:00,,9748.3955,8919.57559993562,10577.216172689885
2025-03-22 17:00:00+00:00,,10844.736,10015.916147451755,11673.55672020602
2025-03-22 18:00:00+00:00,,10441.851,9613.03043335338,11270.671006107645
2025-03-22 19:00:00+00:00,,11297.208,10468.387584844397,12126.02815759866
