date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-05-12 00:00:00+00:00,,9090.415651778869,8637.056118281667,9543.77518527607
2025-05-12 01:00:00+00:00,,9254.50834717247,8801.148813675269,9707.86788066967
2025-05-12 02:00:00+00:00,,9662.859218917527,9209.499685420325,10116.218752414728
2025-05-12 03:00:00+00:00,,10334.550006179063,9881.190472681863,10787.909539676264
2025-05-12 04:00:00+00:00,,11552.697108818717,11099.337575321517,12006.056642315918
2025-05-12 05:00:00+00:00,,12030.122051186556,11576.762517689354,12483.481584683756
2025-05-12 06:00:00+00:00,,12830.37383843816,12377.014304940958,13283.73337193536
2025-05-12 07:00:00+00:00,,12696.409640700014,12243.050107202813,13149.769174197216
2025-05-12 08:00:00+00:00,,12369.050800483672,11915.691266986472,12822.410333980873
2025-05-12 09:00:00+00:00,,12250.601824367392,11797.242290870192,12703.961357864593
2025-05-12 10:00:00+00:00,,12188.874360585929,11735.514827088728,12642.23389408313
2025-05-12 11:00:00+00:00,,11798.62699267614,11345.26745917894,12251.986526173341
2025-05-12 12:00:00+00:00,,11619.280710697807,11165.921177200606,12072.640244195009
2025-05-12 13:00:00+00:00,,11413.584830433889,10960.22529693669,11866.94436393109
2025-05-12 14:00:00+00:00,,11401.325838784789,10947.966305287588,11854.68537228199
2025-05-12 15:00:00+00:00,,11463.704683020524,11010.345149523324,11917.064216517725
2025-05-12 16:00:00+00:00,,11771.159254167493,11317.799720670291,12224.518787664694
2025-05-12 17:00:00+00:00,,11713.729528522,11260.3699950248,12167.089062019202
2025-05-12 18:00:00+00:00,,11376.103960092263,10922.744426595062,11829.463493589465
2025-05-12 19:00:00+00:00,,10928.136792831187,10474.777259333985,11381.496326328388
2025-05-12 20:00:00+00:00,,10499.67827592902,10046.31874243182,10953.037809426221
2025-05-12 21:00:00+00:00,,9975.107339435877,9521.747805938676,10428.466872933079
2025-05-12 22:00:00+00:00,,9338.66153435886,8885.302000861659,9792.021067856062
2025-05-12 23:00:00+00:00,,9171.516100786906,8718.156567289705,9624.875634284108
2025-05-13 00:00:00+00:00,,9005.098484741342,8551.73895124414,9458.458018238542
2025-05-13 01:00:00+00:00,,9054.423994149873,8601.064460652671,9507.783527647074
2025-05-13 02:00:00+00:00,,9243.934696412749,8790.575162915547,9697.29422990995
2025-05-13 03:00:00+00:00,,9934.155182768514,9480.795649271313,10387.514716265714
2025-05-13 04:00:00+00:00,,10958.117881720378,10504.758348223177,11411.47741521758
2025-05-13 05:00:00+00:00,,11550.119988017019,11096.760454519817,12003.47952151422
2025-05-13 06:00:00+00:00,,11965.98600708997,11512.626473592769,12419.345540587172
2025-05-13 07:00:00+00:00,,11936.848310605837,11483.488777108638,12390.207844103039
2025-05-13 08:00:00+00:00,,11764.418587009764,11311.059053512563,12217.778120506966
2025-05-13 09:00:00+00:00,,11682.038638016276,11228.679104519077,12135.398171513478
2025-05-13 10:00:00+00:00,,11576.167729584622,11122.80819608742,12029.527263081822
2025-05-13 11:00:00+00:00,,11233.061987878718,10779.702454381517,11686.421521375918
2025-05-13 12:00:00+00:00,,11130.804154331598,10677.444620834396,11584.163687828797
2025-05-13 13:00:00+00:00,,11141.815303030498,10688.455769533297,11595.1748365277
2025-05-13 14:00:00+00:00,,11215.017427846149,10761.657894348948,11668.376961343349
2025-05-13 15:00:00+00:00,,11460.650717193554,11007.291183696352,11914.010250690753
2025-05-13 16:00:00+00:00,,11832.175711036425,11378.816177539224,12285.535244533625
2025-05-13 17:00:00+00:00,,11549.269200153334,11095.909666656135,12002.628733650536
2025-05-13 18:00:00+00:00,,11501.097057961391,11047.73752446419,11954.456591458593
2025-05-13 19:00:00+00:00,,10966.772167893787,10513.412634396585,11420.131701390988
2025-05-13 20:00:00+00:00,,10728.486781736729,10275.127248239529,11181.84631523393
2025-05-13 21:00:00+00:00,,10918.57331729254,10465.213783795338,11371.932850789739
2025-05-13 22:00:00+00:00,,10275.470464192871,9822.11093069567,10728.82999769007
2025-05-13 23:00:00+00:00,,9950.268250805259,9496.908717308059,10403.62778430246
2025-05-14 00:00:00+00:00,,9976.68742050015,9523.327887002948,10430.04695399735
2025-05-14 01:00:00+00:00,,10158.464675413974,9705.105141916772,10611.824208911175
2025-05-14 02:00:00+00:00,,10315.826897605017,9862.467364107817,10769.186431102218
2025-05-14 03:00:00+00:00,,10926.518562824389,10473.159029327187,11379.878096321589
2025-05-14 04:00:00+00:00,,11704.425511154528,11251.065977657327,12157.78504465173
2025-05-14 05:00:00+00:00,,12913.176359196346,12459.816825699145,13366.535892693548
2025-05-14 06:00:00+00:00,,13119.593799369324,12666.234265872123,13572.953332866524
2025-05-14 07:00:00+00:00,,13548.623000396892,13095.26346689969,14001.982533894094
2025-05-14 08:00:00+00:00,,13225.863709069308,12772.504175572109,13679.22324256651
2025-05-14 09:00:00+00:00,,13014.704935082857,12561.345401585655,13468.064468580058
2025-05-14 10:00:00+00:00,,12827.68195514465,12374.32242164745,13281.041488641851
2025-05-14 11:00:00+00:00,,12613.722528734173,12160.362995236972,13067.082062231375
2025-05-14 12:00:00+00:00,,11285.132068698438,10831.772535201238,11738.49160219564
2025-05-14 13:00:00+00:00,,11313.614927633113,10860.255394135911,11766.974461130314
2025-05-14 14:00:00+00:00,,11536.803387650689,11083.443854153487,11990.16292114789
2025-05-14 15:00:00+00:00,,11611.30817129509,11157.948637797888,12064.667704792291
2025-05-14 16:00:00+00:00,,11834.13429995357,11380.77476645637,12287.493833450771
