date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-01-13 00:00:00+00:00,,56.588955,19.301754955435307,165.90769660364762
2025-01-13 01:00:00+00:00,,0.23283978,0.07941860021524456,0.6826404396722499
2025-01-13 02:00:00+00:00,,0.6709399,0.22884888380685747,1.9670642757122552
2025-01-13 03:00:00+00:00,,11.12218,3.7936301740095426,32.60804245868322
2025-01-13 04:00:00+00:00,,382.06277,130.3166236870884,1120.1329053537086
2025-01-13 05:00:00+00:00,,232.43718,79.28129270458176,681.4601409141331
2025-01-13 06:00:00+00:00,,389.5009,132.8536549229194,1141.9398866011302
2025-01-13 07:00:00+00:00,,343.69,117.22819136774166,1007.6316502981443
2025-01-13 08:00:00+00:00,,551.2744,188.03250022788765,1616.2281128656173
2025-01-13 09:00:00+00:00,,648.0493,221.04120093879718,1899.9534794430704
2025-01-13 10:00:00+00:00,,951.3324,324.48708062579095,2789.1196539062435
2025-01-13 11:00:00+00:00,,918.2566,313.2054251674167,2692.148498980721
2025-01-13 12:00:00+00:00,,873.2431,297.8518747704312,2560.1774846472076
2025-01-13 13:00:00+00:00,,1021.369,348.37570111119237,2994.4536252009707
2025-01-13 14:00:00+00:00,,977.2753,333.3357998822508,2865.1785735458843
2025-01-13 15:00:00+00:00,,1091.1824,372.18815341385596,3199.1328950047755
2025-01-13 16:00:00+00:00,,1163.6442,396.90393666228675,3411.5767207653034
2025-01-13 17:00:00+00:00,,1242.0023,423.6307757669048,3641.3065210633217
2025-01-13 18:00:00+00:00,,1176.4064,401.2567753801051,3448.991424593902
2025-01-13 19:00:00+00:00,,1095.2231,373.5664146938633,3210.979701406954
2025-01-13 20:00:00+00:00,,1095.2231,373.5664146938633,3210.979701406954
2025-01-13 21:00:00+00:00,,1040.3386,354.84599958645094,3050.0688953334156
2025-01-13 22:00:00+00:00,,990.4302,337.82279078213344,2903.746378714845
2025-01-13 23:00:00+00:00,,993.62317,338.91182152567063,2913.107112105423
2025-01-14 00:00:00+00:00,,1079.2678,368.12420810909725,3164.201366452902
2025-01-14 01:00:00+00:00,,1232.5569,420.4091282838735,3613.6149399522765
2025-01-14 02:00:00+00:00,,1191.4329,406.3822281246427,3493.0471107463327
2025-01-14 03:00:00+00:00,,1226.8625,418.46690006458243,3596.9205714486015
2025-01-14 04:00:00+00:00,,1232.1902,420.28406910942294,3612.5399973053177
2025-01-14 05:00:00+00:00,,1232.1902,420.28406910942294,3612.5399973053177
2025-01-14 06:00:00+00:00,,1138.4188,388.29982172142627,3337.620290700083
2025-01-14 07:00:00+00:00,,1210.9423,413.03654763598075,3550.2441285633276
2025-01-14 08:00:00+00:00,,1126.0156,384.06928450197427,3301.2568259905534
2025-01-14 09:00:00+00:00,,1282.5159,437.44953207922407,3760.0852556368227
2025-01-14 10:00:00+00:00,,1228.7802,419.12086159247866,3602.5416795271935
2025-01-14 11:00:00+00:00,,1308.7367,446.3929748310595,3836.9583684397808
2025-01-14 12:00:00+00:00,,1262.2504,430.537217960243,3700.6706523635044
2025-01-14 13:00:00+00:00,,1198.1475,408.6724533026823,3512.732677405714
2025-01-14 14:00:00+00:00,,1288.3462,439.4379840989955,3777.1769395286665
