date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-01-22 00:00:00+00:00,64107.0,64004.47001622451,61942.069606721365,66071.397173086
2025-01-22 01:00:00+00:00,62718.25,62321.64823826911,60260.764222434416,64394.23983177882
2025-01-22 02:00:00+00:00,60378.0,60935.14352624152,58862.46419757535,63001.72182437928
2025-01-22 03:00:00+00:00,59542.25,61227.89411449765,59158.55032165768,63293.84881407843
2025-01-22 04:00:00+00:00,61591.75,63764.5206018278,61700.8424949272,65832.2174370648
2025-01-22 05:00:00+00:00,66220.5,66367.15612846124,64306.630504846995,68434.32453543981
2025-01-22 06:00:00+00:00,70523.5,67586.53942349703,65522.30358417631,69655.79499972938
2025-01-22 07:00:00+00:00,73178.75,68625.5391338989,66559.23995882813,70692.53075184311
2025-01-22 08:00:00+00:00,73951.0,70329.20611104392,68259.98262336811,72393.33484383723
2025-01-22 09:00:00+00:00,73853.0,71556.98489413907,69490.85511704496,73622.19400000379
2025-01-22 10:00:00+00:00,73898.0,71665.50937372423,69598.61296039147,73727.67001565662
2025-01-22 11:00:00+00:00,73719.75,71200.44129444209,69131.65428205594,73265.68363506075
2025-01-22 12:00:00+00:00,71973.0,70407.19915661801,68338.74218289022,72470.04725434695
2025-01-22 13:00:00+00:00,69705.25,69071.83219467977,67006.48463654505,71138.86622957725
2025-01-22 14:00:00+00:00,68119.5,67875.81045394014,65807.67457670874,69941.34378399745
2025-01-22 15:00:00+00:00,66944.25,67526.78192980336,65456.87704085537,69589.91668924813
2025-01-22 16:00:00+00:00,67962.25,67491.74325258675,65423.640740690105,69556.13644970661
2025-01-22 17:00:00+00:00,71508.25,67073.05419384787,65006.12273801858,69143.57644305997
2025-01-22 18:00:00+00:00,71225.5,66330.98643682386,64263.281549875224,68393.10611912402
2025-01-22 19:00:00+00:00,67289.5,65576.95189588927,63508.012051099155,67645.03792129118
2025-01-22 20:00:00+00:00,63614.0,64507.95514026894,62443.08558929376,66569.6942250116
2025-01-22 21:00:00+00:00,63749.75,62980.06127505731,60916.28924658175,65047.51148392611
2025-01-22 22:00:00+00:00,63222.25,61381.415171639186,59314.10465190722,63448.36458128412
2025-01-22 23:00:00+00:00,61058.5,59921.206160747046,57855.06446636666,61991.50388305954
2025-01-23 00:00:00+00:00,59041.0,58109.45137081821,56043.79799443491,60178.83683834339
2025-01-23 01:00:00+00:00,57795.75,56328.292165951854,54263.2155911093,58399.06878461562
2025-01-23 02:00:00+00:00,55761.0,55403.291415699074,53337.19494270637,57470.12622353836
2025-01-23 03:00:00+00:00,54980.25,55460.51804550352,53392.49105911072,57529.42338540149
2025-01-23 04:00:00+00:00,57403.5,56233.58889817876,54168.328943226334,58302.8835228833
2025-01-23 05:00:00+00:00,62799.5,57662.66742698598,55599.27593663569,59732.98650452657
2025-01-23 06:00:00+00:00,68273.75,59637.11091937192,57570.984248682056,61703.952647658734
2025-01-23 07:00:00+00:00,70675.0,61668.52892119124,59601.02668425944,63731.14970149763
