date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-07-23 00:00:00+00:00,,2928.2441,2645.0274342794446,3211.460604871093
2025-07-23 01:00:00+00:00,,1634.9183,1351.701677013887,1918.1348476055355
2025-07-23 02:00:00+00:00,,1382.6687,1099.4520966039743,1665.8852671956224
2025-07-23 03:00:00+00:00,,2460.2966,2177.0799332371344,2743.5131038287823
2025-07-23 04:00:00+00:00,,1434.023,1150.8062750228123,1717.2394456144605
2025-07-23 05:00:00+00:00,,1796.2639,1513.047276053073,2079.4804466447213
2025-07-23 06:00:00+00:00,,1374.1036,1090.8870096213086,1657.3201802129568
2025-07-23 07:00:00+00:00,,1198.7551,915.5384660465097,1481.9716366381579
2025-07-23 08:00:00+00:00,,1198.759,915.5424102998445,1481.9755808914927
2025-07-23 09:00:00+00:00,,1466.9044,1183.6878246805884,1750.1209952722365
2025-07-23 10:00:00+00:00,,1568.3357,1285.1190182018438,1851.552188793492
2025-07-23 11:00:00+00:00,,1829.8912,1546.674641756599,2113.107812348247
2025-07-23 12:00:00+00:00,,1770.6625,1487.4459024210628,2053.879073012711
2025-07-23 13:00:00+00:00,,1714.6224,1431.4058806074104,1997.8390511990588
2025-07-23 14:00:00+00:00,,1557.4014,1274.1847027606898,1840.617873352338
2025-07-23 15:00:00+00:00,,1738.7675,1455.5508386955532,2021.9840092872014
2025-07-23 16:00:00+00:00,,2644.8342,2361.6175922145003,2928.0507628061487
2025-07-23 17:00:00+00:00,,2058.9824,1775.7658908768262,2342.1990614684746
2025-07-23 18:00:00+00:00,,797.9887,514.7721818680693,1081.2053524597175
2025-07-23 19:00:00+00:00,,1033.1725,749.9558937286267,1316.3890643202749
2025-07-23 20:00:00+00:00,,1468.9014,1185.6847437975114,1752.1179143891595
2025-07-23 21:00:00+00:00,,1082.7778,799.5612183920614,1365.9943889837095
2025-07-23 22:00:00+00:00,,1373.6743,1090.4576494725795,1656.8908200642277
2025-07-23 23:00:00+00:00,,496.96527,213.74859861812183,780.1817692097702
2025-07-24 00:00:00+00:00,,695.6567,412.44007862529315,978.8732492169413
2025-07-24 01:00:00+00:00,,980.4152,697.198688052131,1263.6318586437794
2025-07-24 02:00:00+00:00,,1513.3921,1230.1754988152604,1796.6086694069086
2025-07-24 03:00:00+00:00,,1439.1754,1155.95873767375,1722.3919082653983
2025-07-24 04:00:00+00:00,,1135.4865,852.2698252328248,1418.7029958244732
2025-07-24 05:00:00+00:00,,851.1602,567.9436750109076,1134.3768456025557
2025-07-24 06:00:00+00:00,,291.9311,8.714477516243278,575.1476481078917
2025-07-24 07:00:00+00:00,,133.5346,-149.6819469580514,416.75122363359696
2025-07-24 08:00:00+00:00,,117.00775,-166.20893189554226,400.22423869610566
2025-07-24 09:00:00+00:00,,604.3427,321.1261062070348,887.559276798683
2025-07-24 10:00:00+00:00,,506.51263,223.29608641352888,789.7292570051773
2025-07-24 11:00:00+00:00,,416.05585,132.8392847646328,699.272455356281
2025-07-24 12:00:00+00:00,,147.85736,-135.35923616994023,431.07393442170815
2025-07-24 13:00:00+00:00,,149.27606,-133.94043189894364,432.49273869270473
2025-07-24 14:00:00+00:00,,138.25507,-144.96152091346266,421.4716496781857
2025-07-24 15:00:00+00:00,,237.8664,-45.350248140731765,521.0829224509162
2025-07-24 16:00:00+00:00,,408.53217,125.3156215285394,691.7487921201878
2025-07-24 17:00:00+00:00,,448.10077,164.88408925067324,731.3172598423216
2025-07-24 18:00:00+00:00,,359.91888,76.70227657880196,643.1354471704503
2025-07-24 19:00:00+00:00,,397.59003,114.37355844690683,680.8067290385547
2025-07-24 20:00:00+00:00,,497.9748,214.75832747182585,781.191498063474
2025-07-24 21:00:00+00:00,,862.4334,579.2167736402807,1145.6499442319289
2025-07-24 22:00:00+00:00,,1255.6671,972.4505200126248,1538.883690604273
2025-07-24 23:00:00+00:00,,2437.614,2154.397518372147,2720.830688963795
2025-07-25 00:00:00+00:00,,1704.4152,1421.1985755755709,1987.6317461672193
2025-07-25 01:00:00+00:00,,1124.4392,841.2225351068678,1407.655705698516
2025-07-25 02:00:00+00:00,,349.66376,66.44707704218308,632.8802476338315
2025-07-25 03:00:00+00:00,,449.51166,166.29514588119082,732.7283164728392
2025-07-25 04:00:00+00:00,,336.34857,53.13198211491772,619.5651527065661
2025-07-25 05:00:00+00:00,,330.6313,47.41464603996337,613.8478166316117
2025-07-25 06:00:00+00:00,,339.53265,56.31598061941895,622.7491512110673
2025-07-25 07:00:00+00:00,,332.5351,49.31845260494765,615.7516231965956
2025-07-25 08:00:00+00:00,,362.00458,78.78808226194815,645.2212528535965
2025-07-25 09:00:00+00:00,,620.1364,336.9198826228285,903.3530532144766
2025-07-25 10:00:00+00:00,,289.36615,6.149585919111814,572.5827565107602
2025-07-25 11:00:00+00:00,,542.7211,259.5046137591921,825.9377843508405
2025-07-25 12:00:00+00:00,,240.018,-43.19865794660927,523.2345126450386
2025-07-25 13:00:00+00:00,,287.41498,4.198307447919888,570.6314780395683
2025-07-25 14:00:00+00:00,,447.62592,164.4093701885945,730.8425407802426
2025-07-25 15:00:00+00:00,,610.52386,327.30731464739756,893.7404852390457
2025-07-25 16:00:00+00:00,,483.51947,200.30277986604688,766.735950457695
2025-07-25 17:00:00+00:00,,612.70355,329.48707807962546,895.9202486712738
2025-07-25 18:00:00+00:00,,65.505066,-217.71158327919693,348.72158731245145
2025-07-25 19:00:00+00:00,,236.53705,-46.67946151455271,519.7537090770952
