date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-06-12 00:00:00+00:00,453.0,423.76355,280.60267077842,566.9244084950698
2025-06-12 01:00:00+00:00,494.5,361.0475,217.88661275388375,504.20835047053356
2025-06-12 02:00:00+00:00,702.25,313.77612,170.615261769582,456.9369994862318
2025-06-12 03:00:00+00:00,719.25,359.73996,216.57907767270817,502.90081538935794
2025-06-12 04:00:00+00:00,593.75,341.06177,197.90090282710517,484.22264054375495
2025-06-12 05:00:00+00:00,489.0,392.75772,249.59684211429047,535.9185798309403
2025-06-12 06:00:00+00:00,359.75,379.65027,236.48941184221636,522.8111495588662
2025-06-12 07:00:00+00:00,217.5,286.75806,143.59717814327456,429.9189158599243
2025-06-12 08:00:00+00:00,259.75,133.62697,-9.533900318988117,276.7878373976617
2025-06-12 09:00:00+00:00,101.0,170.33879,27.177913733194373,313.4996514498442
2025-06-12 10:00:00+00:00,73.75,128.94438,-14.216499687493695,272.10523802915606
2025-06-12 11:00:00+00:00,58.5,87.219215,-55.94164540997008,230.38009230667967
2025-06-12 12:00:00+00:00,80.5,47.804176,-95.35670660889167,190.96503110775808
2025-06-12 13:00:00+00:00,115.0,313.2322,170.07132920871172,456.3930669253615
2025-06-12 14:00:00+00:00,316.0,311.57956,168.41868923140493,454.74042694805473
2025-06-12 15:00:00+00:00,452.5,263.7114,120.55051982458787,406.8722575412377
2025-06-12 16:00:00+00:00,433.25,278.25714,135.0962663206729,421.4180040373227
2025-06-12 17:00:00+00:00,413.75,198.55492,55.394040512628294,341.71577822927804
2025-06-12 18:00:00+00:00,406.75,179.79095,36.63007987982206,322.95181759647187
2025-06-12 19:00:00+00:00,365.0,168.82967,25.66879132719191,311.9905290438417
2025-06-12 20:00:00+00:00,274.5,133.36943,-9.791448264857877,276.5302894517919
2025-06-12 21:00:00+00:00,182.74999999999997,62.735237,-80.42563431440198,205.8961034022478
2025-06-12 22:00:00+00:00,129.75,141.1054,-2.0554755935064577,284.2662621231433
2025-06-12 23:00:00+00:00,148.25,88.91596,-54.244906775975494,232.07683094067428
2025-06-13 00:00:00+00:00,115.25,94.58988,-48.570984648578474,237.75075306807133
2025-06-13 01:00:00+00:00,102.5,-2.161704,-145.32257343969178,140.999164276958
2025-06-13 02:00:00+00:00,87.25,-12.270164,-155.4310406270062,130.8906970896435
2025-06-13 03:00:00+00:00,34.0,-25.98217,-169.14302418379606,117.17871353285375
2025-06-13 04:00:00+00:00,6.75,-15.046897,-158.20777706448013,128.1139606521696
2025-06-13 05:00:00+00:00,20.75,-12.000937,-155.1618035131773,131.15993420347252
