date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2025-01-07 00:00:00+00:00,,17648.0,15379.611240942308,20250.958806638242
2025-01-07 01:00:00+00:00,,17718.148,15440.751232108634,20331.464316377696
2025-01-07 02:00:00+00:00,,17296.375,15073.177319868515,19847.46481609434
2025-01-07 03:00:00+00:00,,17480.533,15233.662189593882,20058.78176260108
2025-01-07 04:00:00+00:00,,17674.062,15402.33005809854,20280.8735959758
2025-01-07 05:00:00+00:00,,17721.553,15443.714710163926,20335.366448303044
2025-01-07 06:00:00+00:00,,18275.025,15926.049605013639,20970.476395724905
2025-01-07 07:00:00+00:00,,18368.324,16007.344223022736,21077.5203212645
2025-01-07 08:00:00+00:00,,18342.447,15984.799076373634,21047.834210937835
2025-01-07 09:00:00+00:00,,18609.344,16217.389908134994,21354.09600644156
2025-01-07 10:00:00+00:00,,18533.896,16151.64819062338,21267.531216711268
2025-01-07 11:00:00+00:00,,18531.334,16149.41255384089,21264.5874629532
2025-01-07 12:00:00+00:00,,17837.469,15544.729937400029,20468.37730101923
2025-01-07 13:00:00+00:00,,17369.357,15136.776886982681,19931.208949386917
2025-01-07 14:00:00+00:00,,17144.023,14940.409429144469,19672.643941640836
2025-01-07 15:00:00+00:00,,16926.629,14750.954729660725,19423.181243601077
2025-01-07 16:00:00+00:00,,16856.783,14690.100170561866,19343.051573858433
2025-01-07 17:00:00+00:00,,16735.494,14584.388484508132,19203.856703057336
2025-01-07 18:00:00+00:00,,16432.367,14320.22729736072,18856.024938299
2025-01-07 19:00:00+00:00,,16437.53,14324.734984027826,18861.960392425808
2025-01-07 20:00:00+00:00,,16565.404,14436.168982843506,19008.690064868177
2025-01-07 21:00:00+00:00,,16391.445,14284.569153444116,18809.072411849316
2025-01-07 22:00:00+00:00,,15883.208,13841.662043779443,18225.878630649673
2025-01-07 23:00:00+00:00,,15046.777,13112.74178418331,17266.079717715736
2025-01-08 00:00:00+00:00,,14782.4,12882.342618337623,16962.703777743816
2025-01-08 01:00:00+00:00,,14927.822,13009.079049697179,17129.582784667567
2025-01-08 02:00:00+00:00,,14249.2,12417.679603456354,16350.863112468885
2025-01-08 03:00:00+00:00,,13790.659,12018.076761067108,15824.689818914096
2025-01-08 04:00:00+00:00,,14133.787,12317.09810264679,16218.42336495553
2025-01-08 05:00:00+00:00,,13826.971,12049.713154533038,15866.346743190797
2025-01-08 06:00:00+00:00,,13980.804,12183.776713967858,16042.873677262965
2025-01-08 07:00:00+00:00,,14047.46,12241.868846532529,16119.365947784405
2025-01-08 08:00:00+00:00,,14098.124,12286.024324640091,16177.50725930622
2025-01-08 09:00:00+00:00,,14147.574,12329.110214030747,16234.240199920097
2025-01-08 10:00:00+00:00,,14009.569,12208.847577325076,16075.885501368293
2025-01-08 11:00:00+00:00,,13643.292,11889.646692683842,15655.580731329448
2025-01-08 12:00:00+00:00,,13568.881,11824.806609018518,15570.203159506977
2025-01-08 13:00:00+00:00,,13075.044,11394.445199376081,15003.528811105149
2025-01-08 14:00:00+00:00,,12780.148,11137.444195466245,14665.12515044646
2025-01-08 15:00:00+00:00,,12145.968,10584.78606962094,13937.417748399044
2025-01-08 16:00:00+00:00,,11744.917,10235.285157157143,13477.215701006351
2025-01-08 17:00:00+00:00,,11314.046,9859.795767716483,12982.793570383894
2025-01-08 18:00:00+00:00,,11040.804,9621.677229127057,12669.253218776468
