date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2024-12-24 00:00:00+00:00,6322.25,6383.1626,5246.521458799208,7519.803592043888
2024-12-24 01:00:00+00:00,5373.25,5307.622,4170.980999214113,6444.263132458793
2024-12-24 02:00:00+00:00,4875.75,5071.5005,3934.8596401597288,6208.141773404409
2024-12-24 03:00:00+00:00,4330.75,3822.773,2686.1317279892505,4959.413861233931
2024-12-24 04:00:00+00:00,3726.0,3677.3809,2540.739711409815,4814.021844654495
2024-12-24 05:00:00+00:00,3362.75,3256.6687,2120.0276725986796,4393.309805843361
2024-12-24 06:00:00+00:00,3499.25,2745.6887,1609.0475664011506,3882.329699645831
2024-12-24 07:00:00+00:00,3560.5,3638.0798,2501.4386010317385,4774.7207342764195
2024-12-24 08:00:00+00:00,3523.25,2678.5442,1541.9031456521561,3815.185278896837
2024-12-24 09:00:00+00:00,3359.7500000000005,3635.127,2498.4857574836515,4771.7678907283325
2024-12-24 10:00:00+00:00,2982.75,3031.4827,1894.8416328275725,4168.123766072254
2024-12-24 11:00:00+00:00,2765.25,3154.2886,2017.6474565459084,4290.929589790589
2024-12-24 12:00:00+00:00,2918.9999999999995,2324.0906,1187.4494906459986,3460.731623890679
2024-12-24 13:00:00+00:00,3293.25,3132.4263,1995.7852239035192,4269.0673571482
2024-12-24 14:00:00+00:00,4045.75,3970.0898,2833.4487012024715,5106.730834447152
2024-12-24 15:00:00+00:00,4740.0,5305.559,4168.917903037506,6442.200036282186
2024-12-24 16:00:00+00:00,5554.75,6285.282,5148.641301711144,7421.923434955825
2024-12-24 17:00:00+00:00,5754.5,6120.768,4984.126792725567,7257.408925970247
2024-12-24 18:00:00+00:00,6010.5,5857.5454,4720.904389388983,6994.186522633663
2024-12-24 19:00:00+00:00,6267.5,5920.4517,4783.810631830215,7057.092765074895
2024-12-24 20:00:00+00:00,6158.75,6385.554,5248.913272580563,7522.195405825243
2024-12-24 21:00:00+00:00,5729.5,6297.8057,5161.164355592368,7434.4464888370485
2024-12-24 22:00:00+00:00,5338.75,5646.0103,4509.369373447991,6782.651506692672
2024-12-24 23:00:00+00:00,4777.75,5318.3516,4181.71070171176,6454.99283495644
2024-12-25 00:00:00+00:00,4236.0,4176.462,3039.8209692666537,5313.103102511334
2024-12-25 01:00:00+00:00,4068.5,4481.742,3345.1010186480707,5618.383151892751
2024-12-25 02:00:00+00:00,4086.25,3954.0461,2817.4050755356097,5090.68720878029
2024-12-25 03:00:00+00:00,4013.0,4304.277,3167.6355417042446,5440.917674948925
2024-12-25 04:00:00+00:00,3742.5,3694.288,2557.6470457846303,4830.929179029311
2024-12-25 05:00:00+00:00,3547.75,3379.4214,2242.780433920724,4516.062567165404
2024-12-25 06:00:00+00:00,3367.5,3391.0305,2254.389540562852,4527.671673807532
2024-12-25 07:00:00+00:00,3335.5,3172.7068,2036.0656244468182,4309.347757691498
2024-12-25 08:00:00+00:00,3334.5,3203.083,2066.4420075278335,4339.724140772514
2024-12-25 09:00:00+00:00,3103.25,3122.9358,1986.2946728361017,4259.576806080782
2024-12-25 10:00:00+00:00,2938.0,2882.0918,1745.4507605117674,4018.732893756448
2024-12-25 11:00:00+00:00,2541.5,2678.3342,1541.6932602331613,3814.975393477842
2024-12-25 12:00:00+00:00,2260.25,2405.2764,1268.635219657238,3541.9173529019185
2024-12-25 13:00:00+00:00,2183.25,2187.7388,1051.0977828208925,3324.379916065573
2024-12-25 14:00:00+00:00,2393.0,2189.1462,1052.5052497482693,3325.7873829929504
2024-12-25 15:00:00+00:00,2606.25,2653.282,1516.6409793701541,3789.9231126148347
2024-12-25 16:00:00+00:00,2561.0,2761.2014,1624.5604367625315,3897.842570007212
2024-12-25 17:00:00+00:00,2429.5,2378.7,1242.0588396690637,3515.3409729137443
2024-12-25 18:00:00+00:00,2191.5,2304.2744,1167.6333124823968,3440.9154457270774
2024-12-25 19:00:00+00:00,2163.5000000000005,2410.9397,1274.2987110634085,3547.5808443080887
2024-12-25 20:00:00+00:00,2218.5,2342.793,1206.1518838577376,3479.434017102418
2024-12-25 21:00:00+00:00,1970.0,1900.2317,763.5907466607214,3036.872879905402
2024-12-25 22:00:00+00:00,1978.5,1830.0369,693.3957634952212,2966.6778967399023
2024-12-25 23:00:00+00:00,1946.0,1682.1484,545.5074501239105,2818.789583368591
2024-12-26 00:00:00+00:00,1805.75,2162.142,1025.500955683071,3298.7830889277516
2024-12-26 01:00:00+00:00,1784.0,2025.1152,888.4741470734625,3161.7562803181436
2024-12-26 02:00:00+00:00,1841.5,1460.3813,323.7405200069179,2597.0226532515985
2024-12-26 03:00:00+00:00,1900.75,1404.3633,267.7223906308245,2541.004523875505
2024-12-26 04:00:00+00:00,1621.75,1470.2808,333.63954645172817,2606.921679696409
2024-12-26 05:00:00+00:00,1452.5,1448.1245,311.4836318338239,2584.765765078505
2024-12-26 06:00:00+00:00,1327.0,1804.3882,667.7471873867589,2941.02932063144
2024-12-26 07:00:00+00:00,1241.75,1286.1416,149.50042243371627,2422.782555678397
2024-12-26 08:00:00+00:00,1152.500000000001,1114.9429,-21.698044017405664,2251.584089227275
2024-12-26 09:00:00+00:00,1099.75,847.9497,-288.69121030828046,1984.5909229364006
2024-12-26 10:00:00+00:00,937.0,583.71045,-552.9303856945962,1720.3517475500848
2024-12-26 11:00:00+00:00,749.5,984.209,-152.4322303341196,2120.8499029105615
2024-12-26 12:00:00+00:00,604.0,532.68115,-603.9601244490214,1669.3220087956597
2024-12-26 13:00:00+00:00,521.5,420.90823,-715.732647330532,1557.549485914149
2024-12-26 14:00:00+00:00,503.5,477.79398,-658.847131654662,1614.435001590019
2024-12-26 15:00:00+00:00,603.0,624.0664,-512.5745945189419,1760.7075387257387
2024-12-26 16:00:00+00:00,753.75,680.10986,-456.5312473703534,1816.7508858743272
2024-12-26 17:00:00+00:00,794.25,594.1792,-542.461857887607,1730.820275357074
2024-12-26 18:00:00+00:00,802.5,519.7573,-616.8837074824514,1656.3984257622292
2024-12-26 19:00:00+00:00,844.5,625.52734,-511.1135398250126,1762.168593419668
2024-12-26 20:00:00+00:00,830.5,748.08496,-388.5562162398046,1884.725917004876
2024-12-26 21:00:00+00:00,877.0,615.51855,-521.1223686542289,1752.1597645904521
2024-12-26 22:00:00+00:00,999.0,670.478,-466.1628603526651,1807.119272892016
2024-12-26 23:00:00+00:00,1026.25,524.4165,-612.2247240139995,1661.0574092306815
2024-12-27 00:00:00+00:00,1019.75,611.7827,-524.8582765753117,1748.4238566693693
