date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2024-12-17 00:00:00+00:00,14675.000000000004,15044.983782268038,11809.863986797183,19165.356398468928
2024-12-17 01:00:00+00:00,13727.499999999998,14293.215077038207,11212.365338196416,18208.26293374965
2024-12-17 02:00:00+00:00,12582.749999999995,13343.489497861166,10469.880828147732,16992.052730890828
2024-12-17 03:00:00+00:00,11892.99999999999,12491.590653032452,9803.205813139948,15921.306276091898
2024-12-17 04:00:00+00:00,11310.999999999996,11626.560240232671,9125.530033321927,14814.593042456543
2024-12-17 05:00:00+00:00,11249.499999999989,10678.857866360937,8382.643770851728,13608.02096096224
2024-12-17 06:00:00+00:00,10347.750000000002,9697.125165151403,7610.474710070035,12357.168687657226
2024-12-17 07:00:00+00:00,9515.749999999996,8840.618905239611,6938.589830780278,11264.522482809205
2024-12-17 08:00:00+00:00,9956.999999999998,8153.47441770795,6398.837114683558,10385.719650182911
2024-12-17 09:00:00+00:00,10256.500000000002,7624.060455310592,5984.6317899292,9712.775798731684
2024-12-17 10:00:00+00:00,9802.5,7190.353003830177,5643.018415823372,9158.977826311457
2024-12-17 11:00:00+00:00,8998.0,6842.222497363901,5370.948422491895,8718.440234249185
2024-12-17 12:00:00+00:00,7415.249999999997,6635.295243654417,5209.146013924164,8455.165190510901
2024-12-17 13:00:00+00:00,6391.75,6477.883425771002,5086.850775939506,8253.308170064123
2024-12-17 14:00:00+00:00,5746.5,6348.861123298206,4983.746960692706,8090.179586358083
2024-12-17 15:00:00+00:00,5918.249999999999,6235.665322436925,4895.966405436454,7944.726335663906
2024-12-17 16:00:00+00:00,6740.750000000004,6096.912073146822,4786.741424830056,7766.965134997364
2024-12-17 17:00:00+00:00,6823.499999999997,6023.7684645518875,4729.058997402902,7675.66627879738
2024-12-17 18:00:00+00:00,6988.750000000001,6060.04220608641,4757.299935195759,7721.194696898974
2024-12-17 19:00:00+00:00,7085.749999999999,6152.097400953197,4830.181729846903,7837.962157881524
2024-12-17 20:00:00+00:00,7074.499999999999,6156.537994315831,4832.323294783821,7842.568014090095
2024-12-17 21:00:00+00:00,6771.249999999998,6126.172170910164,4808.789107826407,7805.589166910187
2024-12-17 22:00:00+00:00,7157.749999999999,6214.436806776682,4877.335416422805,7916.7815967066135
2024-12-17 23:00:00+00:00,7637.000000000004,6267.695980243028,4921.058101954826,7984.285509584946
2024-12-18 00:00:00+00:00,8159.750000000003,6297.500230486389,4942.810980241912,8021.6288723683065
2024-12-18 01:00:00+00:00,9306.750000000004,6365.378878183402,4998.473075041353,8109.793712262627
2024-12-18 02:00:00+00:00,10611.250000000002,6473.552756637572,5082.636088188398,8248.202275936339
2024-12-18 03:00:00+00:00,11811.249999999995,6628.033357071318,5203.951829884624,8443.41193774828
2024-12-18 04:00:00+00:00,11948.749999999993,6761.071930505157,5306.6321275324735,8612.736817607061
2024-12-18 05:00:00+00:00,12907.500000000007,6916.566990114793,5429.316432410392,8809.527927725769
2024-12-18 06:00:00+00:00,14216.500000000007,7127.674241804205,5593.915261213456,9079.279538550672
2024-12-18 07:00:00+00:00,15460.999999999985,7399.795491661781,5810.521101076012,9428.291976656796
2024-12-18 08:00:00+00:00,16432.500000000015,7796.211862883648,6118.611805645499,9933.449219786611
2024-12-18 09:00:00+00:00,17142.00000000001,8309.930063830872,6523.120203682759,10584.155261680722
2024-12-18 10:00:00+00:00,17370.749999999993,8963.67525087335,7036.965132708168,11419.562485421811
2024-12-18 11:00:00+00:00,17858.50000000001,9636.068656759717,7559.92126699638,12273.167707356823
2024-12-18 12:00:00+00:00,18177.0,10329.980677370504,8110.102575147931,13156.832815958573
2024-12-18 13:00:00+00:00,18712.5,11109.487521910085,8722.006045854381,14150.452703075454
2024-12-18 14:00:00+00:00,18718.450000000004,11790.841067002586,9254.276351458278,15020.134123603333
2024-12-18 15:00:00+00:00,18724.400000000016,12687.014170046574,9956.493886852939,16154.24903227388
2024-12-18 16:00:00+00:00,18730.34999999999,13399.470551412673,10518.032349587971,17062.84582265957
2024-12-18 17:00:00+00:00,18736.300000000003,14034.60672113254,11013.017771909017,17871.082309991834
2024-12-18 18:00:00+00:00,18742.249999999993,13900.491083301149,10905.940601394152,17705.62503531333
2024-12-18 19:00:00+00:00,17505.25,13322.54051699771,10458.129594673996,16968.408384156024
2024-12-18 20:00:00+00:00,15946.000000000007,12875.633161312015,10108.063021533548,16401.362859300425
2024-12-18 21:00:00+00:00,14015.000000000002,12358.738022965988,9701.316562703081,15748.23647948382
2024-12-18 22:00:00+00:00,13835.75000000001,12032.184512728827,9449.27972145466,15336.267946223717
2024-12-18 23:00:00+00:00,14525.999999999987,11666.422061695714,9158.07707580784,14865.660254961203
2024-12-19 00:00:00+00:00,13343.249999999995,11327.729075820747,8893.840618254228,14427.80058875204
2024-12-19 01:00:00+00:00,13940.500000000002,10883.536208003032,8543.096352955858,13865.408711871269
2024-12-19 02:00:00+00:00,14646.749999999996,10439.145962935183,8195.754790749332,13302.723081568254
2024-12-19 03:00:00+00:00,14942.249999999996,10830.057537357608,8503.748953064309,13800.837764991482
2024-12-19 04:00:00+00:00,16393.5,11558.359590105596,9074.137877799483,14720.053733897645
2024-12-19 05:00:00+00:00,18753.49999999998,12882.026532459293,10113.26914636274,16413.202256401804
2024-12-19 06:00:00+00:00,18614.999999999985,13816.475632684413,10840.945919906286,17589.747417647926
2024-12-19 07:00:00+00:00,18476.500000000004,14291.051539385535,11218.420158937914,18195.060130844704
2024-12-19 08:00:00+00:00,18338.000000000004,14371.08976755044,11276.008350331354,18293.101473821775
2024-12-19 09:00:00+00:00,16914.99999999999,13363.33264909826,10487.8996631627,17016.337456627887
2024-12-19 10:00:00+00:00,15268.500000000004,12579.7935189262,9874.224770714813,16033.725666907532
2024-12-19 11:00:00+00:00,14587.25000000001,12186.913599841044,9566.039057513348,15530.715191063982
2024-12-19 12:00:00+00:00,13417.25,11702.984112734213,9185.182053785906,14902.453066912522
2024-12-19 13:00:00+00:00,13143.499999999996,11190.147297914407,8785.108333757995,14253.176077901517
2024-12-19 14:00:00+00:00,13189.500000000005,10927.947058948404,8580.453301635309,13923.969856973636
2024-12-19 15:00:00+00:00,12504.249999999993,10826.166756399272,8497.723431567256,13794.358355089615
2024-12-19 16:00:00+00:00,13575.25000000001,10722.224545768222,8416.008838226791,13660.33475494239
2024-12-19 17:00:00+00:00,15009.750000000011,11050.693611981644,8675.785211987215,14085.508832087715
2024-12-19 18:00:00+00:00,15390.249999999996,11476.943123075356,9004.566383942005,14617.036072247754
2024-12-19 19:00:00+00:00,16250.75000000001,11613.673663530704,9111.93466296853,14792.19000317381
2024-12-19 20:00:00+00:00,16769.24999999999,11628.024909899796,9127.816473774627,14809.638759748232
2024-12-19 21:00:00+00:00,16044.500000000013,11831.6557994497,9287.384540853764,15070.668277869489
2024-12-19 22:00:00+00:00,15832.000000000002,12224.724514935257,9593.647259722737,15569.334623593455
2024-12-19 23:00:00+00:00,15515.000000000011,12548.509666343703,9846.536936508379,15980.748865857853
2024-12-20 00:00:00+00:00,15585.000000000004,12806.600893066225,10051.010235103146,16313.528930565895
2024-12-20 01:00:00+00:00,15765.249999999996,12861.102819899988,10090.590958856163,16380.992177218752
2024-12-20 02:00:00+00:00,15421.250000000002,12719.856682439628,9985.65603908224,16207.753138165197
2024-12-20 03:00:00+00:00,15088.249999999996,12397.050548829977,9734.329186713469,15802.148103765554
2024-12-20 04:00:00+00:00,14719.000000000015,11949.879289142511,9383.136210141723,15233.075418301787
2024-12-20 05:00:00+00:00,14785.99999999999,11277.816138860164,8850.647942458863,14364.119414106788
2024-12-20 06:00:00+00:00,13712.250000000015,10518.919789499145,8258.480576539298,13405.465126267745
2024-12-20 07:00:00+00:00,12661.000000000011,9868.908847596518,7744.498368333448,12569.98374236423
2024-12-20 08:00:00+00:00,11490.750000000005,9367.626995888102,7350.429344881729,11932.940228547084
2024-12-20 09:00:00+00:00,11263.999999999996,8928.925925655452,7006.685339551785,11373.302403604093
2024-12-20 10:00:00+00:00,10121.749999999996,8466.458467380582,6643.121359288201,10783.391197744899
2024-12-20 11:00:00+00:00,10215.750000000002,8132.865433386092,6384.752809077953,10361.307085356908
2024-12-20 12:00:00+00:00,10379.000000000007,8038.976034080199,6312.3093848111175,10243.187922313991
2024-12-20 13:00:00+00:00,10073.249999999989,8019.188906337761,6295.956136944956,10218.737279327219
2024-12-20 14:00:00+00:00,9876.500000000002,7843.486253941432,6154.2208349138955,9990.280733586373
2024-12-20 15:00:00+00:00,10191.00000000001,7453.887498991467,5850.413370619241,9494.082432290448
2024-12-20 16:00:00+00:00,10970.499999999993,7355.185496757474,5775.036410175489,9375.837872213357
2024-12-20 17:00:00+00:00,12063.999999999993,7494.2701125549165,5883.823855955368,9548.542205460966
2024-12-20 18:00:00+00:00,12589.000000000007,7710.352890405122,6051.867489837878,9824.062873161523
2024-12-20 19:00:00+00:00,13075.250000000007,8050.361697166517,6319.668145584436,10259.566986795086
2024-12-20 20:00:00+00:00,13683.750000000002,8539.801155472078,6703.639535797569,10880.924901068214
2024-12-20 21:00:00+00:00,13155.000000000002,9232.050739886212,7246.612917558486,11763.110038548075
2024-12-20 22:00:00+00:00,13707.999999999989,9960.295248996394,7816.82248236929,12686.47658907969
2024-12-20 23:00:00+00:00,14044.249999999987,10690.364755381068,8390.381910809734,13618.014703716084
2024-12-21 00:00:00+00:00,14028.749999999993,11356.75083169345,8911.43972093159,14467.245153222575
