date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-05-08 00:00:00+00:00,,39386.57,38828.572170448984,39944.57206944593
2025-05-08 01:00:00+00:00,,37102.54,36544.53979827218,37660.53969726914
2025-05-08 02:00:00+00:00,,36555.957,35997.95539521368,37113.95529421063
2025-05-08 03:00:00+00:00,,37064.68,36506.679905627636,37622.6798046246
2025-05-08 04:00:00+00:00,,41902.594,41344.592564589635,42460.59246358659
2025-05-08 05:00:00+00:00,,43012.117,42454.11764405797,43570.11754305492
2025-05-08 06:00:00+00:00,,46528.285,45970.28656031617,47086.28645931312
2025-05-08 07:00:00+00:00,,47828.355,47270.357347193,48386.35724618995
2025-05-08 08:00:00+00:00,,49387.984,48829.985597781,49945.985496777954
2025-05-08 09:00:00+00:00,,49004.176,48446.17535086916,49562.175249866115
2025-05-08 10:00:00+00:00,,48685.14,48127.138779937726,49243.13867893468
2025-05-08 11:00:00+00:00,,48029.547,47471.5474006786,48587.547299675556
2025-05-08 12:00:00+00:00,,46599.953,46041.95332565296,47157.953224649915
2025-05-08 13:00:00+00:00,,44988.223,44430.22470695816,45546.22460595511
2025-05-08 14:00:00+00:00,,43276.883,42718.884250943374,43834.88414994033
2025-05-08 15:00:00+00:00,,43134.96,42576.960848292365,43692.96074728931
2025-05-08 16:00:00+00:00,,45689.805,45131.80293023796,46247.802829234904
2025-05-08 17:00:00+00:00,,46641.13,46083.12830659287,47199.12820558983
2025-05-08 18:00:00+00:00,,44301.293,43743.294548239304,44859.29444723626
2025-05-08 19:00:00+00:00,,43104.39,42546.392423210265,43662.39232220722
2025-05-08 20:00:00+00:00,,43669.965,43111.965540547295,44227.96543954425
2025-05-08 21:00:00+00:00,,44094.363,43536.36348642896,44652.36338542591
2025-05-08 22:00:00+00:00,,40779.523,40221.52540926291,41337.525308259865
2025-05-08 23:00:00+00:00,,38358.438,37800.438892831386,38916.43879182834
2025-05-09 00:00:00+00:00,,36867.41,36309.40859943139,37425.40849842834
2025-05-09 01:00:00+00:00,,35334.9,34776.90024601809,35892.900145015046
2025-05-09 02:00:00+00:00,,35174.992,34616.99203118669,35732.991930183634
2025-05-09 03:00:00+00:00,,36129.2,35571.19824910865,36687.19814810561
2025-05-09 04:00:00+00:00,,39955.906,39397.90583113126,40513.905730128216
2025-05-09 05:00:00+00:00,,43459.59,42901.590191816096,44017.59009081305
2025-05-09 06:00:00+00:00,,45505.695,44947.693828677686,46063.69372767464
2025-05-09 07:00:00+00:00,,47131.0,46573.00117747164,47689.001076468594
2025-05-09 08:00:00+00:00,,47709.13,47151.12799360893,48267.12789260587
2025-05-09 09:00:00+00:00,,47966.066,47408.065209229186,48524.06510822614
2025-05-09 10:00:00+00:00,,48307.527,47749.526573915085,48865.52647291204
2025-05-09 11:00:00+00:00,,47332.38,46774.378667415665,47890.37856641262
2025-05-09 12:00:00+00:00,,45775.55,45217.550225259154,46333.5501242561
2025-05-09 13:00:00+00:00,,43741.348,43183.34619075684,44299.346089753795
2025-05-09 14:00:00+00:00,,42255.566,41697.56563283075,42813.565531827706
2025-05-09 15:00:00+00:00,,42651.305,42093.304203425854,43209.30410242281
2025-05-09 16:00:00+00:00,,44301.64,43743.63988571422,44859.63978471117
2025-05-09 17:00:00+00:00,,44624.04,44066.03756153822,45182.037460535175
2025-05-09 18:00:00+00:00,,44144.48,43586.48255650535,44702.4824555023
2025-05-09 19:00:00+00:00,,42037.06,41479.06031291382,42595.060211910764
2025-05-09 20:00:00+00:00,,42674.418,42116.419397602,43232.41929659895
2025-05-09 21:00:00+00:00,,42303.074,41745.0761932611,42861.07609225805
2025-05-09 22:00:00+00:00,,40240.168,39682.16704140318,40798.16694040014
2025-05-09 23:00:00+00:00,,38198.67,37640.67002470038,38756.669923697336
2025-05-10 00:00:00+00:00,,36142.867,35584.8687662735,36700.86866527046
2025-05-10 01:00:00+00:00,,35107.05,34549.050215201016,35665.05011419798
2025-05-10 02:00:00+00:00,,34371.555,33813.55288454963,34929.55278354658
2025-05-10 03:00:00+00:00,,34354.234,33796.23269554463,34912.23259454159
2025-05-10 04:00:00+00:00,,34615.258,34057.259358162235,35173.25925715919
2025-05-10 05:00:00+00:00,,36248.254,35690.25364651293,36806.253545509884
2025-05-10 06:00:00+00:00,,37893.52,37335.51771476181,38451.51761375876
2025-05-10 07:00:00+00:00,,40034.098,39476.0987174249,40592.098616421856
2025-05-10 08:00:00+00:00,,42304.477,41746.47753638299,42862.477435379944
2025-05-10 09:00:00+00:00,,42801.8,42243.80227499347,43359.80217399042
2025-05-10 10:00:00+00:00,,44087.59,43529.58911629606,44645.589015293015
2025-05-10 11:00:00+00:00,,44260.652,43702.65408306648,44818.653982063435
2025-05-10 12:00:00+00:00,,42864.63,42306.628855363866,43422.62875436082
2025-05-10 13:00:00+00:00,,41650.902,41092.901525043875,42208.90142404083
2025-05-10 14:00:00+00:00,,39908.617,39350.6164078559,40466.616306852855
2025-05-10 15:00:00+00:00,,39680.957,39122.9584331433,40238.958332140246
2025-05-10 16:00:00+00:00,,40568.258,40010.2576357939,41126.25753479086
2025-05-10 17:00:00+00:00,,40612.89,40054.89220149896,41170.89210049591
2025-05-10 18:00:00+00:00,,39397.35,38839.35215236327,39955.35205136023
2025-05-10 19:00:00+00:00,,38747.977,38189.97774696895,39305.977645965904
2025-05-10 20:00:00+00:00,,39651.773,39093.772569671295,40209.77246866825
2025-05-10 21:00:00+00:00,,40031.8,39473.80010272346,40589.80000172041
2025-05-10 22:00:00+00:00,,37493.062,36935.06195543042,38051.061854427375
2025-05-10 23:00:00+00:00,,35965.96,35407.95904228237,36523.95894127932
2025-05-11 00:00:00+00:00,,34638.87,34080.87074776286,35196.87064675982
2025-05-11 01:00:00+00:00,,32857.477,32299.47585861325,33415.4757576102
2025-05-11 02:00:00+00:00,,33208.98,32650.980939658373,33766.98083865533
2025-05-11 03:00:00+00:00,,32991.76,32433.76366793734,33549.76356693429
2025-05-11 04:00:00+00:00,,33263.156,32705.155301644125,33821.15520064108
2025-05-11 05:00:00+00:00,,35417.688,34859.68672658332,35975.686625580274
2025-05-11 06:00:00+00:00,,35299.477,34741.478314775406,35857.47821377236
2025-05-11 07:00:00+00:00,,38445.805,37887.804427142924,39003.804326139885
2025-05-11 08:00:00+00:00,,39321.06,38763.06043974732,39879.06033874427
2025-05-11 09:00:00+00:00,,40429.035,39871.033923999414,40987.03382299637
2025-05-11 10:00:00+00:00,,43199.727,42641.7249536536,43757.72485265055
2025-05-11 11:00:00+00:00,,41332.426,40774.42645883624,41890.426357833196
2025-05-11 12:00:00+00:00,,40041.156,39483.1545073071,40599.15440630405
2025-05-11 13:00:00+00:00,,38103.695,37545.694948836346,38661.6948478333
2025-05-11 14:00:00+00:00,,37311.355,36753.353858103634,37869.35375710059
2025-05-11 15:00:00+00:00,,37048.48,36490.479337067634,37606.47923606458
2025-05-11 16:00:00+00:00,,38738.83,38180.8287273046,39296.828626301554
2025-05-11 17:00:00+00:00,,40097.4,39539.398470721455,40655.39836971841
2025-05-11 18:00:00+00:00,,38807.777,38249.77747466449,39365.77737366144
2025-05-11 19:00:00+00:00,,38214.266,37656.26473804124,38772.2646370382
2025-05-11 20:00:00+00:00,,40367.44,39809.440864855205,40925.44076385215
2025-05-11 21:00:00+00:00,,40029.477,39471.47846552369,40587.47836452063
2025-05-11 22:00:00+00:00,,36308.184,35750.18363308059,36866.18353207754
2025-05-11 23:00:00+00:00,,34181.27,33623.26951245102,34739.26941144798
2025-05-12 00:00:00+00:00,,32889.02,32331.02152816383,33447.021427160784
2025-05-12 01:00:00+00:00,,32240.375,31682.374754887704,32798.37465388466
2025-05-12 02:00:00+00:00,,32263.959,31705.959486858686,32821.95938585564
2025-05-12 03:00:00+00:00,,34337.99,33779.988505408845,34895.9884044058
2025-05-12 04:00:00+00:00,,37848.562,37290.56083408017,38406.56073307712
2025-05-12 05:00:00+00:00,,41582.004,41024.00306366718,42140.00296266413
2025-05-12 06:00:00+00:00,,44746.547,44188.54572783643,45304.54562683338
2025-05-12 07:00:00+00:00,,45666.496,45108.49689166778,46224.496790664736
2025-05-12 08:00:00+00:00,,46716.117,46158.11743048766,47274.117329484616
2025-05-12 09:00:00+00:00,,47243.773,46685.77446210858,47801.774361105534
2025-05-12 10:00:00+00:00,,48003.996,47445.99757730432,48561.997476301265
2025-05-12 11:00:00+00:00,,47440.484,46882.48444344429,47998.48434244124
2025-05-12 12:00:00+00:00,,46316.16,45758.16104732066,46874.160946317614
2025-05-12 13:00:00+00:00,,45326.316,44768.315850523744,45884.3157495207
2025-05-12 14:00:00+00:00,,44154.594,43596.59246254726,44712.592361544215
2025-05-12 15:00:00+00:00,,44529.17,43971.17214546885,45087.172044465806
2025-05-12 16:00:00+00:00,,46084.09,45526.08835708993,46642.088256086885
2025-05-12 17:00:00+00:00,,46695.19,46137.189979507864,47253.18987850482
2025-05-12 18:00:00+00:00,,45138.85,44580.85152275983,45696.851421756786
2025-05-12 19:00:00+00:00,,43573.31,43015.308610594904,44131.30850959186
2025-05-12 20:00:00+00:00,,43627.215,43069.21639628423,44185.216295281185
2025-05-12 21:00:00+00:00,,42074.35,41516.35373092845,42632.353629925405
2025-05-12 22:00:00+00:00,,39946.625,39388.6265525948,40504.62645159174
2025-05-12 23:00:00+00:00,,36328.78,35770.781498821176,36886.78139781812
2025-05-13 00:00:00+00:00,,36232.152,35674.15122649843,36790.15112549538
2025-05-13 01:00:00+00:00,,34762.934,34204.93172098774,35320.931619984694
2025-05-13 02:00:00+00:00,,34497.113,33939.115167007556,35055.11506600451
2025-05-13 03:00:00+00:00,,36523.99,35965.98805043057,37081.98794942752
2025-05-13 04:00:00+00:00,,41066.484,40508.48509868091,41624.484997677864
2025-05-13 05:00:00+00:00,,43735.69,43177.69234985176,44293.6922488487
2025-05-13 06:00:00+00:00,,45565.344,45007.343304278875,46123.34320327583
2025-05-13 07:00:00+00:00,,46714.49,46156.48752848435,47272.487427481305
2025-05-13 08:00:00+00:00,,48480.434,47922.43345033926,49038.433349336214
2025-05-13 09:00:00+00:00,,48072.07,47514.07025801732,48630.07015701427
2025-05-13 10:00:00+00:00,,48512.82,47954.81902455334,49070.818923550294
2025-05-13 11:00:00+00:00,,47431.105,46873.107470753734,47989.10736975069
2025-05-13 12:00:00+00:00,,45436.02,44878.018055054825,45994.01795405177
2025-05-13 13:00:00+00:00,,44651.35,44093.35375580393,45209.353654800885
2025-05-13 14:00:00+00:00,,43707.387,43149.38527937513,44265.385178372075
2025-05-13 15:00:00+00:00,,43708.63,43150.629705995256,44266.62960499221
2025-05-13 16:00:00+00:00,,45456.56,44898.55806162198,46014.55796061893
2025-05-13 17:00:00+00:00,,46701.56,46143.556912005886,47259.55681100284
2025-05-13 18:00:00+00:00,,44484.9,43926.89806361919,45042.897962616145
2025-05-13 19:00:00+00:00,,43263.156,42705.15678338792,43821.15668238488
2025-05-13 20:00:00+00:00,,43451.94,42893.940663819136,44009.94056281609
2025-05-13 21:00:00+00:00,,43035.363,42477.36491467189,43593.36481366884
2025-05-13 22:00:00+00:00,,39801.438,39243.436378602135,40359.43627759909
2025-05-13 23:00:00+00:00,,37474.766,36916.7663395226,38032.76623851955
2025-05-14 00:00:00+00:00,,36397.305,35839.306147527655,36955.30604652461
2025-05-14 01:00:00+00:00,,34801.742,34243.744018036785,35359.74391703374
2025-05-14 02:00:00+00:00,,34655.047,34097.04829382455,35213.0481928215
2025-05-14 03:00:00+00:00,,35872.996,35314.99419403546,36430.994093032416
2025-05-14 04:00:00+00:00,,40432.79,39874.78962050291,40990.789519499864
2025-05-14 05:00:00+00:00,,42825.36,42267.35792591393,43383.35782491088
2025-05-14 06:00:00+00:00,,45293.203,44735.20222766601,45851.20212666296
2025-05-14 07:00:00+00:00,,46745.742,46187.74375070399,47303.74364970094
2025-05-14 08:00:00+00:00,,47447.21,46889.21049662346,48005.210395620416
2025-05-14 09:00:00+00:00,,47722.39,47164.39001289226,48280.389911889215
2025-05-14 10:00:00+00:00,,48397.27,47839.26940837466,48955.26930737161
